experiment,size,seed,uncertainty,method,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime
E4_value_ablation,M,12,medium,alns_point,98.549672,766.709757,2975.806386,0.0,0.0,39194.146806,0.916667,0,0.035631
E4_value_ablation,M,12,medium,uq_alns,98.549672,766.709757,2975.806386,0.0,0.0,39194.146806,0.916667,0,0.037262
E4_value_ablation,M,12,medium,rv_alns,98.386523,778.112754,2975.806386,0.0,0.0,38992.191795,1.0,0,0.005603
E4_value_ablation,M,12,medium,uq_rv_alns,98.386523,778.112754,2975.806386,0.0,0.0,38992.191795,1.0,0,0.005064
E4_value_ablation,M,13,medium,alns_point,92.356583,790.65037,2619.28086,0.0,0.0,38275.985242,0.833333,0,0.032359
E4_value_ablation,M,13,medium,uq_alns,92.356583,790.65037,2619.28086,0.0,0.0,38275.985242,0.833333,0,0.039897
E4_value_ablation,M,13,medium,rv_alns,92.381901,680.757295,2619.28086,0.0,0.0,38086.485985,0.916667,0,0.00559
E4_value_ablation,M,13,medium,uq_rv_alns,92.381901,680.757295,2619.28086,0.0,0.0,38086.485985,0.916667,0,0.004944
E4_value_ablation,M,14,medium,alns_point,102.743305,702.897777,2939.020701,0.0,0.0,44157.979044,0.833333,0,0.03561
E4_value_ablation,M,14,medium,uq_alns,105.156285,716.853864,2939.020701,0.0,0.0,44159.84041,0.833333,0,0.032254
E4_value_ablation,M,14,medium,rv_alns,103.454067,738.046036,2939.020701,0.0,0.0,43837.146955,0.916667,0,0.00805
E4_value_ablation,M,14,medium,uq_rv_alns,103.454067,738.046036,2939.020701,0.0,0.0,43837.146955,0.916667,0,0.005073
E4_value_ablation,M,15,medium,alns_point,99.710367,702.753088,2888.164338,0.0,0.0,57321.855756,0.833333,0,0.035872
E4_value_ablation,M,15,medium,uq_alns,99.646158,690.819576,2888.164338,0.0,0.0,57152.713791,0.833333,0,0.034585
