size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,0,30,15,2,2,2,medium,alns_pinn,kmeans,3,M30_P15_seed2_medium_kmeans15,not_milp,450,90,0.8,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.966593,239.425101,1329.217222,0.0,0.0,19694.064952,1.0,0,0.004672,874.0103401296001,0.0,0.0
M,0,30,15,2,2,2,medium,alns_pinn_uq,kmeans,3,M30_P15_seed2_medium_kmeans15,not_milp,450,90,0.8,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.041695,226.872128,1329.217222,0.0,0.0,19704.28271,1.0,0,0.005747,874.0854421296,0.0,0.0
M,0,30,15,2,2,2,medium,alns_pinn_full,kmeans,3,M30_P15_seed2_medium_kmeans15,not_milp,450,90,0.8,59,100.0,6.0,0.0,6.0,101.0,30.0,500.0,19.0,18.0,22.0,22.0,19.0,54.0,46.0,62.679065,301.24297,1329.217222,0.0,0.0,19402.05766,1.0,0,0.011954,863.8229421296,0.0,0.0
M,0,30,15,2,2,3,medium,greedy_nearest,kmeans,3,M30_P15_seed3_medium_kmeans15,not_milp,450,90,0.8,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.688862,286.825299,1363.673456,0.0,0.0,27053.568656,0.428571,0,0.00066,760.9018189648,0.0,0.0
M,0,30,15,2,2,3,medium,ga,kmeans,3,M30_P15_seed3_medium_kmeans15,not_milp,450,90,0.8,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.826643,223.922099,1363.673456,0.0,0.0,17586.918671,0.857143,0,0.005105,804.2891669648,0.0,0.0
M,0,30,15,2,2,3,medium,aco,kmeans,3,M30_P15_seed3_medium_kmeans15,not_milp,450,90,0.8,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.112373,273.656092,1363.673456,0.0,0.0,21577.051118,0.571429,0,0.004781,771.9085119647999,0.0,0.0
M,0,30,15,2,2,3,medium,alns_fixed,kmeans,3,M30_P15_seed3_medium_kmeans15,not_milp,450,90,0.8,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.688862,286.825299,1363.673456,0.0,0.0,27053.568656,0.428571,0,0.000991,760.9018189648,0.0,0.0
M,0,30,15,2,2,3,medium,alns_pinn,kmeans,3,M30_P15_seed3_medium_kmeans15,not_milp,450,90,0.8,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.195461,230.974125,1363.673456,0.0,0.0,17596.333005,0.857143,0,0.005068,805.0594719648,0.0,0.0
M,0,30,15,2,2,3,medium,alns_pinn_uq,kmeans,3,M30_P15_seed3_medium_kmeans15,not_milp,450,90,0.8,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.195461,231.990854,1363.673456,0.0,0.0,17595.91414,0.857143,0,0.004665,805.0594719648,0.0,0.0
M,0,30,15,2,2,3,medium,alns_pinn_full,kmeans,3,M30_P15_seed3_medium_kmeans15,not_milp,450,90,0.8,52,100.0,3.0,0.0,3.0,101.0,30.0,500.0,19.0,21.0,24.0,14.0,22.0,48.0,52.0,64.794147,260.244448,1363.673456,0.0,0.0,17506.206883,1.0,0,0.011288,806.5219819647998,0.0,0.0
M,0,30,15,2,2,4,medium,greedy_nearest,kmeans,3,M30_P15_seed4_medium_kmeans15,not_milp,450,90,0.8,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.443133,205.570785,1371.112413,0.0,0.0,29064.20003,0.142857,0,0.000897,630.2167244336001,0.0,0.0
M,0,30,15,2,2,4,medium,ga,kmeans,3,M30_P15_seed4_medium_kmeans15,not_milp,450,90,0.8,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.745414,266.25328,1371.112413,0.0,0.0,22115.909527,0.571429,0,0.00494,776.0473764335998,0.0,0.0
M,0,30,15,2,2,4,medium,aco,kmeans,3,M30_P15_seed4_medium_kmeans15,not_milp,450,90,0.8,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.126497,265.601104,1371.112413,0.0,0.0,25267.109309,0.285714,0,0.004435,651.9492244336,0.0,0.0
M,0,30,15,2,2,4,medium,alns_fixed,kmeans,3,M30_P15_seed4_medium_kmeans15,not_milp,450,90,0.8,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.443133,205.570785,1371.112413,0.0,0.0,29064.20003,0.142857,0,0.001008,630.2167244336001,0.0,0.0
M,0,30,15,2,2,4,medium,alns_pinn,kmeans,3,M30_P15_seed4_medium_kmeans15,not_milp,450,90,0.8,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.479847,281.33244,1371.112413,0.0,0.0,22164.996406,0.571429,0,0.004846,779.7414194336001,0.0,0.0
M,0,30,15,2,2,4,medium,alns_pinn_uq,kmeans,3,M30_P15_seed4_medium_kmeans15,not_milp,450,90,0.8,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.479847,281.33244,1371.112413,0.0,0.0,22164.996406,0.571429,0,0.004806,779.7414194336001,0.0,0.0
M,0,30,15,2,2,4,medium,alns_pinn_full,kmeans,3,M30_P15_seed4_medium_kmeans15,not_milp,450,90,0.8,55,100.0,2.0,0.0,2.0,101.0,30.0,500.0,23.0,24.0,11.0,19.0,23.0,53.0,47.0,65.295907,244.619965,1371.112413,0.0,0.0,22212.942014,0.714286,0,0.012279,787.2399734336002,0.0,0.0
M,0,30,15,2,2,5,medium,greedy_nearest,kmeans,3,M30_P15_seed5_medium_kmeans15,not_milp,450,90,0.8,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.155593,206.070959,1431.500703,0.0,0.0,38041.099926,0.142857,0,0.001193,653.5663923311998,0.0,0.0
M,0,30,15,2,2,5,medium,ga,kmeans,3,M30_P15_seed5_medium_kmeans15,not_milp,450,90,0.8,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.95307,243.631052,1431.500703,0.0,0.0,23742.494289,0.857143,0,0.004529,741.1669113311998,0.0,0.0
M,0,30,15,2,2,5,medium,aco,kmeans,3,M30_P15_seed5_medium_kmeans15,not_milp,450,90,0.8,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.241326,261.238916,1431.500703,0.0,0.0,31131.746035,0.285714,0,0.004623,659.8386443311999,0.0,0.0
M,0,30,15,2,2,5,medium,alns_fixed,kmeans,3,M30_P15_seed5_medium_kmeans15,not_milp,450,90,0.8,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.155593,206.070959,1431.500703,0.0,0.0,38041.099926,0.142857,0,0.000983,653.5663923311998,0.0,0.0
M,0,30,15,2,2,5,medium,alns_pinn,kmeans,3,M30_P15_seed5_medium_kmeans15,not_milp,450,90,0.8,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.018816,228.800551,1431.500703,0.0,0.0,23898.201646,0.857143,0,0.004739,748.0729563311999,0.0,0.0
M,0,30,15,2,2,5,medium,alns_pinn_uq,kmeans,3,M30_P15_seed5_medium_kmeans15,not_milp,450,90,0.8,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.544551,223.616753,1431.500703,0.0,0.0,23896.128269,0.857143,0,0.004722,748.3497573312001,0.0,0.0
M,0,30,15,2,2,5,medium,alns_pinn_full,kmeans,3,M30_P15_seed5_medium_kmeans15,not_milp,450,90,0.8,51,100.0,4.0,0.0,4.0,101.0,30.0,500.0,18.0,17.0,25.0,15.0,25.0,45.0,55.0,66.9916,236.778663,1431.500703,0.0,0.0,23720.495828,0.857143,0,0.011788,740.6034933312,0.0,0.0
M,0,30,15,2,2,6,medium,greedy_nearest,kmeans,3,M30_P15_seed6_medium_kmeans15,not_milp,450,90,0.8,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.698197,236.676846,1425.249423,0.0,0.0,22870.430854,0.285714,0,0.000676,683.9974752039999,0.0,0.0
M,0,30,15,2,2,6,medium,ga,kmeans,3,M30_P15_seed6_medium_kmeans15,not_milp,450,90,0.8,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.716508,256.915824,1425.249423,0.0,0.0,17439.10993,0.714286,0,0.004945,763.6715682039999,0.0,0.0
M,0,30,15,2,2,6,medium,aco,kmeans,3,M30_P15_seed6_medium_kmeans15,not_milp,450,90,0.8,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.870287,289.784536,1425.249423,0.0,0.0,20199.301844,0.285714,0,0.004346,688.519268204,0.0,0.0
M,0,30,15,2,2,6,medium,alns_fixed,kmeans,3,M30_P15_seed6_medium_kmeans15,not_milp,450,90,0.8,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.698197,236.676846,1425.249423,0.0,0.0,22870.430854,0.285714,0,0.001047,683.9974752039999,0.0,0.0
M,0,30,15,2,2,6,medium,alns_pinn,kmeans,3,M30_P15_seed6_medium_kmeans15,not_milp,450,90,0.8,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.168815,291.641536,1425.249423,0.0,0.0,17435.88593,0.714286,0,0.004554,764.184220204,0.0,0.0
M,0,30,15,2,2,6,medium,alns_pinn_uq,kmeans,3,M30_P15_seed6_medium_kmeans15,not_milp,450,90,0.8,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.797855,298.514954,1425.249423,0.0,0.0,17436.469317,0.714286,0,0.004759,764.184220204,0.0,0.0
M,0,30,15,2,2,6,medium,alns_pinn_full,kmeans,3,M30_P15_seed6_medium_kmeans15,not_milp,450,90,0.8,53,100.0,5.0,0.0,5.0,101.0,30.0,500.0,19.0,16.0,24.0,26.0,15.0,49.0,51.0,65.420463,292.775319,1425.249423,0.0,0.0,17346.721232,0.714286,0,0.012656,762.310461204,0.0,0.0
M,0,30,15,2,2,7,medium,greedy_nearest,kmeans,3,M30_P15_seed7_medium_kmeans15,not_milp,450,90,0.8,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.665434,248.404154,1260.355041,0.0,0.0,32662.680777,0.142857,0,0.000663,695.7472119024,0.0,0.0
M,0,30,15,2,2,7,medium,ga,kmeans,3,M30_P15_seed7_medium_kmeans15,not_milp,450,90,0.8,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.40535,270.986978,1260.061344,0.0,0.0,17837.89601,0.857143,0,0.004664,750.3785283023999,0.0,0.0
M,0,30,15,2,2,7,medium,aco,kmeans,3,M30_P15_seed7_medium_kmeans15,not_milp,450,90,0.8,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.068662,288.93179,1260.061344,0.0,0.0,24756.053369,0.285714,0,0.004452,694.7449683024,0.0,0.0
M,0,30,15,2,2,7,medium,alns_fixed,kmeans,3,M30_P15_seed7_medium_kmeans15,not_milp,450,90,0.8,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.665434,248.404154,1260.355041,0.0,0.0,32662.680777,0.142857,0,0.000958,695.7472119024,0.0,0.0
M,0,30,15,2,2,7,medium,alns_pinn,kmeans,3,M30_P15_seed7_medium_kmeans15,not_milp,450,90,0.8,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.395441,249.26155,1260.061344,0.0,0.0,17950.117345,0.857143,0,0.005023,758.2338363023999,0.0,0.0
M,0,30,15,2,2,7,medium,alns_pinn_uq,kmeans,3,M30_P15_seed7_medium_kmeans15,not_milp,450,90,0.8,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.395441,265.676872,1260.061344,0.0,0.0,17959.050292,0.857143,0,0.005243,761.0398243024,0.0,0.0
M,0,30,15,2,2,7,medium,alns_pinn_full,kmeans,3,M30_P15_seed7_medium_kmeans15,not_milp,450,90,0.8,63,100.0,3.0,0.0,3.0,101.0,30.0,500.0,22.0,18.0,17.0,19.0,24.0,58.0,42.0,62.428631,275.510878,1260.061344,0.0,0.0,17831.225601,0.857143,0,0.012186,750.4018093023999,0.0,0.0
M,0,30,15,2,2,8,medium,greedy_nearest,kmeans,3,M30_P15_seed8_medium_kmeans15,not_milp,450,90,0.8,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.609827,247.534618,1383.477172,0.0,0.0,22244.334999,0.285714,0,0.000739,628.0085628824,0.0,0.0
M,0,30,15,2,2,8,medium,ga,kmeans,3,M30_P15_seed8_medium_kmeans15,not_milp,450,90,0.8,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.644567,237.709555,1383.477172,0.0,0.0,17322.933003,0.857143,0,0.004424,747.6221788824001,0.0,0.0
M,0,30,15,2,2,8,medium,aco,kmeans,3,M30_P15_seed8_medium_kmeans15,not_milp,450,90,0.8,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.874939,291.65476,1383.477172,0.0,0.0,19243.110215,0.428571,0,0.004545,651.6089218824,0.0,0.0
M,0,30,15,2,2,8,medium,alns_fixed,kmeans,3,M30_P15_seed8_medium_kmeans15,not_milp,450,90,0.8,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.609827,247.534618,1383.477172,0.0,0.0,22244.334999,0.285714,0,0.000953,628.0085628824,0.0,0.0
M,0,30,15,2,2,8,medium,alns_pinn,kmeans,3,M30_P15_seed8_medium_kmeans15,not_milp,450,90,0.8,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.842904,226.48775,1383.477172,0.0,0.0,17321.454914,0.857143,0,0.005117,747.8085348824001,0.0,0.0
M,0,30,15,2,2,8,medium,alns_pinn_uq,kmeans,3,M30_P15_seed8_medium_kmeans15,not_milp,450,90,0.8,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.842904,226.48775,1383.477172,0.0,0.0,17321.454914,0.857143,0,0.00497,747.8085348824001,0.0,0.0
M,0,30,15,2,2,8,medium,alns_pinn_full,kmeans,3,M30_P15_seed8_medium_kmeans15,not_milp,450,90,0.8,49,100.0,4.0,0.0,4.0,101.0,30.0,500.0,20.0,15.0,25.0,19.0,21.0,53.0,47.0,61.77409,257.380148,1383.477172,0.0,0.0,17294.705421,0.857143,0,0.011055,745.6178348824,0.0,0.0
M,0,30,15,2,2,9,medium,greedy_nearest,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,450,90,0.8,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.889428,195.707409,1337.778671,0.0,0.0,26267.288865,0.142857,0,0.000679,700.5294983056,0.0,0.0
M,0,30,15,2,2,9,medium,ga,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,450,90,0.8,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.092732,247.554808,1337.778671,0.0,0.0,15470.494628,0.857143,0,0.004583,823.5689743055999,0.0,0.0
M,0,30,15,2,2,9,medium,aco,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,450,90,0.8,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.947748,288.260537,1337.778671,0.0,0.0,21183.318325,0.142857,0,0.004335,713.0022603056001,0.0,0.0
M,0,30,15,2,2,9,medium,alns_fixed,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,450,90,0.8,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.889428,195.707409,1337.778671,0.0,0.0,26267.288865,0.142857,0,0.00132,700.5294983056,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,450,90,0.8,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.422711,253.512544,1337.778671,0.0,0.0,15506.055291,0.857143,0,0.004814,829.9470243055998,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn_uq,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,450,90,0.8,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.422711,258.883289,1337.778671,0.0,0.0,15507.259851,0.857143,0,0.004614,830.1132873055999,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn_full,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,450,90,0.8,56,100.0,3.0,0.0,3.0,101.0,30.0,500.0,17.0,17.0,18.0,23.0,25.0,54.0,46.0,65.036814,290.560362,1337.778671,0.0,0.0,15350.702678,0.857143,0,0.012116,826.7162583055999,0.0,0.0
M,1,50,25,2,2,0,medium,greedy_nearest,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,1250,150,0.88,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.410932,505.329626,2210.077894,0.0,0.0,88045.662344,0.25,0,0.001422,1931.2352191424004,0.0,0.0
M,1,50,25,2,2,0,medium,ga,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,1250,150,0.88,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.69909,607.425593,2210.077894,0.0,0.0,61079.804857,0.916667,0,0.012555,2442.6859431424004,0.0,0.0
M,1,50,25,2,2,0,medium,aco,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,1250,150,0.88,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.725049,634.790658,2210.077894,0.0,0.0,75683.985707,0.333333,0,0.012416,1984.9583151424,0.0,0.0
M,1,50,25,2,2,0,medium,alns_fixed,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,1250,150,0.88,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.410932,505.329626,2210.077894,0.0,0.0,88045.662344,0.25,0,0.002356,1931.2352191424004,0.0,0.0
