size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,implementation_family,service_graph_pattern_count,service_graph_feasible_count,selected_sortie_count,missed_service_count,duplicate_service_count,objective_rwct,objective_makespan,objective_ground_travel,objective_q95_energy,objective_missed_penalty,objective_duplicate_penalty,objective_total,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,alns_portfolio_candidate_count,alns_selected_portfolio_candidate,alns_selected_portfolio_infeasible_count,alns_selected_portfolio_rwct,alns_selected_portfolio_makespan,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
L,2,300,150,5,3,1,medium,alns_pinn_full,kmeans,3,L300_P150_seed1_medium_kmeans150,not_milp,not_milp,False,not_milp,45000,898,0.980044,653,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,44318.0,2121.0,176.0,0.0,0.0,520.151904,1102.954735,2996.715109,14453.326469,0.0,0.0,2485.747008,True,0.25,True,37.0,20.0,23.0,6.0,61.0,300.0,3004.0,1.0,alns_search,0.0,520.151904,1102.954735,8.0,13.0,14.0,18.0,7.0,15.0,9.0,24.0,12.0,1102.954735,3246.441369,11730.661304,0.005682,0.005682,520.151904,0.306667,0.306667,176,1.704545,44.8338,3.526838,2485.747008,0.0,0.0
L,3,500,250,5,4,0,medium,greedy_nearest,kmeans,3,L500_P250_seed0_medium_kmeans250,not_milp,not_milp,False,not_milp,125000,1498,0.988016,925,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2973.894227,12039.422284,22959.421662,0.002,0.002,1289.496033,0.264,0.264,500,1.0,0,0.076946,649821.7826865563,0.0,0.0
L,3,500,250,5,4,0,medium,ga,kmeans,3,L500_P250_seed0_medium_kmeans250,not_milp,not_milp,False,not_milp,125000,1498,0.988016,925,genetic_order_search,803.0,40.0,30.0,0.0,661411.429247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3596.668376,15004.436545,22957.947066,0.002,0.002,994.402386,0.992,0.992,500,1.0,0,1.299906,884550.1805880766,0.0,0.0
L,3,500,250,5,4,0,medium,aco,kmeans,3,L500_P250_seed0_medium_kmeans250,not_milp,not_milp,False,not_milp,125000,1498,0.988016,925,ant_colony_order_search,960.0,40.0,0.0,24.0,563492.622193,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3510.405006,14539.346231,22957.947066,0.002,0.002,967.358929,0.984,0.984,500,1.0,0,1.409378,855334.7815550764,0.0,0.0
L,3,500,250,5,4,0,medium,alns_fixed,kmeans,3,L500_P250_seed0_medium_kmeans250,not_milp,not_milp,False,not_milp,125000,1498,0.988016,925,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,79508.0,5590.0,308.0,0.0,0.0,993.694837,2799.787111,7416.812949,28038.713143,0.0,0.0,5099.204868,False,0.0,True,40.0,23.0,20.0,11.0,61.0,500.0,4570.0,1.0,alns_search,0.0,993.694837,2799.787111,7.0,15.0,18.0,7.0,13.0,27.0,12.0,12.0,9.0,2799.787111,8034.880695,21332.464875,0.237013,0.237013,993.694837,0.272,0.272,308,1.623377,0,6.315875,5099.204868,0.0,0.0
L,3,500,250,5,4,0,medium,alns_pinn,kmeans,3,L500_P250_seed0_medium_kmeans250,not_milp,not_milp,False,not_milp,125000,1498,0.988016,925,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,79508.0,5590.0,308.0,0.0,0.0,993.694837,2799.787111,7416.812949,28038.713143,0.0,0.0,5099.204868,False,0.0,True,40.0,23.0,20.0,11.0,61.0,500.0,4570.0,1.0,alns_search,0.0,993.694837,2799.787111,7.0,15.0,18.0,7.0,13.0,27.0,12.0,12.0,9.0,2799.787111,8034.880695,21332.464875,0.237013,0.237013,993.694837,0.272,0.272,308,1.623377,0,6.381848,5099.204868,0.0,0.0
L,3,500,250,5,4,0,medium,alns_pinn_uq,kmeans,3,L500_P250_seed0_medium_kmeans250,not_milp,not_milp,False,not_milp,125000,1498,0.988016,925,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,79508.0,2050.0,386.0,0.0,0.0,931.313351,2105.877589,7026.469778,28510.745334,0.0,0.0,4906.21038,True,0.0,True,49.0,26.0,11.0,17.0,61.0,500.0,4233.0,1.0,alns_search,0.0,931.313351,2105.877589,13.0,4.0,15.0,10.0,18.0,11.0,16.0,18.0,15.0,2105.877589,7612.008927,21691.597265,0.002591,0.002591,931.313351,0.272,0.272,386,1.295337,42.4459,7.257755,4906.21038,0.0,0.0
L,3,500,250,5,4,0,medium,alns_pinn_full,kmeans,3,L500_P250_seed0_medium_kmeans250,not_milp,not_milp,False,not_milp,125000,1498,0.988016,925,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,79508.0,2050.0,374.0,0.0,0.0,1075.557563,2198.385557,6818.923542,28024.885857,0.0,0.0,4999.615614,True,0.25,True,38.0,17.0,22.0,14.0,61.0,500.0,4798.0,1.0,alns_search,0.0,1075.557563,2198.385557,6.0,15.0,22.0,8.0,9.0,14.0,10.0,18.0,18.0,2198.385557,7387.16717,21321.94477,0.002674,0.002674,1075.557563,0.24,0.24,374,1.336898,42.4459,7.117667,4999.615614,0.0,0.0
L,3,500,250,5,4,1,medium,greedy_nearest,kmeans,3,L500_P250_seed1_medium_kmeans250,not_milp,not_milp,False,not_milp,125000,1498,0.988016,1021,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2673.35051,10569.396243,22074.49355,0.002,0.002,1145.927439,0.192,0.192,500,1.0,0,0.076566,573754.8874498202,0.0,0.0
L,3,500,250,5,4,1,medium,ga,kmeans,3,L500_P250_seed1_medium_kmeans250,not_milp,not_milp,False,not_milp,125000,1498,0.988016,1021,genetic_order_search,803.0,40.0,30.0,0.0,665958.170636,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3858.230176,16228.808338,22074.49355,0.002,0.002,1068.518852,0.992,0.992,500,1.0,0,1.306872,955203.4389488203,0.0,0.0
L,3,500,250,5,4,1,medium,aco,kmeans,3,L500_P250_seed1_medium_kmeans250,not_milp,not_milp,False,not_milp,125000,1498,0.988016,1021,ant_colony_order_search,960.0,40.0,0.0,24.0,567520.614402,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3572.407328,14919.461611,22074.49355,0.002,0.002,1022.966965,0.984,0.984,500,1.0,0,1.41853,898925.7617938211,0.0,0.0
L,3,500,250,5,4,1,medium,alns_fixed,kmeans,3,L500_P250_seed1_medium_kmeans250,not_milp,not_milp,False,not_milp,125000,1498,0.988016,1021,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,77604.0,6858.0,338.0,0.0,0.0,1153.759358,2338.392017,7589.235511,25581.399388,0.0,0.0,4938.501251,False,0.0,True,44.0,23.0,16.0,8.0,61.0,500.0,4944.0,1.0,alns_search,0.0,1153.759358,2338.392017,7.0,19.0,16.0,11.0,7.0,12.0,12.0,21.0,15.0,2338.392017,8221.671804,20347.283568,0.171598,0.171598,1153.759358,0.376,0.376,338,1.47929,0,6.77305,4938.501251,0.0,0.0
L,3,500,250,5,4,1,medium,alns_pinn,kmeans,3,L500_P250_seed1_medium_kmeans250,not_milp,not_milp,False,not_milp,125000,1498,0.988016,1021,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,77604.0,6858.0,338.0,0.0,0.0,1153.759358,2338.392017,7589.235511,25581.399388,0.0,0.0,4938.501251,False,0.0,True,44.0,23.0,16.0,8.0,61.0,500.0,4944.0,1.0,alns_search,0.0,1153.759358,2338.392017,7.0,19.0,16.0,11.0,7.0,12.0,12.0,21.0,15.0,2338.392017,8221.671804,20347.283568,0.171598,0.171598,1153.759358,0.376,0.376,338,1.47929,0,6.960519,4938.501251,0.0,0.0
L,3,500,250,5,4,1,medium,alns_pinn_uq,kmeans,3,L500_P250_seed1_medium_kmeans250,not_milp,not_milp,False,not_milp,125000,1498,0.988016,1021,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,77604.0,2851.0,322.0,0.0,0.0,1049.582925,2159.4754,6765.527351,25025.076048,0.0,0.0,4660.538345,True,0.0,True,45.0,22.0,15.0,10.0,61.0,500.0,4756.0,1.0,alns_search,0.0,1049.582925,2159.4754,4.0,11.0,20.0,15.0,10.0,14.0,9.0,22.0,15.0,2159.475401,7329.321297,19904.787496,0.003106,0.003106,1049.582925,0.296,0.296,322,1.552795,73.2182,6.635737,4660.538345,0.0,0.0
L,3,500,250,5,4,1,medium,alns_pinn_full,kmeans,3,L500_P250_seed1_medium_kmeans250,not_milp,not_milp,False,not_milp,125000,1498,0.988016,1021,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,77604.0,2851.0,367.0,0.0,0.0,1239.673149,2778.128079,9004.368987,25427.595899,0.0,0.0,5238.495253,True,0.25,True,40.0,20.0,20.0,7.0,61.0,500.0,4558.0,1.0,alns_search,0.0,1239.673149,2778.128079,6.0,12.0,13.0,16.0,13.0,7.0,13.0,20.0,20.0,2778.128079,9754.733069,20224.949249,0.002725,0.002725,1239.673149,0.312,0.312,367,1.362398,73.2182,6.947595,5238.495253,0.0,0.0
