size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,implementation_family,service_graph_pattern_count,service_graph_feasible_count,selected_sortie_count,missed_service_count,duplicate_service_count,objective_rwct,objective_makespan,objective_ground_travel,objective_q95_energy,objective_missed_penalty,objective_duplicate_penalty,objective_total,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,alns_portfolio_candidate_count,alns_selected_portfolio_candidate,alns_selected_portfolio_infeasible_count,alns_selected_portfolio_rwct,alns_selected_portfolio_makespan,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,1,50,25,2,2,8,medium,alns_pinn_full,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7651.0,203.0,40.0,0.0,0.0,114.30116,299.788929,226.082581,2769.02763,0.0,0.0,473.769967,True,0.25,True,64.0,31.0,36.0,6.0,101.0,50.0,900.0,1.0,alns_search,0.0,114.30116,299.788929,13.0,17.0,35.0,22.0,13.0,27.0,26.0,25.0,22.0,299.788929,263.763011,2160.794145,0.0,0.0,114.30116,0.5,0.5,40,1.25,0,1.272918,473.769967,0.0,0.0
M,1,50,25,2,2,9,medium,greedy_nearest,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.714556,489.080329,2312.856912,0.04,0.04,145.147831,0.25,0.25,50,1.0,0,0.001934,8424.540666509185,0.0,0.0
M,1,50,25,2,2,9,medium,ga,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,genetic_order_search,947.0,50.0,30.0,0.0,6974.685334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.819168,597.419045,2312.856912,0.04,0.04,111.25442,1.0,1.0,50,1.0,0,0.032397,10817.223918509182,0.0,0.0
M,1,50,25,2,2,9,medium,aco,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,ant_colony_order_search,1200.0,50.0,0.0,24.0,5936.544597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.774035,583.070166,2312.856912,0.04,0.04,106.285314,0.916667,0.916667,50,1.0,0,0.073104,10347.584534509186,0.0,0.0
M,1,50,25,2,2,9,medium,alns_fixed,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7822.0,600.0,34.0,0.0,0.0,87.007275,266.659173,185.074406,2804.487407,0.0,0.0,439.295291,False,0.0,True,50.0,28.0,50.0,12.0,101.0,50.0,900.0,1.0,alns_search,0.0,87.007275,266.659173,23.0,19.0,31.0,18.0,9.0,37.0,20.0,27.0,16.0,266.659173,215.920141,2166.740904,0.176471,0.176471,87.007275,0.5,0.5,34,1.470588,0,1.391649,439.295291,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7822.0,600.0,34.0,0.0,0.0,87.007275,266.659173,185.074406,2804.487407,0.0,0.0,439.295291,False,0.0,True,50.0,28.0,50.0,12.0,101.0,50.0,900.0,1.0,alns_search,0.0,87.007275,266.659173,23.0,19.0,31.0,18.0,9.0,37.0,20.0,27.0,16.0,266.659173,215.920141,2166.740904,0.176471,0.176471,87.007275,0.5,0.5,34,1.470588,0,1.207679,439.295291,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn_uq,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7822.0,209.0,42.0,0.0,0.0,88.611341,246.603255,168.68041,2893.326684,0.0,0.0,444.132702,True,0.0,True,63.0,25.0,37.0,9.0,101.0,50.0,900.0,1.0,alns_search,0.0,88.611341,246.603255,22.0,16.0,18.0,28.0,16.0,23.0,29.0,19.0,29.0,246.603255,196.793812,2235.377939,0.02381,0.02381,88.611341,0.416667,0.416667,42,1.190476,112.7431,1.150405,444.132702,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn_full,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7822.0,209.0,34.0,0.0,0.0,88.01177,270.356489,196.972351,2848.163097,0.0,0.0,446.596613,True,0.25,True,57.0,27.0,43.0,2.0,101.0,50.0,900.0,1.0,alns_search,0.0,88.01177,270.356489,16.0,24.0,30.0,16.0,14.0,29.0,15.0,31.0,25.0,270.356489,229.801077,2200.484649,0.058824,0.058824,88.01177,0.5,0.5,34,1.470588,112.7431,1.222459,446.596613,0.0,0.0
M,2,75,35,3,3,0,medium,greedy_nearest,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.353983,892.623922,3249.196185,0.0,0.0,193.574766,0.222222,0.222222,75,1.0,0,0.003173,14518.078612820034,0.0,0.0
M,2,75,35,3,3,0,medium,ga,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,genetic_order_search,985.0,50.0,30.0,0.0,14031.104039,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.242242,1099.504001,3249.196185,0.0,0.0,141.95468,0.944444,0.944444,75,1.0,0,0.049977,18506.15739882004,0.0,0.0
