size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,scenario_id,milp_status,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
L,3,500,250,5,4,8,medium,ga,L500_P250_seed8_medium,not_milp,228.2022,37137.852816,27028.896811,0.006,0.006,898289.584567,0.888,88.2016,0.456465,54505.09433953523,0.0,0.0
L,3,500,250,5,4,8,medium,aco,L500_P250_seed8_medium,not_milp,227.49861,35871.076368,27028.896811,0.006,0.006,1041256.679201,0.528,88.2016,0.473438,50607.316077535186,0.0,0.0
L,3,500,250,5,4,8,medium,alns_fixed,L500_P250_seed8_medium,not_milp,233.396068,36005.074809,27033.251894,0.006,0.006,1417525.999772,0.32,88.2016,0.070571,49312.5492791352,0.0,0.0
L,3,500,250,5,4,8,medium,alns_pinn,L500_P250_seed8_medium,not_milp,227.617149,37710.727849,27028.896811,0.006,0.006,899088.289371,0.896,88.2016,0.484642,54549.04106553522,0.0,0.0
L,3,500,250,5,4,8,medium,alns_pinn_uq,L500_P250_seed8_medium,not_milp,228.166544,35351.023324,27036.098694,0.0,0.0,900671.432859,0.896,0,0.466669,54641.7755856152,0.0,0.0
L,3,500,250,5,4,8,medium,alns_pinn_full,L500_P250_seed8_medium,not_milp,227.910166,37424.303527,27036.098694,0.0,0.0,894692.115297,0.928,0,0.484305,54680.65037461521,0.0,0.0
L,3,500,250,5,4,9,medium,greedy_nearest,L500_P250_seed9_medium,not_milp,230.630207,37354.926546,26567.17452,0.004,0.004,1519736.626625,0.264,0,0.069368,49588.79859053204,0.0,0.0
L,3,500,250,5,4,9,medium,ga,L500_P250_seed9_medium,not_milp,227.41785,38682.642448,26562.173894,0.004,0.004,959151.852566,0.856,0,0.473297,54570.581073972,0.0,0.0
L,3,500,250,5,4,9,medium,aco,L500_P250_seed9_medium,not_milp,235.095125,37109.204136,26562.173894,0.004,0.004,1123315.548,0.48,0,0.465881,50844.782557972,0.0,0.0
L,3,500,250,5,4,9,medium,alns_fixed,L500_P250_seed9_medium,not_milp,230.630207,37354.926546,26567.17452,0.004,0.004,1519736.626625,0.264,0,0.076658,49588.79859053204,0.0,0.0
L,3,500,250,5,4,9,medium,alns_pinn,L500_P250_seed9_medium,not_milp,227.350447,37386.659297,26562.173894,0.004,0.004,959940.230096,0.856,0,0.475077,54616.803774971966,0.0,0.0
L,3,500,250,5,4,9,medium,alns_pinn_uq,L500_P250_seed9_medium,not_milp,227.223114,37247.351843,26567.072443,0.0,0.0,960741.383038,0.856,0,0.477542,54656.53166369205,0.0,0.0
L,3,500,250,5,4,9,medium,alns_pinn_full,L500_P250_seed9_medium,not_milp,227.339955,36089.564103,26567.072443,0.0,0.0,954185.909468,0.904,0,0.490378,54700.54595369202,0.0,0.0
