size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,scenario_id,milp_status,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
S,1,15,8,1,2,9,medium,alns_pinn_full,S15_P8_seed9_medium,not_milp,70.534487,101.569748,802.253845,0.0,0.0,8189.297016,1.0,0,0.000576,464.07215177439997,0.0,2.382423741340946
S,2,20,10,1,2,0,medium,milp_highs,S20_P10_seed0_medium,optimal,95.633413,69.807185,1144.428103,0.0,0.0,30280.345519,0.4,0,0.049904,201.44158059766232,0.004526401724822932,0.0
S,2,20,10,1,2,0,medium,alns_pinn,S20_P10_seed0_medium,not_milp,99.427642,158.694196,1143.053837,0.0,0.0,23382.052271,1.0,0,0.001283,859.5831655888,0.0,3.967472121903671
S,2,20,10,1,2,0,medium,alns_pinn_full,S20_P10_seed0_medium,not_milp,99.479436,149.807836,1143.053837,0.0,0.0,23109.578194,1.0,0,0.001756,860.6464755888001,0.0,4.021631017184341
S,2,20,10,1,2,1,medium,milp_highs,S20_P10_seed1_medium,optimal,88.802143,68.263134,1110.941474,0.0,0.0,35311.222058,0.2,0,0.04796,188.0896488453759,0.012892724687120532,0.0
S,2,20,10,1,2,1,medium,alns_pinn,S20_P10_seed1_medium,not_milp,89.286228,143.955817,1107.88333,0.0,0.0,22076.68433,1.0,0,0.001079,791.1970666624,0.0,0.5451276102649834
S,2,20,10,1,2,1,medium,alns_pinn_full,S20_P10_seed1_medium,not_milp,89.19137,144.983872,1107.88333,0.0,0.0,22056.576924,1.0,0,0.000899,791.1970666624001,0.0,0.43830811605526826
S,2,20,10,1,2,2,medium,milp_highs,S20_P10_seed2_medium,optimal,80.338663,71.489679,957.952753,0.0,0.0,42167.265774,0.2,0,0.111911,177.60637409034564,0.01981770161579502,0.0
S,2,20,10,1,2,2,medium,alns_pinn,S20_P10_seed2_medium,not_milp,80.161638,169.239661,957.952753,0.0,0.0,26273.834839,0.8,0,0.001068,711.0142898672,0.0,0.0
S,2,20,10,1,2,2,medium,alns_pinn_full,S20_P10_seed2_medium,not_milp,80.379761,163.614465,957.952753,0.0,0.0,26021.372969,0.8,0,0.00091,706.6058928672,0.0,0.051155942189385434
