size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
S,0,10,5,1,1,3,medium,alns_pinn,direct,3,S10_P5_seed3_medium,not_milp,50,50,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.784295,54.429787,545.946586,0.0,0.0,13052.380354,1.0,0,0.000829,361.94118624800007,0.0,0.0
S,0,10,5,1,1,3,medium,alns_pinn_full,direct,3,S10_P5_seed3_medium,not_milp,50,50,0.0,50,80.0,0.0,0.0,0.0,81.0,10.0,160.0,13.0,14.0,18.0,18.0,17.0,41.0,39.0,91.784295,54.429787,545.946586,0.0,0.0,13052.380354,1.0,0,0.002382,361.94118624800007,0.0,0.0
S,0,10,5,1,1,4,medium,milp_highs,direct,3,S10_P5_seed4_medium,optimal,50,50,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.522074,19.09205,635.9004,0.1,0.1,20698.874965,0.5,42.7546,0.003183,1182.001151112976,0.018881368475602435,0.0
S,0,10,5,1,1,4,medium,alns_pinn,direct,3,S10_P5_seed4_medium,not_milp,50,50,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.005765,43.270376,592.943374,0.1,0.1,16737.982758,0.5,0,0.000745,457.9960927184,0.0,0.0
S,0,10,5,1,1,4,medium,alns_pinn_full,direct,3,S10_P5_seed4_medium,not_milp,50,50,0.0,50,80.0,1.0,0.0,1.0,81.0,10.0,160.0,19.0,21.0,10.0,13.0,17.0,47.0,33.0,106.449464,50.026442,595.147262,0.0,0.0,16757.894888,0.5,0,0.00211,444.73551611839997,0.0,0.0
S,0,10,5,1,1,5,medium,milp_highs,direct,3,S10_P5_seed5_medium,optimal,50,50,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.70071,19.495402,678.876956,0.1,0.1,9664.719029,0.5,61.2546,0.003263,1172.3545322493026,0.012971340138306729,0.0
S,0,10,5,1,1,5,medium,alns_pinn,direct,3,S10_P5_seed5_medium,not_milp,50,50,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.091831,49.919793,631.57905,0.1,0.1,9232.633076,0.5,0,0.000741,523.4128778528001,0.0,0.0
S,0,10,5,1,1,5,medium,alns_pinn_full,direct,3,S10_P5_seed5_medium,not_milp,50,50,0.0,50,80.0,1.0,0.0,1.0,81.0,10.0,160.0,15.0,22.0,10.0,12.0,21.0,37.0,43.0,99.237433,49.919793,633.708997,0.0,0.0,9156.482269,0.5,0,0.002103,508.22302209279997,0.0,0.0
S,0,10,5,1,1,6,medium,milp_highs,direct,3,S10_P5_seed6_medium,optimal,50,50,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.295573,35.141068,606.38014,0.1,0.1,15378.311313,0.5,50.4637,0.004198,1166.9956950359021,0.0070609571996587865,0.0
S,0,10,5,1,1,6,medium,alns_pinn,direct,3,S10_P5_seed6_medium,not_milp,50,50,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.295573,21.685234,606.38014,0.1,0.1,9781.365913,1.0,0,0.000725,460.15015985519995,0.0,0.0
S,0,10,5,1,1,6,medium,alns_pinn_full,direct,3,S10_P5_seed6_medium,not_milp,50,50,0.0,50,80.0,1.0,0.0,1.0,81.0,10.0,160.0,18.0,14.0,18.0,16.0,14.0,36.0,44.0,100.835635,24.514298,608.806097,0.0,0.0,9971.033549,1.0,0,0.00216,419.48298401520003,0.0,1.5509875752466746
S,0,10,5,1,1,7,medium,milp_highs,direct,3,S10_P5_seed7_medium,optimal,50,50,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.97501,20.018101,666.692741,0.2,0.2,18745.26276,0.5,108.9777,0.003409,2169.541104574317,0.005527542106459108,0.0
S,0,10,5,1,1,7,medium,alns_pinn,direct,3,S10_P5_seed7_medium,not_milp,50,50,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.400316,44.467623,655.80284,0.2,0.2,11302.647784,1.0,43.8956,0.000744,471.0464612832,0.0,0.0
S,0,10,5,1,1,7,medium,alns_pinn_full,direct,3,S10_P5_seed7_medium,not_milp,50,50,0.0,50,80.0,2.0,0.0,2.0,81.0,10.0,160.0,19.0,17.0,10.0,17.0,17.0,39.0,41.0,103.477347,47.757201,657.835177,0.1,0.1,11347.133499,1.0,43.8956,0.002124,430.8933623232,0.0,0.0
S,0,10,5,1,1,8,medium,milp_highs,direct,3,S10_P5_seed8_medium,optimal,50,50,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.113231,26.739914,541.896105,0.0,0.0,4417.28148,0.0,0,0.010028,144.88909612090697,0.019189852232593455,0.0
S,0,10,5,1,1,8,medium,alns_pinn,direct,3,S10_P5_seed8_medium,not_milp,50,50,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.113231,50.292451,541.896105,0.0,0.0,3741.579367,1.0,0,0.000733,469.0695446344,0.0,0.0
S,0,10,5,1,1,8,medium,alns_pinn_full,direct,3,S10_P5_seed8_medium,not_milp,50,50,0.0,50,80.0,1.0,0.0,1.0,81.0,10.0,160.0,18.0,18.0,14.0,17.0,13.0,39.0,41.0,89.113231,48.545693,541.896105,0.0,0.0,3639.475437,1.0,0,0.002143,468.9639836344,0.0,0.0
S,0,10,5,1,1,9,medium,milp_highs,direct,3,S10_P5_seed9_medium,optimal,50,50,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.28903,29.905833,519.896589,0.0,0.0,23109.665631,0.0,0,0.042047,142.88284491771032,0.016532807389384892,0.0
S,0,10,5,1,1,9,medium,alns_pinn,direct,3,S10_P5_seed9_medium,not_milp,50,50,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.28903,32.3485,519.896589,0.0,0.0,6904.081094,1.0,0,0.000749,386.14216510159997,0.0,0.0
S,0,10,5,1,1,9,medium,alns_pinn_full,direct,3,S10_P5_seed9_medium,not_milp,50,50,0.0,50,80.0,2.0,0.0,2.0,81.0,10.0,160.0,19.0,15.0,14.0,19.0,13.0,43.0,37.0,86.28903,26.73325,519.896589,0.0,0.0,6869.303257,1.0,0,0.002309,379.8557921016,0.0,0.0
S,1,15,8,1,2,0,medium,milp_highs,direct,3,S15_P8_seed0_medium,optimal,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.464697,55.326614,718.173235,0.0,0.0,31125.18874,0.333333,0,0.053112,142.7011001135329,0.0028169748277847993,0.0
S,1,15,8,1,2,0,medium,alns_pinn,direct,3,S15_P8_seed0_medium,not_milp,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.266931,98.552699,718.173235,0.0,0.0,21974.545328,1.0,0,0.001442,330.3931116328,0.0,4.486108369340203
S,1,15,8,1,2,0,medium,alns_pinn_full,direct,3,S15_P8_seed0_medium,not_milp,120,120,0.0,120,80.0,1.0,0.0,1.0,81.0,15.0,240.0,16.0,14.0,11.0,16.0,23.0,40.0,40.0,63.10611,87.114522,718.173235,0.0,0.0,21897.394182,1.0,0,0.004103,330.0337126328,0.0,1.0268408089772691
S,1,15,8,1,2,1,medium,milp_highs,direct,3,S15_P8_seed1_medium,optimal,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.127377,51.035998,798.521947,0.0,0.0,16002.835049,0.333333,0,0.038157,148.72722873883137,0.007085311979654748,0.0
S,1,15,8,1,2,1,medium,alns_pinn,direct,3,S15_P8_seed1_medium,not_milp,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.203475,102.421647,797.794587,0.0,0.0,11125.46103,1.0,0,0.001438,464.221066496,0.0,0.10851396880279976
S,1,15,8,1,2,1,medium,alns_pinn_full,direct,3,S15_P8_seed1_medium,not_milp,120,120,0.0,120,80.0,1.0,0.0,1.0,81.0,15.0,240.0,12.0,16.0,13.0,16.0,23.0,39.0,41.0,71.644502,97.041885,797.794587,0.0,0.0,11006.038024,1.0,0,0.003662,461.19219849600006,0.0,2.1633847790999043
S,1,15,8,1,2,2,medium,milp_highs,direct,3,S15_P8_seed2_medium,optimal,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.549763,51.870926,665.945623,0.0,0.0,14731.405325,0.333333,0,0.092837,129.81497444205397,0.019857259951874998,0.0
S,1,15,8,1,2,2,medium,alns_pinn,direct,3,S15_P8_seed2_medium,not_milp,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.716509,82.630136,665.945623,0.0,0.0,10184.189062,1.0,0,0.001415,354.250170112,0.0,0.0
S,1,15,8,1,2,2,medium,alns_pinn_full,direct,3,S15_P8_seed2_medium,not_milp,120,120,0.0,120,80.0,2.0,0.0,2.0,81.0,15.0,240.0,12.0,12.0,15.0,22.0,19.0,38.0,42.0,57.007309,82.630136,665.945623,0.0,0.0,10111.357361,0.666667,0,0.003712,353.07011111199995,0.0,0.0
S,1,15,8,1,2,3,medium,milp_highs,direct,3,S15_P8_seed3_medium,optimal,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.715687,48.114363,720.239241,0.0,0.0,21736.816599,0.333333,0,0.09582,140.0415929770618,0.016807000066525413,0.0
S,1,15,8,1,2,3,medium,alns_pinn,direct,3,S15_P8_seed3_medium,not_milp,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.207577,105.940981,720.239241,0.0,0.0,10860.901456,1.0,0,0.001426,413.46678658720003,0.0,0.0
S,1,15,8,1,2,3,medium,alns_pinn_full,direct,3,S15_P8_seed3_medium,not_milp,120,120,0.0,120,80.0,1.0,0.0,1.0,81.0,15.0,240.0,15.0,15.0,21.0,14.0,15.0,36.0,44.0,65.162335,102.41895,720.239241,0.0,0.0,10549.547453,1.0,0,0.003689,409.33834358720003,0.0,0.0
S,1,15,8,1,2,4,medium,milp_highs,direct,3,S15_P8_seed4_medium,optimal,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.496283,46.927493,741.164939,0.0,0.0,18169.558241,0.333333,0,0.052042,145.6753270135155,0.0060419479315850675,0.0
S,1,15,8,1,2,4,medium,alns_pinn,direct,3,S15_P8_seed4_medium,not_milp,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.651518,88.11328,741.164939,0.0,0.0,11775.334285,0.666667,0,0.001418,432.67814026560006,0.0,0.22337165859646113
S,1,15,8,1,2,4,medium,alns_pinn_full,direct,3,S15_P8_seed4_medium,not_milp,120,120,0.0,120,80.0,1.0,0.0,1.0,81.0,15.0,240.0,22.0,11.0,17.0,17.0,13.0,43.0,37.0,71.112023,91.08496,741.164939,0.0,0.0,11764.812407,0.666667,0,0.004402,433.71775826559997,0.0,2.3249300973405846
S,1,15,8,1,2,5,medium,milp_highs,direct,3,S15_P8_seed5_medium,optimal,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.598113,57.895844,770.488721,0.0,0.0,16480.897455,0.333333,0,0.044229,149.1704127294747,0.018868939317331516,0.0
S,1,15,8,1,2,5,medium,alns_pinn,direct,3,S15_P8_seed5_medium,not_milp,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.989911,88.037076,770.488721,0.0,0.0,11333.636485,0.666667,0,0.001446,503.0739739792,0.0,0.0
S,1,15,8,1,2,5,medium,alns_pinn_full,direct,3,S15_P8_seed5_medium,not_milp,120,120,0.0,120,80.0,2.0,0.0,2.0,81.0,15.0,240.0,14.0,13.0,16.0,17.0,20.0,36.0,44.0,69.989911,87.963697,770.488721,0.0,0.0,11274.263633,0.666667,0,0.003717,499.1189799792,0.0,0.0
S,1,15,8,1,2,6,medium,milp_highs,direct,3,S15_P8_seed6_medium,optimal,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.545619,61.971874,698.350944,0.0,0.0,16244.976031,0.0,0,0.123845,140.8711656559353,0.017077257538152164,0.0
S,1,15,8,1,2,6,medium,alns_pinn,direct,3,S15_P8_seed6_medium,not_milp,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.185681,88.524327,698.350944,0.0,0.0,11513.435382,0.666667,0,0.001441,416.631290884,0.0,4.2896018317729485
S,1,15,8,1,2,6,medium,alns_pinn_full,direct,3,S15_P8_seed6_medium,not_milp,120,120,0.0,120,80.0,0.0,0.0,0.0,81.0,15.0,240.0,15.0,11.0,18.0,18.0,18.0,39.0,41.0,61.764964,109.329403,698.350944,0.0,0.0,11362.25886,0.666667,0,0.003715,416.051760884,0.0,0.3563941732391984
S,1,15,8,1,2,7,medium,milp_highs,direct,3,S15_P8_seed7_medium,optimal,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.53266,54.336291,824.048293,0.0,0.0,15384.207493,0.333333,0,0.0311,154.20378498588377,0.009037068627716834,0.0
S,1,15,8,1,2,7,medium,alns_pinn,direct,3,S15_P8_seed7_medium,not_milp,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.837786,101.443117,824.048293,0.0,0.0,7139.179101,0.666667,0,0.002544,464.399132796,0.0,0.4326024284352626
S,1,15,8,1,2,7,medium,alns_pinn_full,direct,3,S15_P8_seed7_medium,not_milp,120,120,0.0,120,80.0,0.0,0.0,0.0,81.0,15.0,240.0,22.0,15.0,14.0,14.0,15.0,41.0,39.0,70.930705,99.975045,824.048293,0.0,0.0,7102.040965,0.666667,0,0.004361,465.64151279600003,0.0,0.5643413987222319
S,1,15,8,1,2,8,medium,milp_highs,direct,3,S15_P8_seed8_medium,optimal,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.894671,53.672728,728.289771,0.0,0.0,11075.040009,0.333333,0,0.036163,142.4832567035046,0.017784478660263527,0.0
S,1,15,8,1,2,8,medium,alns_pinn,direct,3,S15_P8_seed8_medium,not_milp,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.803684,82.497163,728.289771,0.0,0.0,5986.459591,1.0,0,0.001439,446.9264821304,0.0,4.625213795935115
S,1,15,8,1,2,8,medium,alns_pinn_full,direct,3,S15_P8_seed8_medium,not_milp,120,120,0.0,120,80.0,1.0,0.0,1.0,81.0,15.0,240.0,13.0,19.0,12.0,18.0,18.0,39.0,41.0,62.805796,82.497163,728.289771,0.0,0.0,5978.145184,1.0,0,0.003678,443.9285941304,0.0,0.0
S,1,15,8,1,2,9,medium,milp_highs,direct,3,S15_P8_seed9_medium,optimal,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89316,51.162914,794.342175,0.0,0.0,16269.660781,0.333333,0,0.127717,149.7490825223872,0.017381392234771472,0.0
S,1,15,8,1,2,9,medium,alns_pinn,direct,3,S15_P8_seed9_medium,not_milp,120,120,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.393328,105.043069,794.342175,0.0,0.0,8119.068972,1.0,0,0.001471,459.73974669439997,0.0,5.0805740366677945
S,1,15,8,1,2,9,medium,alns_pinn_full,direct,3,S15_P8_seed9_medium,not_milp,120,120,0.0,120,80.0,5.0,0.0,5.0,81.0,15.0,240.0,22.0,16.0,16.0,13.0,13.0,41.0,39.0,68.797291,113.277185,794.342175,0.0,0.0,8026.902365,1.0,0,0.003649,445.9811276944,0.0,0.0
S,2,20,10,1,2,0,medium,milp_highs,direct,3,S20_P10_seed0_medium,optimal,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.633413,69.807185,1129.75163,0.0,0.0,30280.345519,0.4,0,0.059364,201.2214335026623,0.004531353852303475,0.0
S,2,20,10,1,2,0,medium,alns_pinn,direct,3,S20_P10_seed0_medium,not_milp,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.427642,158.694196,1129.01898,0.0,0.0,23382.052271,1.0,0,0.002231,858.8512994688,0.0,3.967472121903671
S,2,20,10,1,2,0,medium,alns_pinn_full,direct,3,S20_P10_seed0_medium,not_milp,200,200,0.0,200,80.0,1.0,0.0,1.0,81.0,20.0,320.0,19.0,14.0,14.0,15.0,18.0,35.0,45.0,100.72598,147.801693,1129.01898,0.0,0.0,23106.304312,1.0,0,0.005628,859.9146094688001,0.0,5.325091764737082
S,2,20,10,1,2,1,medium,milp_highs,direct,3,S20_P10_seed1_medium,optimal,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.802143,68.263134,1096.343695,0.0,0.0,35311.222058,0.2,0,0.074085,187.87068216037594,0.012907751391409315,0.0
S,2,20,10,1,2,1,medium,alns_pinn,direct,3,S20_P10_seed1_medium,not_milp,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.286228,143.955817,1093.943293,0.0,0.0,22076.68433,1.0,0,0.0023,790.4753721024,0.0,0.5451276102649834
S,2,20,10,1,2,1,medium,alns_pinn_full,direct,3,S20_P10_seed1_medium,not_milp,200,200,0.0,200,80.0,5.0,0.0,5.0,81.0,20.0,320.0,23.0,15.0,8.0,14.0,20.0,35.0,45.0,90.551857,161.323456,1093.943293,0.0,0.0,21812.481948,1.0,0,0.005557,780.1175051024002,0.0,1.9703510983963497
S,2,20,10,1,2,2,medium,milp_highs,direct,3,S20_P10_seed2_medium,optimal,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.338663,71.489679,953.850068,0.0,0.0,42167.265774,0.2,0,0.096733,177.54483381534564,0.019824570792335367,0.0
S,2,20,10,1,2,2,medium,alns_pinn,direct,3,S20_P10_seed2_medium,not_milp,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.161638,169.239661,953.850068,0.0,0.0,26273.834839,0.8,0,0.002241,710.8117893471999,0.0,0.0
S,2,20,10,1,2,2,medium,alns_pinn_full,direct,3,S20_P10_seed2_medium,not_milp,200,200,0.0,200,80.0,2.0,0.0,2.0,81.0,20.0,320.0,17.0,12.0,16.0,10.0,25.0,41.0,39.0,80.379761,138.268299,953.850068,0.0,0.0,25952.6087,0.8,0,0.006232,703.1998733472001,0.0,0.051155942189385434
S,2,20,10,1,2,3,medium,milp_highs,direct,3,S20_P10_seed3_medium,optimal,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.129716,61.327042,1062.817343,0.0,0.0,30527.860688,0.4,0,0.070056,193.2557783177103,0.01607268286758273,0.0
S,2,20,10,1,2,3,medium,alns_pinn,direct,3,S20_P10_seed3_medium,not_milp,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.195871,107.984871,1062.817343,0.0,0.0,21414.871046,1.0,0,0.002497,883.6474886639999,0.0,2.2672681214105777
S,2,20,10,1,2,3,medium,alns_pinn_full,direct,3,S20_P10_seed3_medium,not_milp,200,200,0.0,200,80.0,0.0,0.0,0.0,81.0,20.0,320.0,15.0,17.0,18.0,15.0,15.0,45.0,35.0,92.508328,118.691248,1062.817343,0.0,0.0,21238.891643,1.0,0,0.006016,886.369816664,0.0,1.5128018175761724
S,2,20,10,1,2,4,medium,milp_highs,direct,3,S20_P10_seed4_medium,optimal,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.482674,69.565264,1067.865948,0.0,0.0,27845.130812,0.4,0,0.252065,191.32595176900583,0.019661788432848767,0.0
S,2,20,10,1,2,4,medium,alns_pinn,direct,3,S20_P10_seed4_medium,not_milp,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.865398,134.532061,1067.865948,0.0,0.0,19159.397068,1.0,0,0.00227,838.5241204832,0.0,0.0
S,2,20,10,1,2,4,medium,alns_pinn_full,direct,3,S20_P10_seed4_medium,not_milp,200,200,0.0,200,80.0,0.0,0.0,0.0,81.0,20.0,320.0,22.0,14.0,15.0,14.0,15.0,41.0,39.0,89.490835,130.2833,1067.865948,0.0,0.0,19121.986822,1.0,0,0.009895,841.9164254832,0.0,0.0
S,2,20,10,1,2,5,medium,milp_highs,direct,3,S20_P10_seed5_medium,optimal,200,200,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.782315,76.072108,988.641554,0.0,0.0,43074.16856,0.2,0,0.089893,188.36246271692437,0.01038844370696038,0.0
