size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
S,1,15,8,1,2,0,medium,alns_pinn_full,direct,3,S15_P8_seed0_medium,not_milp,not_milp,False,not_milp,120,120,0.0,28,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,58.0,8.0,22.0,1.0,81.0,15.0,240.0,21.0,10.0,10.0,15.0,24.0,21.0,32.0,15.0,12.0,203.179199,103.908226,718.173235,0.0,0.0,49.497853,1.0,1.0,0,0.011376,1430.939259504909,0.0,42.59743265216998
S,1,15,8,1,2,1,medium,milp_highs,direct,3,S15_P8_seed1_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,120,120,0.0,25,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.37966,65.986417,798.521947,0.0,0.0,59.10749,0.0,0.0,0,0.053905,148.72722873883137,0.007085311979654748,0.0
S,1,15,8,1,2,1,medium,alns_pinn,direct,3,S15_P8_seed1_medium,not_milp,not_milp,False,not_milp,120,120,0.0,25,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.643991,115.33774,797.794587,0.0,0.0,51.371484,1.0,1.0,0,0.002026,1628.8579040281984,0.0,56.0343938801298
S,1,15,8,1,2,1,medium,alns_pinn_full,direct,3,S15_P8_seed1_medium,not_milp,not_milp,False,not_milp,120,120,0.0,25,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,58.0,4.0,22.0,1.0,81.0,15.0,240.0,19.0,21.0,13.0,12.0,15.0,29.0,26.0,12.0,13.0,231.468832,111.633388,797.794587,0.0,0.0,51.433697,1.0,1.0,0,0.012382,1624.6343730281983,0.0,53.92296537975947
S,1,15,8,1,2,2,medium,milp_highs,direct,3,S15_P8_seed2_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,120,120,0.0,31,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.197754,65.005782,665.945623,0.0,0.0,58.912692,0.333333,0.333333,0,0.131697,129.81497444205397,0.019857259951874998,0.0
S,1,15,8,1,2,2,medium,alns_pinn,direct,3,S15_P8_seed2_medium,not_milp,not_milp,False,not_milp,120,120,0.0,31,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.180108,104.106692,665.945623,0.0,0.0,50.020473,1.0,1.0,0,0.003481,1324.7906582887013,0.0,49.11525921451818
S,1,15,8,1,2,2,medium,alns_pinn_full,direct,3,S15_P8_seed2_medium,not_milp,not_milp,False,not_milp,120,120,0.0,31,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,60.0,3.0,20.0,1.0,81.0,15.0,240.0,18.0,13.0,15.0,16.0,18.0,32.0,25.0,9.0,14.0,188.180108,104.106692,665.945623,0.0,0.0,50.020473,1.0,1.0,0,0.010048,1324.7906582887013,0.0,49.11525921451818
S,1,15,8,1,2,3,medium,milp_highs,direct,3,S15_P8_seed3_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,120,120,0.0,33,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.100267,61.146726,720.239241,0.0,0.0,67.178855,0.333333,0.333333,0,0.133395,140.0415929770618,0.016807000066525413,0.0
S,1,15,8,1,2,3,medium,alns_pinn,direct,3,S15_P8_seed3_medium,not_milp,not_milp,False,not_milp,120,120,0.0,33,,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.34679,125.940371,720.239241,0.0,0.0,60.435606,1.0,1.0,0,0.002006,1743.655176747478,0.0,76.64369293061307
S,1,15,8,1,2,3,medium,alns_pinn_full,direct,3,S15_P8_seed3_medium,not_milp,not_milp,False,not_milp,120,120,0.0,33,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,61.0,14.0,19.0,0.0,81.0,15.0,240.0,9.0,14.0,19.0,17.0,21.0,29.0,25.0,12.0,14.0,231.286864,123.537124,720.239241,0.0,0.0,60.636507,1.0,1.0,0,0.010826,1725.435860747478,0.0,75.08432742229053
