size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,implementation_family,service_graph_pattern_count,service_graph_feasible_count,selected_sortie_count,missed_service_count,duplicate_service_count,objective_rwct,objective_makespan,objective_ground_travel,objective_q95_energy,objective_missed_penalty,objective_duplicate_penalty,objective_total,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,alns_portfolio_candidate_count,alns_selected_portfolio_candidate,alns_selected_portfolio_infeasible_count,alns_selected_portfolio_rwct,alns_selected_portfolio_makespan,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
S,0,10,5,1,1,3,medium,alns_pinn,direct,3,S10_P5_seed3_medium,not_milp,not_milp,False,not_milp,50,50,0.0,17,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1718.0,73.0,6.0,0.0,0.0,38.688688,104.899454,19.045868,577.611661,0.0,0.0,119.334332,False,0.0,True,55.0,10.0,25.0,6.0,81.0,10.0,160.0,1.0,alns_search,0.0,38.688688,104.899454,7.0,36.0,14.0,14.0,9.0,23.0,15.0,16.0,26.0,104.899454,22.220179,451.735606,0.166667,0.166667,38.688688,1.0,1.0,6,1.666667,0,0.118993,119.334332,0.0,0.0
S,0,10,5,1,1,3,medium,alns_pinn_full,direct,3,S10_P5_seed3_medium,not_milp,not_milp,False,not_milp,50,50,0.0,17,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1718.0,37.0,10.0,0.0,0.0,33.771278,136.646089,44.861791999999994,698.074517,0.0,0.0,603.8927224276285,True,0.25,True,49.0,4.0,31.0,1.0,81.0,10.0,160.0,3.0,risk_bucket_stop_4,0.0,33.771278,136.646089,12.0,41.0,8.0,11.0,8.0,23.0,13.0,23.0,21.0,143.452888,60.280026,545.946586,0.0,0.0,33.771278,1.0,1.0,10,1.0,0,0.113337,603.8927224276285,0.0,20.385053218856967
S,0,10,5,1,1,4,medium,milp_highs,direct,3,S10_P5_seed4_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,50,50,0.0,15,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.018371,26.894697,638.104288,0.0,0.0,36.204187,1.0,1.0,10,1.0,0,0.004024,1182.001151112976,0.018881368475602435,0.0
S,0,10,5,1,1,4,medium,alns_pinn,direct,3,S10_P5_seed4_medium,not_milp,not_milp,False,not_milp,50,50,0.0,15,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1718.0,66.0,5.0,0.0,0.0,42.802025,123.495093,27.551116,579.153446,0.0,0.0,128.1715,False,0.0,True,38.0,4.0,42.0,1.0,81.0,10.0,160.0,1.0,alns_search,0.0,42.802025,123.495093,11.0,35.0,13.0,9.0,12.0,30.0,14.0,22.0,14.0,123.495093,32.142969,463.464065,0.6,0.6,42.802025,0.5,0.5,5,2.0,0,0.112255,128.1715,0.0,0.0
S,0,10,5,1,1,4,medium,alns_pinn_full,direct,3,S10_P5_seed4_medium,not_milp,not_milp,False,not_milp,50,50,0.0,15,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1718.0,33.0,9.0,0.0,0.0,30.277703,145.088132,40.179596,692.898607,0.0,0.0,630.544793049947,True,0.25,True,44.0,12.0,36.0,0.0,81.0,10.0,160.0,4.0,risk_bucket_stop_4,0.0,30.277703,145.088132,13.0,25.0,16.0,17.0,9.0,26.0,23.0,12.0,19.0,151.672305,54.55773,572.119049,0.0,0.0,30.277703,1.0,1.0,9,1.111111,0,0.128865,630.544793049947,0.0,12.334568900997917
S,0,10,5,1,1,5,medium,milp_highs,direct,3,S10_P5_seed5_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,50,50,0.0,15,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.232336,27.283696,681.006903,0.0,0.0,38.537685,1.0,1.0,10,1.0,0,0.003635,1172.3545322493026,0.012971340138306729,0.0
S,0,10,5,1,1,5,medium,alns_pinn,direct,3,S10_P5_seed5_medium,not_milp,not_milp,False,not_milp,50,50,0.0,15,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1544.0,59.0,5.0,0.0,0.0,36.526234,108.587634,21.450948,640.063204,0.0,0.0,124.395176,False,0.0,True,45.0,9.0,35.0,8.0,81.0,10.0,160.0,1.0,alns_search,0.0,36.526234,108.587634,4.0,32.0,20.0,12.0,12.0,29.0,22.0,19.0,10.0,108.587634,25.026106,486.595987,0.8,0.8,36.526234,1.0,1.0,5,2.0,0,0.122917,124.395176,0.0,0.0
S,0,10,5,1,1,5,medium,alns_pinn_full,direct,3,S10_P5_seed5_medium,not_milp,not_milp,False,not_milp,50,50,0.0,15,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1544.0,22.0,8.0,0.0,0.0,39.854738,117.244288,22.215865,730.4964140000001,0.0,0.0,612.2364635935608,True,0.25,True,24.0,10.0,56.0,1.0,81.0,10.0,160.0,3.0,alns_search,0.0,39.854738,117.244288,17.0,21.0,15.0,14.0,13.0,29.0,22.0,11.0,18.0,123.919968,33.706803,572.385706,0.0,0.0,39.854738,1.0,1.0,8,1.25,0,0.116759,612.2364635935608,0.0,0.0
S,0,10,5,1,1,6,medium,milp_highs,direct,3,S10_P5_seed6_medium,optimal,compact_makespan_energy_reference,False,post_hoc_schedule_evaluator,50,50,0.0,16,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.266256,42.502392,608.806097,0.0,0.0,39.308564,0.5,0.5,10,1.0,0,0.004941,1166.9956950359021,0.0070609571996587865,0.0
S,0,10,5,1,1,6,medium,alns_pinn,direct,3,S10_P5_seed6_medium,not_milp,not_milp,False,not_milp,50,50,0.0,16,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1512.0,72.0,5.0,0.0,0.0,16.573331,116.74247,20.864273,650.78738,0.0,0.0,107.08699,False,0.0,True,19.0,6.0,61.0,3.0,81.0,10.0,160.0,1.0,alns_search,0.0,16.573331,116.74247,20.0,12.0,28.0,9.0,11.0,18.0,16.0,26.0,20.0,116.742469,24.341651,514.536388,0.6,0.6,16.573331,1.0,1.0,5,2.0,0,0.120004,107.08699,0.0,0.0
