case_id,seed,method,solver_method,tower_count,stop_count,vehicle_count,uav_count,iterations,scenario_id,objective_value,solver_runtime,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates
public_bay_area_full,3,greedy_nearest,greedy_nearest,60,30,3,6,0,public_bay_area_full_seed3,8486.705754337589,0.003288,323.252792,510.155072,2520.255932,0.0,0.0,140.926787,0.4,0.4,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,3,ga,ga,60,30,3,6,50,public_bay_area_full_seed3,8591.319585337587,0.041557,304.349957,474.633741,2520.255932,0.0,0.0,107.109277,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,3,aco,aco,60,30,3,6,50,public_bay_area_full_seed3,8372.035629337588,0.073803,299.285345,463.503723,2520.255932,0.0,0.0,104.488883,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,3,simulated_annealing,simulated_annealing,60,30,3,6,50,public_bay_area_full_seed3,8655.222467377587,0.02169,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,31.0,0.0,0.0,0.0
public_bay_area_full,3,tabu_search,tabu_search,60,30,3,6,50,public_bay_area_full_seed3,8655.222467377587,0.039646,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,3,variable_neighborhood_search,variable_neighborhood_search,60,30,3,6,50,public_bay_area_full_seed3,8655.222467377587,0.026397,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,3,hybrid_genetic_search,hybrid_genetic_search,60,30,3,6,50,public_bay_area_full_seed3,8655.222467377587,0.140033,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,3,alns_pinn_full,alns_full,60,30,3,6,80,public_bay_area_full_seed3,4788.584363257591,1.821239,185.441836,210.782861,2390.443169,0.0,0.0,79.960298,0.466667,0.466667,53,1.132075,0,42.0,19.0,38.0,7.0
public_bay_area_full,4,greedy_nearest,greedy_nearest,60,30,3,6,0,public_bay_area_full_seed4,8486.705754337589,0.002672,323.252792,510.155072,2520.255932,0.0,0.0,140.926787,0.4,0.4,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,4,ga,ga,60,30,3,6,50,public_bay_area_full_seed4,8591.319585337587,0.04367,304.349957,474.633741,2520.255932,0.0,0.0,107.109277,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,4,aco,aco,60,30,3,6,50,public_bay_area_full_seed4,8372.035629337588,0.07247,299.285345,463.503723,2520.255932,0.0,0.0,104.488883,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,4,simulated_annealing,simulated_annealing,60,30,3,6,50,public_bay_area_full_seed4,8655.222467377587,0.021978,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,44.0,0.0,0.0,0.0
public_bay_area_full,4,tabu_search,tabu_search,60,30,3,6,50,public_bay_area_full_seed4,8655.222467377587,0.044149,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,4,variable_neighborhood_search,variable_neighborhood_search,60,30,3,6,50,public_bay_area_full_seed4,8655.222467377587,0.024132,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,4,hybrid_genetic_search,hybrid_genetic_search,60,30,3,6,50,public_bay_area_full_seed4,8655.222467377587,0.139008,318.935889,509.852208,2504.011802,0.0,0.0,107.303044,1.0,1.0,59,1.016949,0,0.0,0.0,0.0,0.0
