case_id,seed,method,solver_method,tower_count,stop_count,vehicle_count,uav_count,iterations,scenario_id,objective_value,solver_runtime,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,missed_value,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates
public_dallas_fort_worth_full,5,alns_pinn_uq,uq_alns,60,30,3,6,80,public_dallas_fort_worth_full_seed5,15191.571089258116,0.032304,566.696791,1110.710035,3807.500352,0.1,0.1,159.174375,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,5,alns_pinn_full,alns_full,60,30,3,6,80,public_dallas_fort_worth_full_seed5,13845.794895258116,0.160683,535.03301,1077.169219,3807.500352,0.1,0.1,154.710728,0.866667,0.866667,638.6855,60.0,16.0,20.0,6.0
public_dallas_fort_worth_full,6,greedy_nearest,greedy_nearest,60,30,3,6,0,public_dallas_fort_worth_full_seed6,16611.503766978112,0.004846,599.581422,1277.026068,3805.647912,0.116667,0.116667,305.758676,0.066667,0.066667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,6,ga,ga,60,30,3,6,50,public_dallas_fort_worth_full_seed6,15007.287177338112,0.084266,555.466734,1069.684178,3805.233609,0.116667,0.116667,158.013478,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,6,aco,aco,60,30,3,6,50,public_dallas_fort_worth_full_seed6,15007.287177338112,0.123911,555.466734,1069.684178,3805.233609,0.116667,0.116667,158.013478,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,6,alns_fixed,alns_fixed,60,30,3,6,80,public_dallas_fort_worth_full_seed6,16811.735587978113,0.116531,605.002561,1274.716411,3805.647912,0.116667,0.116667,319.912666,0.0,0.0,638.6855,68.0,18.0,12.0,15.0
public_dallas_fort_worth_full,6,alns_pinn,alns_point,60,30,3,6,80,public_dallas_fort_worth_full_seed6,14642.794687338115,0.03831,544.038971,1019.536343,3805.233609,0.116667,0.116667,155.850814,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,6,alns_pinn_uq,uq_alns,60,30,3,6,80,public_dallas_fort_worth_full_seed6,15191.571089258116,0.03519,566.696791,1110.710035,3807.500352,0.1,0.1,159.174375,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,6,alns_pinn_full,alns_full,60,30,3,6,80,public_dallas_fort_worth_full_seed6,13845.794895258116,0.185772,535.03301,1077.169219,3807.500352,0.1,0.1,154.710728,0.866667,0.866667,638.6855,60.0,24.0,20.0,11.0
public_dallas_fort_worth_full,7,greedy_nearest,greedy_nearest,60,30,3,6,0,public_dallas_fort_worth_full_seed7,16611.503766978112,0.005983,599.581422,1277.026068,3805.647912,0.116667,0.116667,305.758676,0.066667,0.066667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,7,ga,ga,60,30,3,6,50,public_dallas_fort_worth_full_seed7,15007.287177338112,0.095582,555.466734,1069.684178,3805.233609,0.116667,0.116667,158.013478,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,7,aco,aco,60,30,3,6,50,public_dallas_fort_worth_full_seed7,15007.287177338112,0.13924,555.466734,1069.684178,3805.233609,0.116667,0.116667,158.013478,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,7,alns_fixed,alns_fixed,60,30,3,6,80,public_dallas_fort_worth_full_seed7,16605.203432978116,0.12717,564.127456,1204.309161,3805.647912,0.116667,0.116667,315.030579,0.0,0.0,638.6855,74.0,19.0,6.0,17.0
public_dallas_fort_worth_full,7,alns_pinn,alns_point,60,30,3,6,80,public_dallas_fort_worth_full_seed7,14642.794687338115,0.048263,544.038971,1019.536343,3805.233609,0.116667,0.116667,155.850814,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,7,alns_pinn_uq,uq_alns,60,30,3,6,80,public_dallas_fort_worth_full_seed7,15191.571089258116,0.036303,566.696791,1110.710035,3807.500352,0.1,0.1,159.174375,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,7,alns_pinn_full,alns_full,60,30,3,6,80,public_dallas_fort_worth_full_seed7,13845.794895258116,0.15834,535.03301,1077.169219,3807.500352,0.1,0.1,154.710728,0.866667,0.866667,638.6855,61.0,11.0,19.0,5.0
public_dallas_fort_worth_full,8,greedy_nearest,greedy_nearest,60,30,3,6,0,public_dallas_fort_worth_full_seed8,16611.503766978112,0.003458,599.581422,1277.026068,3805.647912,0.116667,0.116667,305.758676,0.066667,0.066667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,8,ga,ga,60,30,3,6,50,public_dallas_fort_worth_full_seed8,15007.287177338112,0.081474,555.466734,1069.684178,3805.233609,0.116667,0.116667,158.013478,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,8,aco,aco,60,30,3,6,50,public_dallas_fort_worth_full_seed8,15007.287177338112,0.126824,555.466734,1069.684178,3805.233609,0.116667,0.116667,158.013478,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,8,alns_fixed,alns_fixed,60,30,3,6,80,public_dallas_fort_worth_full_seed8,16811.735587978113,0.121313,605.002561,1274.716411,3805.647912,0.116667,0.116667,319.912666,0.0,0.0,638.6855,72.0,14.0,8.0,11.0
public_dallas_fort_worth_full,8,alns_pinn,alns_point,60,30,3,6,80,public_dallas_fort_worth_full_seed8,14642.794687338115,0.036229,544.038971,1019.536343,3805.233609,0.116667,0.116667,155.850814,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,8,alns_pinn_uq,uq_alns,60,30,3,6,80,public_dallas_fort_worth_full_seed8,15191.571089258116,0.035277,566.696791,1110.710035,3807.500352,0.1,0.1,159.174375,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,8,alns_pinn_full,alns_full,60,30,3,6,80,public_dallas_fort_worth_full_seed8,13845.794895258116,0.151138,535.03301,1077.169219,3807.500352,0.1,0.1,154.710728,0.866667,0.866667,638.6855,65.0,18.0,15.0,7.0
public_dallas_fort_worth_full,9,greedy_nearest,greedy_nearest,60,30,3,6,0,public_dallas_fort_worth_full_seed9,16611.503766978112,0.004084,599.581422,1277.026068,3805.647912,0.116667,0.116667,305.758676,0.066667,0.066667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,9,ga,ga,60,30,3,6,50,public_dallas_fort_worth_full_seed9,15007.287177338112,0.077096,555.466734,1069.684178,3805.233609,0.116667,0.116667,158.013478,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,9,aco,aco,60,30,3,6,50,public_dallas_fort_worth_full_seed9,15007.287177338112,0.125524,555.466734,1069.684178,3805.233609,0.116667,0.116667,158.013478,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,9,alns_fixed,alns_fixed,60,30,3,6,80,public_dallas_fort_worth_full_seed9,16811.735587978113,0.127419,605.002561,1274.716411,3805.647912,0.116667,0.116667,319.912666,0.0,0.0,638.6855,72.0,15.0,8.0,14.0
public_dallas_fort_worth_full,9,alns_pinn,alns_point,60,30,3,6,80,public_dallas_fort_worth_full_seed9,14642.794687338115,0.046095,544.038971,1019.536343,3805.233609,0.116667,0.116667,155.850814,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,9,alns_pinn_uq,uq_alns,60,30,3,6,80,public_dallas_fort_worth_full_seed9,15191.571089258116,0.040598,566.696791,1110.710035,3807.500352,0.1,0.1,159.174375,1.0,0.866667,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,9,alns_pinn_full,alns_full,60,30,3,6,80,public_dallas_fort_worth_full_seed9,13845.794895258116,0.170216,535.03301,1077.169219,3807.500352,0.1,0.1,154.710728,0.866667,0.866667,638.6855,67.0,18.0,13.0,5.0
