case_id,seed,method,solver_method,tower_count,stop_count,vehicle_count,uav_count,iterations,scenario_id,objective_value,solver_runtime,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates
public_bay_area_full,3,alns_fixed,alns_fixed,60,30,3,6,80,public_bay_area_full_seed3,8275.635701337591,0.102496,329.548812,528.871214,2520.255932,0.0,0.0,147.79502,0.2,0.2,60,1.0,0,73.0,19.0,7.0,9.0
public_bay_area_full,3,alns_pinn,alns_point,60,30,3,6,80,public_bay_area_full_seed3,8710.70447833759,0.027383,312.553435,515.447517,2520.255932,0.0,0.0,107.824303,0.933333,0.933333,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,3,alns_pinn_uq,uq_alns,60,30,3,6,80,public_bay_area_full_seed3,8684.265187377589,0.030521,312.143245,493.751105,2504.011802,0.0,0.0,107.608216,0.933333,0.933333,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,3,alns_pinn_full,alns_full,60,30,3,6,80,public_bay_area_full_seed3,8391.107946177592,0.233723,303.563642,452.307036,2450.236151,0.0,0.0,104.570332,1.0,1.0,58,1.034483,0,61.0,25.0,19.0,2.0
public_bay_area_full,4,greedy_nearest,greedy_nearest,60,30,3,6,0,public_bay_area_full_seed4,8486.705754337589,0.003364,323.252792,510.155072,2520.255932,0.0,0.0,140.926787,0.4,0.4,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,4,ga,ga,60,30,3,6,50,public_bay_area_full_seed4,8591.319585337587,0.059292,304.349957,474.633741,2520.255932,0.0,0.0,107.109277,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,4,aco,aco,60,30,3,6,50,public_bay_area_full_seed4,8372.035629337588,0.107865,299.285345,463.503723,2520.255932,0.0,0.0,104.488883,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,4,alns_fixed,alns_fixed,60,30,3,6,80,public_bay_area_full_seed4,8218.99964833759,0.090875,316.145587,525.983469,2520.255932,0.0,0.0,146.913441,0.2,0.2,60,1.0,0,75.0,23.0,5.0,11.0
public_bay_area_full,4,alns_pinn,alns_point,60,30,3,6,80,public_bay_area_full_seed4,8710.70447833759,0.032179,312.553435,515.447517,2520.255932,0.0,0.0,107.824303,0.933333,0.933333,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,4,alns_pinn_uq,uq_alns,60,30,3,6,80,public_bay_area_full_seed4,8684.265187377589,0.028327,312.143245,493.751105,2504.011802,0.0,0.0,107.608216,0.933333,0.933333,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,4,alns_pinn_full,alns_full,60,30,3,6,80,public_bay_area_full_seed4,8391.107946177592,0.219371,303.563642,452.307036,2450.236151,0.0,0.0,104.570332,1.0,1.0,58,1.034483,0,61.0,19.0,19.0,2.0
public_bay_area_full,5,greedy_nearest,greedy_nearest,60,30,3,6,0,public_bay_area_full_seed5,8486.705754337589,0.002748,323.252792,510.155072,2520.255932,0.0,0.0,140.926787,0.4,0.4,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,5,ga,ga,60,30,3,6,50,public_bay_area_full_seed5,8591.319585337587,0.068259,304.349957,474.633741,2520.255932,0.0,0.0,107.109277,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,5,aco,aco,60,30,3,6,50,public_bay_area_full_seed5,8372.035629337588,0.112932,299.285345,463.503723,2520.255932,0.0,0.0,104.488883,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,5,alns_fixed,alns_fixed,60,30,3,6,80,public_bay_area_full_seed5,8275.635701337591,0.118501,329.548812,528.871214,2520.255932,0.0,0.0,147.79502,0.2,0.2,60,1.0,0,75.0,24.0,5.0,19.0
public_bay_area_full,5,alns_pinn,alns_point,60,30,3,6,80,public_bay_area_full_seed5,8710.70447833759,0.037271,312.553435,515.447517,2520.255932,0.0,0.0,107.824303,0.933333,0.933333,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,5,alns_pinn_uq,uq_alns,60,30,3,6,80,public_bay_area_full_seed5,8684.265187377589,0.035264,312.143245,493.751105,2504.011802,0.0,0.0,107.608216,0.933333,0.933333,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,5,alns_pinn_full,alns_full,60,30,3,6,80,public_bay_area_full_seed5,8391.107946177592,0.25971,303.563642,452.307036,2450.236151,0.0,0.0,104.570332,1.0,1.0,58,1.034483,0,67.0,18.0,13.0,6.0
public_bay_area_full,6,greedy_nearest,greedy_nearest,60,30,3,6,0,public_bay_area_full_seed6,8486.705754337589,0.005068,323.252792,510.155072,2520.255932,0.0,0.0,140.926787,0.4,0.4,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,6,ga,ga,60,30,3,6,50,public_bay_area_full_seed6,8591.319585337587,0.074833,304.349957,474.633741,2520.255932,0.0,0.0,107.109277,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,6,aco,aco,60,30,3,6,50,public_bay_area_full_seed6,8372.035629337588,0.123456,299.285345,463.503723,2520.255932,0.0,0.0,104.488883,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,6,alns_fixed,alns_fixed,60,30,3,6,80,public_bay_area_full_seed6,8275.635701337591,0.108986,329.548812,528.871214,2520.255932,0.0,0.0,147.79502,0.2,0.2,60,1.0,0,73.0,24.0,7.0,16.0
public_bay_area_full,6,alns_pinn,alns_point,60,30,3,6,80,public_bay_area_full_seed6,8710.70447833759,0.037954,312.553435,515.447517,2520.255932,0.0,0.0,107.824303,0.933333,0.933333,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,6,alns_pinn_uq,uq_alns,60,30,3,6,80,public_bay_area_full_seed6,8684.265187377589,0.037156,312.143245,493.751105,2504.011802,0.0,0.0,107.608216,0.933333,0.933333,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,6,alns_pinn_full,alns_full,60,30,3,6,80,public_bay_area_full_seed6,8391.107946177592,0.268448,303.563642,452.307036,2450.236151,0.0,0.0,104.570332,1.0,1.0,58,1.034483,0,62.0,19.0,18.0,6.0
public_bay_area_full,7,greedy_nearest,greedy_nearest,60,30,3,6,0,public_bay_area_full_seed7,8486.705754337589,0.005257,323.252792,510.155072,2520.255932,0.0,0.0,140.926787,0.4,0.4,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,7,ga,ga,60,30,3,6,50,public_bay_area_full_seed7,8591.319585337587,0.077565,304.349957,474.633741,2520.255932,0.0,0.0,107.109277,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,7,aco,aco,60,30,3,6,50,public_bay_area_full_seed7,8372.035629337588,0.124624,299.285345,463.503723,2520.255932,0.0,0.0,104.488883,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,7,alns_fixed,alns_fixed,60,30,3,6,80,public_bay_area_full_seed7,8275.635701337591,0.117576,329.548812,528.871214,2520.255932,0.0,0.0,147.79502,0.2,0.2,60,1.0,0,75.0,31.0,5.0,14.0
public_bay_area_full,7,alns_pinn,alns_point,60,30,3,6,80,public_bay_area_full_seed7,8710.70447833759,0.035689,312.553435,515.447517,2520.255932,0.0,0.0,107.824303,0.933333,0.933333,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,7,alns_pinn_uq,uq_alns,60,30,3,6,80,public_bay_area_full_seed7,8684.265187377589,0.04031,312.143245,493.751105,2504.011802,0.0,0.0,107.608216,0.933333,0.933333,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,7,alns_pinn_full,alns_full,60,30,3,6,80,public_bay_area_full_seed7,8391.107946177592,0.265234,303.563642,452.307036,2450.236151,0.0,0.0,104.570332,1.0,1.0,58,1.034483,0,60.0,21.0,20.0,2.0
public_bay_area_full,8,greedy_nearest,greedy_nearest,60,30,3,6,0,public_bay_area_full_seed8,8486.705754337589,0.004593,323.252792,510.155072,2520.255932,0.0,0.0,140.926787,0.4,0.4,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,8,ga,ga,60,30,3,6,50,public_bay_area_full_seed8,8591.319585337587,0.077225,304.349957,474.633741,2520.255932,0.0,0.0,107.109277,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,8,aco,aco,60,30,3,6,50,public_bay_area_full_seed8,8372.035629337588,0.133275,299.285345,463.503723,2520.255932,0.0,0.0,104.488883,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,8,alns_fixed,alns_fixed,60,30,3,6,80,public_bay_area_full_seed8,8275.635701337591,0.115966,329.548812,528.871214,2520.255932,0.0,0.0,147.79502,0.2,0.2,60,1.0,0,75.0,25.0,5.0,16.0
public_bay_area_full,8,alns_pinn,alns_point,60,30,3,6,80,public_bay_area_full_seed8,8710.70447833759,0.035623,312.553435,515.447517,2520.255932,0.0,0.0,107.824303,0.933333,0.933333,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,8,alns_pinn_uq,uq_alns,60,30,3,6,80,public_bay_area_full_seed8,8684.265187377589,0.038783,312.143245,493.751105,2504.011802,0.0,0.0,107.608216,0.933333,0.933333,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,8,alns_pinn_full,alns_full,60,30,3,6,80,public_bay_area_full_seed8,8391.107946177592,0.252091,303.563642,452.307036,2450.236151,0.0,0.0,104.570332,1.0,1.0,58,1.034483,0,67.0,22.0,13.0,1.0
public_bay_area_full,9,greedy_nearest,greedy_nearest,60,30,3,6,0,public_bay_area_full_seed9,8486.705754337589,0.005383,323.252792,510.155072,2520.255932,0.0,0.0,140.926787,0.4,0.4,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,9,ga,ga,60,30,3,6,50,public_bay_area_full_seed9,8591.319585337587,0.078629,304.349957,474.633741,2520.255932,0.0,0.0,107.109277,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,9,aco,aco,60,30,3,6,50,public_bay_area_full_seed9,8372.035629337588,0.122534,299.285345,463.503723,2520.255932,0.0,0.0,104.488883,1.0,1.0,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,9,alns_fixed,alns_fixed,60,30,3,6,80,public_bay_area_full_seed9,8275.635701337591,0.116003,329.548812,528.871214,2520.255932,0.0,0.0,147.79502,0.2,0.2,60,1.0,0,75.0,16.0,5.0,8.0
public_bay_area_full,9,alns_pinn,alns_point,60,30,3,6,80,public_bay_area_full_seed9,8710.70447833759,0.03445,312.553435,515.447517,2520.255932,0.0,0.0,107.824303,0.933333,0.933333,60,1.0,0,0.0,0.0,0.0,0.0
public_bay_area_full,9,alns_pinn_uq,uq_alns,60,30,3,6,80,public_bay_area_full_seed9,8684.265187377589,0.031299,312.143245,493.751105,2504.011802,0.0,0.0,107.608216,0.933333,0.933333,59,1.016949,0,0.0,0.0,0.0,0.0
public_bay_area_full,9,alns_pinn_full,alns_full,60,30,3,6,80,public_bay_area_full_seed9,8391.107946177592,0.23258,303.563642,452.307036,2450.236151,0.0,0.0,104.570332,1.0,1.0,58,1.034483,0,61.0,22.0,19.0,6.0
