case_id,seed,method,solver_method,tower_count,stop_count,vehicle_count,uav_count,iterations,scenario_id,objective_value,solver_runtime,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates
bay_area_public_full,5,aco,aco,60,30,3,6,50,bay_area_public_full_seed5,1958.8532253040003,0.071504,80.849028,538.544879,2520.255932,0.0,0.0,139296.284689,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,5,alns_fixed,alns_fixed,60,30,3,6,80,bay_area_public_full_seed5,1706.5836193039997,0.060643,84.517278,539.986356,2520.255932,0.0,0.0,153610.082848,0.2,0,78.0,24.0,2.0,19.0
bay_area_public_full,5,alns_pinn,alns_point,60,30,3,6,80,bay_area_public_full_seed5,1963.9679533039998,0.017538,81.355511,534.957012,2520.255932,0.0,0.0,139502.961386,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,5,alns_pinn_uq,uq_alns,60,30,3,6,80,bay_area_public_full_seed5,1964.3817603039997,0.019545,81.643502,489.63242,2520.255932,0.0,0.0,139514.766928,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,5,alns_pinn_full,alns_full,60,30,3,6,80,bay_area_public_full_seed5,1957.0798353039997,0.084178,81.681891,582.621286,2520.255932,0.0,0.0,139204.747994,1.0,0,61.0,31.0,19.0,2.0
bay_area_public_full,6,greedy_nearest,greedy_nearest,60,30,3,6,0,bay_area_public_full_seed6,1726.506720304,0.002115,85.014031,546.921319,2520.255932,0.0,0.0,148680.797616,0.4,0,0.0,0.0,0.0,0.0
bay_area_public_full,6,ga,ga,60,30,3,6,50,bay_area_public_full_seed6,1959.3387003040002,0.043424,80.849028,577.412927,2520.255932,0.0,0.0,139311.2905,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,6,aco,aco,60,30,3,6,50,bay_area_public_full_seed6,1958.8532253040003,0.074376,80.849028,538.544879,2520.255932,0.0,0.0,139296.284689,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,6,alns_fixed,alns_fixed,60,30,3,6,80,bay_area_public_full_seed6,1706.5836193039997,0.0673,84.517278,539.986356,2520.255932,0.0,0.0,153610.082848,0.2,0,71.0,21.0,9.0,17.0
bay_area_public_full,6,alns_pinn,alns_point,60,30,3,6,80,bay_area_public_full_seed6,1963.9679533039998,0.017956,81.355511,534.957012,2520.255932,0.0,0.0,139502.961386,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,6,alns_pinn_uq,uq_alns,60,30,3,6,80,bay_area_public_full_seed6,1964.3817603039997,0.018693,81.643502,489.63242,2520.255932,0.0,0.0,139514.766928,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,6,alns_pinn_full,alns_full,60,30,3,6,80,bay_area_public_full_seed6,1957.6086793039995,0.082178,81.678946,545.31707,2520.255932,0.0,0.0,139227.14905,1.0,0,62.0,24.0,18.0,3.0
bay_area_public_full,7,greedy_nearest,greedy_nearest,60,30,3,6,0,bay_area_public_full_seed7,1726.506720304,0.002908,85.014031,546.921319,2520.255932,0.0,0.0,148680.797616,0.4,0,0.0,0.0,0.0,0.0
bay_area_public_full,7,ga,ga,60,30,3,6,50,bay_area_public_full_seed7,1959.3387003040002,0.039886,80.849028,577.412927,2520.255932,0.0,0.0,139311.2905,0.933333,0,0.0,0.0,0.0,0.0
bay_area_public_full,7,aco,aco,60,30,3,6,50,bay_area_public_full_seed7,1958.8532253040003,0.069606,80.849028,538.544879,2520.255932,0.0,0.0,139296.284689,0.933333,0,0.0,0.0,0.0,0.0
