case_id,seed,method,solver_method,tower_count,stop_count,vehicle_count,uav_count,iterations,scenario_id,objective_value,solver_runtime,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates
public_dallas_fort_worth_full,0,greedy_nearest,greedy_nearest,60,30,3,6,0,public_dallas_fort_worth_full_seed0,16474.014421978114,0.005335,599.581422,1277.026068,3805.647912,0.116667,0.116667,303.262491,0.066667,0.066667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,0,ga,ga,60,30,3,6,50,public_dallas_fort_worth_full_seed0,14869.645267338117,0.059616,555.466734,1069.684178,3805.233609,0.116667,0.116667,155.515868,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,0,aco,aco,60,30,3,6,50,public_dallas_fort_worth_full_seed0,14869.645267338117,0.118229,555.466734,1069.684178,3805.233609,0.116667,0.116667,155.515868,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,0,alns_fixed,alns_fixed,60,30,3,6,80,public_dallas_fort_worth_full_seed0,16674.246240978115,0.106381,605.002561,1274.716411,3805.647912,0.116667,0.116667,317.41648,0.0,0.0,60,1.0,638.6855,68.0,18.0,12.0,17.0
public_dallas_fort_worth_full,0,alns_pinn,alns_point,60,30,3,6,80,public_dallas_fort_worth_full_seed0,14505.152777338111,0.031111,544.038971,1019.536343,3805.233609,0.116667,0.116667,153.353204,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,0,alns_pinn_uq,uq_alns,60,30,3,6,80,public_dallas_fort_worth_full_seed0,15052.575197258115,0.030151,566.696791,1110.710035,3807.500352,0.1,0.1,156.64829,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,0,alns_pinn_full,alns_full,60,30,3,6,80,public_dallas_fort_worth_full_seed0,13706.799007258114,0.250008,535.03301,1077.169219,3807.500352,0.1,0.1,152.184643,0.866667,0.866667,60,1.0,638.6855,60.0,15.0,20.0,4.0
public_dallas_fort_worth_full,1,greedy_nearest,greedy_nearest,60,30,3,6,0,public_dallas_fort_worth_full_seed1,16474.014421978114,0.005451,599.581422,1277.026068,3805.647912,0.116667,0.116667,303.262491,0.066667,0.066667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,1,ga,ga,60,30,3,6,50,public_dallas_fort_worth_full_seed1,14869.645267338117,0.06465,555.466734,1069.684178,3805.233609,0.116667,0.116667,155.515868,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,1,aco,aco,60,30,3,6,50,public_dallas_fort_worth_full_seed1,14869.645267338117,0.097408,555.466734,1069.684178,3805.233609,0.116667,0.116667,155.515868,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,1,alns_fixed,alns_fixed,60,30,3,6,80,public_dallas_fort_worth_full_seed1,16674.246240978115,0.114063,605.002561,1274.716411,3805.647912,0.116667,0.116667,317.41648,0.0,0.0,60,1.0,638.6855,67.0,17.0,13.0,12.0
public_dallas_fort_worth_full,1,alns_pinn,alns_point,60,30,3,6,80,public_dallas_fort_worth_full_seed1,14505.152777338111,0.030131,544.038971,1019.536343,3805.233609,0.116667,0.116667,153.353204,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,1,alns_pinn_uq,uq_alns,60,30,3,6,80,public_dallas_fort_worth_full_seed1,15052.575197258115,0.030392,566.696791,1110.710035,3807.500352,0.1,0.1,156.64829,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,1,alns_pinn_full,alns_full,60,30,3,6,80,public_dallas_fort_worth_full_seed1,13706.799007258114,0.203839,535.03301,1077.169219,3807.500352,0.1,0.1,152.184643,0.866667,0.866667,60,1.0,638.6855,59.0,17.0,21.0,10.0
public_dallas_fort_worth_full,2,greedy_nearest,greedy_nearest,60,30,3,6,0,public_dallas_fort_worth_full_seed2,16474.014421978114,0.005112,599.581422,1277.026068,3805.647912,0.116667,0.116667,303.262491,0.066667,0.066667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,2,ga,ga,60,30,3,6,50,public_dallas_fort_worth_full_seed2,14869.645267338117,0.07189,555.466734,1069.684178,3805.233609,0.116667,0.116667,155.515868,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,2,aco,aco,60,30,3,6,50,public_dallas_fort_worth_full_seed2,14869.645267338117,0.106804,555.466734,1069.684178,3805.233609,0.116667,0.116667,155.515868,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,2,alns_fixed,alns_fixed,60,30,3,6,80,public_dallas_fort_worth_full_seed2,16674.246240978115,0.096388,605.002561,1274.716411,3805.647912,0.116667,0.116667,317.41648,0.0,0.0,60,1.0,638.6855,67.0,14.0,13.0,11.0
public_dallas_fort_worth_full,2,alns_pinn,alns_point,60,30,3,6,80,public_dallas_fort_worth_full_seed2,14505.152777338111,0.028227,544.038971,1019.536343,3805.233609,0.116667,0.116667,153.353204,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,2,alns_pinn_uq,uq_alns,60,30,3,6,80,public_dallas_fort_worth_full_seed2,15052.575197258115,0.032472,566.696791,1110.710035,3807.500352,0.1,0.1,156.64829,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,2,alns_pinn_full,alns_full,60,30,3,6,80,public_dallas_fort_worth_full_seed2,13706.799007258114,0.20886,535.03301,1077.169219,3807.500352,0.1,0.1,152.184643,0.866667,0.866667,60,1.0,638.6855,62.0,6.0,18.0,2.0
public_dallas_fort_worth_full,3,greedy_nearest,greedy_nearest,60,30,3,6,0,public_dallas_fort_worth_full_seed3,16474.014421978114,0.003182,599.581422,1277.026068,3805.647912,0.116667,0.116667,303.262491,0.066667,0.066667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,3,ga,ga,60,30,3,6,50,public_dallas_fort_worth_full_seed3,14869.645267338117,0.06079,555.466734,1069.684178,3805.233609,0.116667,0.116667,155.515868,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,3,aco,aco,60,30,3,6,50,public_dallas_fort_worth_full_seed3,14869.645267338117,0.113583,555.466734,1069.684178,3805.233609,0.116667,0.116667,155.515868,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,3,alns_fixed,alns_fixed,60,30,3,6,80,public_dallas_fort_worth_full_seed3,16674.246240978115,0.104617,605.002561,1274.716411,3805.647912,0.116667,0.116667,317.41648,0.0,0.0,60,1.0,638.6855,72.0,19.0,8.0,17.0
public_dallas_fort_worth_full,3,alns_pinn,alns_point,60,30,3,6,80,public_dallas_fort_worth_full_seed3,14505.152777338111,0.028549,544.038971,1019.536343,3805.233609,0.116667,0.116667,153.353204,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,3,alns_pinn_uq,uq_alns,60,30,3,6,80,public_dallas_fort_worth_full_seed3,15052.575197258115,0.036665,566.696791,1110.710035,3807.500352,0.1,0.1,156.64829,1.0,0.866667,60,1.0,638.6855,0.0,0.0,0.0,0.0
public_dallas_fort_worth_full,3,alns_pinn_full,alns_full,60,30,3,6,80,public_dallas_fort_worth_full_seed3,13745.306295258113,0.245711,540.308303,1090.69864,3807.500352,0.1,0.1,152.392156,0.866667,0.866667,60,1.0,638.6855,61.0,20.0,19.0,9.0
