time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
0.0,1.399999976158142,100.0,24.05565071105957,0.007951773703098297,-79.78273924607424,40.45904082058678,274.3967766090632,-0.03759465366601944,-0.005479726940393448,-0.99736350774765,0.061827927827835076,-0.06675520095099742,-0.01234236042072344,0.02237260867743546,0.0044593443162739286,0.0021266203839331865,0.007465805858373642,0.035320334555581215,0.6769872660934926,-9.78296949148178
0.2,1.2999999523162842,99.0,24.060659408569336,0.0,-79.78273916744782,40.45904083915038,274.398517839551,-0.037579145282506936,-0.005474892444908619,-0.9973644018173218,0.06182379275560379,-0.07506484062359754,-0.014121640320034616,0.023319598192512742,-0.009978392161428928,-0.0029789865948259826,-0.005059210117906332,0.035983758273068815,0.6676055547595025,-9.786204755902293
0.3,1.2999999523162842,99.0,24.050642013549805,0.0,-79.78273916339994,40.459040800965475,274.3995816036463,-0.03749680891633034,-0.005456676706671715,-0.9973689913749696,0.061801034957170486,-0.061988346313494126,-0.012730569997719578,0.02002524245308853,-0.0015601228224113586,-0.00044955563498660917,0.007331349886953832,0.037821663776412606,0.6658261739462614,-9.784624838232997
0.51,1.399999976158142,99.0,24.063161849975586,-0.007951773703098297,-79.78273908721391,40.45904082101512,274.4011131896973,-0.0375049076974392,-0.005479543935507536,-0.9973703622817992,0.06177166476845741,-0.06949336019148103,-0.01508963751117827,0.02080947747465537,-0.0030854428187012672,0.0024449753109365697,-0.008105849847197533,0.034717831516172734,0.6753479260951281,-9.783193439841273
0.7,1.399999976158142,101.0,24.05314636230469,-0.039758868515491486,-79.7827389361383,40.45904077934498,274.40335758769515,-0.03748240321874618,-0.005447830073535442,-0.9973728060722352,0.06174890697002412,-0.07476915872585697,-0.011559058035655566,0.02051862450347676,-0.005828474182635546,-0.0019436054863035679,-0.006480100564658642,0.035972577757202084,0.6745849375426771,-9.784231320619584
0.81,1.5,100.0,24.04939079284668,-0.015903547406196594,-79.7827388859242,40.459040738639395,274.4053301736117,-0.03746091946959496,-0.005445316433906554,-0.9973746538162231,0.061732679605484016,-0.06670459807628512,-0.010378561601413693,0.01913237064140825,0.006235501728951931,0.002973815193399787,0.002123962389305234,0.03968601194210351,0.6626513551175595,-9.785482040047645
1.0,1.5,101.0,24.05314636230469,-0.007951773703098297,-79.78273871941059,40.45904077580767,274.4081725105048,-0.037463255226612084,-0.0054716356098651895,-0.9973755478858948,0.06171399727463722,-0.08107336857933341,-0.01464514885449111,0.020590737966545213,-0.002084088744595647,0.0029973017517477274,-0.0086775878444314,0.036345168733969334,0.6745744125545026,-9.783108070492744
1.1,1.5,103.0,24.050642013549805,0.015903547406196594,-79.78273881945519,40.45904073165926,274.4095088168383,-0.03738314285874367,-0.005471139680594206,-0.9973794221878052,0.06170031428337097,-0.05450210298686891,-0.015596833856622118,0.01724116598678896,0.003320036688819528,-0.00015096573042683303,0.008766954764723778,0.040029618088155985,0.6536904971301556,-9.786104183793068
1.3,1.399999976158142,102.0,24.05439758300781,-0.015903547406196594,-79.7827387328531,40.45904068159968,274.41641701006887,-0.03733336552977562,-0.00543912360444665,-0.9973824620246888,0.061684686690568924,-0.05066904699082509,-0.011458038161080729,0.019483583832373925,0.0051101455464959145,0.003315789625048637,0.00776806566864252,0.039590218104422085,0.6563584354519845,-9.785912395119668
1.4,1.2999999523162842,103.0,24.04563331604004,-0.015903547406196594,-79.78273867269097,40.45904069778674,274.4180014207364,-0.03729332983493805,-0.005412511993199587,-0.9973844885826112,0.06167793646454811,-0.058561586357177474,-0.013273954198316071,0.020424155212843333,-0.007853344082832336,-0.001906833495013416,-0.0054261772893369215,0.035989082437008615,0.6714581389725208,-9.785732300877573
