time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
0.0,1.399999976158142,73.0,25.62071418762207,-0.039758868515491486,-79.78277752561452,40.45898392344464,270.8131752614975,0.008426650427281857,0.008380771614611149,-0.8299208879470825,0.5577545762062073,0.008799783874102697,-0.019667767680421784,0.016027885953717694,0.007491735275834799,0.00010020947229349988,0.0058148689568042755,-0.07297846358735115,-0.2300769906677305,-9.810595246553422
0.2,1.2999999523162842,75.0,25.62697410583496,-0.02385532110929489,-79.78277740734528,40.45898392822778,270.82390922355654,0.008402401581406593,0.00840273592621088,-0.8299022912979126,0.5577822923660278,0.004900038367259677,-0.01496273788145655,0.012583525823729355,-0.00680097658187151,-0.0017845178954303265,-0.004269682336598636,-0.07049470799043775,-0.21588119359686966,-9.811354215145114
0.3,1.2999999523162842,76.0,25.62697410583496,-0.039758868515491486,-79.7827774493025,40.45898392950583,270.82653766918185,0.00838295463472605,0.008381647989153862,-0.8298537135124207,0.5578551888465881,0.005650856900304858,-0.01978108410473141,0.013893483712401329,-0.0076385997235774985,-0.0007706678588874638,-0.009871718473732471,-0.07116853107232601,-0.2143445635959506,-9.8103028857708
0.5,1.2999999523162842,76.0,25.61069679260254,-0.10337305814027786,-79.7827773761032,40.45898390990626,270.835638463974,0.008392023853957653,0.008380078710615635,-0.8298269510269165,0.5578948855400085,0.011847610007324556,-0.020180157603206874,0.009023678076092587,0.003823691746219993,0.002446545055136085,0.003997675608843565,-0.07007971099577845,-0.2338939068652689,-9.811377604007722
0.6,1.2000000476837158,81.0,25.613201141357425,-0.07156596332788467,-79.78277730264003,40.45898391233192,270.84802776622774,0.008384349755942822,0.008395344018936155,-0.8297705054283142,0.5579787492752075,0.009182850784813757,-0.01912519565722644,0.011105325251944886,0.003282082732766867,0.004634908400475979,0.005506452638655901,-0.0691349653992802,-0.2357096865959465,-9.811074718236924
0.8,1.2000000476837158,84.0,25.624469757080078,-0.04771064221858978,-79.78277735633449,40.45898391041565,270.8503760700226,0.008360829204320908,0.008397153578698635,-0.8297253251075745,0.5580462813377379,0.009605355068292146,-0.023811651573347758,0.012614598957646623,-0.0010832664556801321,0.0014438517391681671,0.0006276657804846764,-0.07095199679955841,-0.2173608315177262,-9.810860710144043
0.9,1.2000000476837158,84.0,25.621965408325195,-0.06361418962478638,-79.78277729132616,40.458983936559505,270.85947471904757,0.008371754549443722,0.00840106513351202,-0.8296943306922913,0.5580919981002808,0.006585437855514118,-0.02585330782051824,0.010677580253759127,0.003942021634429693,-0.00012578813766594976,-0.0018892352236434817,-0.07161220226436854,-0.22005051417276264,-9.811577578783037
1.1,1.2000000476837158,81.0,25.621965408325195,-0.06361418962478638,-79.78277732256613,40.45898393959171,270.8605732326508,0.008354826830327509,0.008401535451412201,-0.8296685218811035,0.55813068151474,0.006359059709509249,-0.02806478757383961,0.01137865333776242,-0.005584041122347117,-0.002193827414885164,-0.003441208973526955,-0.06911451384890825,-0.2288391899317503,-9.812041847705842
1.2,1.2000000476837158,84.0,25.61695671081543,-0.07951773703098297,-79.78277723291677,40.458983925963686,270.8718615179062,0.00833378080278635,0.008437000215053558,-0.8296190500259399,0.558203935623169,0.008410257749457013,-0.020283463424056247,0.013209540473761308,-0.009819204919040205,0.00045448585296981037,-0.007982703857123852,-0.07058330701198429,-0.21946639560163025,-9.811120326519012
1.4,1.2000000476837158,84.0,25.615705490112305,-0.07951773703098297,-79.78277716621591,40.458983944067285,270.88173061656954,0.008340989239513874,0.008425752632319927,-0.8295705318450928,0.5582762360572815,0.005923150927336317,-0.018622985272298682,0.013615067825261591,-0.0023519285023212433,-0.0017233950784429908,-0.007688587531447411,-0.07173969440627842,-0.23030896067619325,-9.810894623994828
