time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
0.0,0.8999999761581421,196.0,23.14666175842285,-0.06361418962478638,-79.78275065646778,40.45907857291801,267.49067764329914,0.03231336548924446,-0.002801373368129134,-0.565653920173645,0.8240047097206116,-0.019571095482308933,-0.010379010958393515,0.01739253199113348,0.0042898948304355145,0.0010513652814552188,-0.0028825048357248306,0.5331724389642477,-0.33603787556290626,-9.791312883496284
0.2,0.8999999761581421,196.0,23.14415740966797,-0.08746951073408127,-79.78275066361171,40.45907859567753,267.49270890998844,0.032338883727788925,-0.0027549902442842718,-0.5656259655952454,0.8240230083465576,-0.012521698466374295,-0.012322801044537472,0.015993638421342164,-0.004201725125312804,-0.0002137342526111752,-0.007869755849242209,0.5328612574562429,-0.32973552726209165,-9.789831783771517
0.3,1.0,198.0,23.14916610717773,-0.06361418962478638,-79.78275069057527,40.45907864944081,267.4946759824753,0.03233032301068306,-0.002759645925834775,-0.5656176805496216,0.8240290284156799,-0.014872730839880085,-0.014104783317987653,0.014951760803218297,-0.005559398792684078,-0.006273631472140551,-0.008380165323615074,0.5345815448462964,-0.3473245366662741,-9.79143275141716
0.5,1.0,197.0,23.14415740966797,-0.06361418962478638,-79.7827507146784,40.45907865707205,267.49614243555067,0.03233124315738678,-0.0027657803148031235,-0.5656257271766663,0.8240234851837158,-0.016547984113073032,-0.016189856377451017,0.015271572085884347,0.007453585043549538,0.003397922264412045,0.004286771174520254,0.5346689607203007,-0.3435534845665097,-9.79284134566784
0.61,1.100000023841858,199.0,23.14666175842285,-0.05566241592168808,-79.78275070903692,40.45907870176072,267.49785559225086,0.032342072576284416,-0.002742660231888295,-0.565585196018219,0.8240509033203125,-0.013991083095457794,-0.012811707879042927,0.014617090253130828,0.003104087430983782,0.0023061626125127077,-0.0037203321699053045,0.5352897522971034,-0.34270256850868464,-9.793432499170304
0.8,1.100000023841858,199.0,23.152921676635746,-0.03180709481239319,-79.78275073137199,40.459078709557815,267.4993000512124,0.032331544905900955,-0.0027525897603482012,-0.5655704140663147,0.8240614533424377,-0.01639806402188734,-0.01473771565192484,0.014884652104014582,0.003048337996006012,0.0007379118469543755,0.011345695704221724,0.5359193146973849,-0.34745566047728066,-9.793800289034843
0.9,1.0,203.0,23.15041732788086,-0.05566241592168808,-79.78275075184519,40.45907876120623,267.4982110147476,0.03234577924013138,-0.002746660262346268,-0.5655560493469238,0.8240706920623779,-0.017150917436847643,-0.016406176803092982,0.0107370957625421,0.0070715248584747314,0.00047222134890034806,0.002695650327950716,0.5313790248334408,-0.3275854329764843,-9.790735763311387
1.1,1.0,204.0,23.14666175842285,-0.05566241592168808,-79.78275077732461,40.45907876969576,267.4992749576569,0.03235268220305443,-0.002727110870182514,-0.5655170083045961,0.8240973353385925,-0.020434985285023882,-0.017898092450895086,0.011270790118512534,-0.004871574230492115,-0.002970247296616435,-0.00441029854118824,0.5333728522807359,-0.33334647528827194,-9.792315680980684
1.2,1.100000023841858,201.0,23.13664436340332,-0.06361418962478638,-79.78275078831453,40.45907879349393,267.5000021939278,0.03236344084143638,-0.002730022417381406,-0.5654827356338501,0.8241204619407654,-0.015472313398418596,-0.01949019674440759,0.011846896011048396,-0.0042789503931999215,-0.002959222299978137,0.0050086090341210365,0.5321696414798498,-0.34115912284702066,-9.79198648273945
1.4,1.0,199.0,23.15041732788086,-0.04771064221858978,-79.782750743481,40.459078850518615,267.4991664772034,0.032354701310396194,-0.0026921725366264573,-0.5654853582382202,0.8241190910339355,-0.015459881084268504,-0.011118830465867572,0.01145116026918416,0.001776731456629932,0.0006449063657782973,-0.003906079800799489,0.5358612445369363,-0.33178091984242203,-9.791753178834917
