experiment,size,seed,uncertainty,method,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime
E2_core_comparison,M,12,medium,greedy_value,96.674564,760.867619,2975.806386,0.0,0.0,39379.970307,0.916667,0,0.004363
E2_core_comparison,M,12,medium,random_feasible,96.227994,803.008733,2975.806386,0.0,0.0,86406.180127,0.166667,0,0.000684
E2_core_comparison,M,12,medium,ga,99.054874,861.850247,2975.806386,0.0,0.0,58835.735734,0.333333,0,0.030851
E2_core_comparison,M,12,medium,aco,99.054874,861.850247,2975.806386,0.0,0.0,58835.735734,0.333333,0,0.031636
E2_core_comparison,M,12,medium,alns_fixed,99.054874,861.850247,2975.806386,0.0,0.0,58835.735734,0.333333,0,0.032322
E2_core_comparison,M,12,medium,alns_point,98.549672,766.709757,2975.806386,0.0,0.0,39194.146806,0.916667,0,0.037389
E2_core_comparison,M,12,medium,uq_alns,98.549672,766.709757,2975.806386,0.0,0.0,39194.146806,0.916667,0,0.036186
E2_core_comparison,M,12,medium,rv_alns,98.386523,778.112754,2975.806386,0.0,0.0,38992.191795,1.0,0,0.00446
E2_core_comparison,M,12,medium,uq_rv_alns,98.386523,778.112754,2975.806386,0.0,0.0,38992.191795,1.0,0,0.004961
E2_core_comparison,M,13,medium,greedy_nearest,94.259557,803.149387,2619.28086,0.0,0.0,60678.457811,0.333333,0,0.001003
E2_core_comparison,M,13,medium,greedy_value,92.963097,753.19051,2619.28086,0.0,0.0,38341.86117,0.833333,0,0.00465
E2_core_comparison,M,13,medium,random_feasible,95.901567,806.981539,2619.28086,0.0,0.0,70043.057105,0.25,0,0.000776
E2_core_comparison,M,13,medium,ga,94.259557,803.149387,2619.28086,0.0,0.0,60678.457811,0.333333,0,0.029884
E2_core_comparison,M,13,medium,aco,94.259557,803.149387,2619.28086,0.0,0.0,60678.457811,0.333333,0,0.031563
E2_core_comparison,M,13,medium,alns_fixed,94.259557,803.149387,2619.28086,0.0,0.0,60678.457811,0.333333,0,0.031672
E2_core_comparison,M,13,medium,alns_point,92.356583,790.65037,2619.28086,0.0,0.0,38275.985242,0.833333,0,0.033481
E2_core_comparison,M,13,medium,uq_alns,92.356583,790.65037,2619.28086,0.0,0.0,38275.985242,0.833333,0,0.03214
E2_core_comparison,M,13,medium,rv_alns,92.381901,680.757295,2619.28086,0.0,0.0,38086.485985,0.916667,0,0.004656
E2_core_comparison,M,13,medium,uq_rv_alns,92.381901,680.757295,2619.28086,0.0,0.0,38086.485985,0.916667,0,0.005191
E2_core_comparison,M,14,medium,greedy_nearest,106.039149,713.417202,2940.661366,0.0,0.0,65358.33386,0.25,0,0.001027
E2_core_comparison,M,14,medium,greedy_value,103.727299,710.932005,2939.020701,0.0,0.0,44210.173499,0.833333,0,0.004614
E2_core_comparison,M,14,medium,random_feasible,101.624231,735.572735,2940.661366,0.0,0.0,70183.243829,0.25,0,0.000739
E2_core_comparison,M,14,medium,ga,106.039149,713.417202,2940.661366,0.0,0.0,65358.33386,0.25,0,0.030921
E2_core_comparison,M,14,medium,aco,106.039149,713.417202,2940.661366,0.0,0.0,65358.33386,0.25,0,0.032826
