stress_case,seed,method,solver_method,tower_count,stop_count,vehicle_count,uav_count,battery_capacity,reserve_ratio,quantile_z,wind_speed,temperature,objective_value,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates
very_sparse_corridor,2,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6560.515307,1225.5673,256.339613,35829.692891,0.734043,0.734043,311.533665,0.48,0.36,94,1.06383,5380.5654,1.132402,123.0,67.0,17.0,24.0
very_sparse_corridor,2,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6587.183362,1291.997148,240.904596,35841.202102,0.813187,0.813187,324.317248,0.24,0.12,91,1.098901,4737.0548,0.901612,125.0,60.0,15.0,9.0
very_sparse_corridor,3,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,51631.951570721576,1117.236609,575.776699,34935.859983,0.65,0.65,268.101519,1.0,0.44,100,1.0,4836.4732,1.028666,127.0,69.0,13.0,1.0
very_sparse_corridor,3,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6619.946991,1033.381545,255.1732,36540.837716,0.717391,0.717391,290.774289,0.32,0.32,92,1.086957,5424.3525,0.941804,122.0,62.0,18.0,7.0
very_sparse_corridor,3,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6659.083245,1046.460625,235.483422,36743.003448,0.761364,0.761364,295.230126,0.4,0.2,88,1.136364,5521.837,0.946015,120.0,57.0,20.0,2.0
very_sparse_corridor,3,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6583.121912,1140.029307,234.22766,36383.867571,0.925,0.925,260.621721,0.56,0.24,80,1.25,4982.047,0.923251,123.0,65.0,17.0,2.0
very_sparse_corridor,3,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6805.387585,1590.238796,224.282215,36624.030311,0.705263,0.705263,353.601929,0.44,0.36,95,1.052632,5291.1624,1.077467,117.0,58.0,23.0,9.0
very_sparse_corridor,3,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6727.725775,1526.361849,254.761474,36312.507228,0.892857,0.892857,338.1129,0.36,0.24,84,1.190476,4746.341,0.969333,112.0,56.0,28.0,4.0
very_sparse_corridor,4,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,39460.370770279944,942.278726,405.246186,34066.519145,0.65,0.65,224.47385,0.56,0.28,100,1.0,4963.7003,1.03616,127.0,72.0,13.0,0.0
very_sparse_corridor,4,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6451.460488,1242.885404,269.254807,35648.870567,0.804878,0.804878,228.097147,0.6,0.32,82,1.219512,6017.0595,1.080614,128.0,65.0,12.0,0.0
very_sparse_corridor,4,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6451.460488,1242.885404,269.254807,35648.870567,0.804878,0.804878,228.097147,0.6,0.32,82,1.219512,6017.0595,1.100222,127.0,58.0,13.0,0.0
very_sparse_corridor,4,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6409.065589,1242.885404,289.84198,35394.24482,0.925926,0.925926,226.448318,0.68,0.24,81,1.234568,5179.1078,0.918556,118.0,64.0,22.0,0.0
very_sparse_corridor,4,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6792.836411,1974.762032,235.161924,35355.37033,0.727273,0.727273,475.020912,0.44,0.24,88,1.136364,5545.4518,1.072251,126.0,66.0,14.0,9.0
very_sparse_corridor,4,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6764.488785,1981.966401,225.978568,35345.83231,0.870588,0.870588,447.611965,0.36,0.04,85,1.176471,4879.3043,0.953676,123.0,61.0,17.0,11.0
very_sparse_corridor,5,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,50167.827129487996,1052.092433,598.387718,33564.094026,0.63,0.63,240.752758,0.88,0.4,100,1.0,4691.026,1.095959,122.0,54.0,18.0,1.0
very_sparse_corridor,5,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6575.104633,1862.79907,196.586605,34732.62135,0.8,0.8,386.958367,0.52,0.4,85,1.176471,5988.1026,1.12679,122.0,56.0,18.0,1.0
very_sparse_corridor,5,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6573.871213,1862.403309,196.586605,34728.77847,0.809524,0.809524,386.445682,0.52,0.4,84,1.190476,6033.0082,1.135436,126.0,56.0,14.0,1.0
very_sparse_corridor,5,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6575.482444,1859.59805,208.4673,34636.289851,0.950617,0.950617,403.040928,0.44,0.28,81,1.234568,4770.7452,1.021749,115.0,55.0,25.0,2.0
very_sparse_corridor,5,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6473.307574,1435.661775,224.105639,34761.949759,0.802326,0.802326,363.33351,0.24,0.04,86,1.162791,5973.7757,1.151361,132.0,74.0,8.0,13.0
very_sparse_corridor,5,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6607.799288,1938.031524,210.771217,34600.326726,0.9625,0.9625,425.477771,0.32,0.2,80,1.25,4770.7452,1.605578,120.0,58.0,20.0,10.0
very_sparse_corridor,6,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,52610.05515357184,1100.867301,614.140998,34032.82619,0.64,0.64,286.321563,0.92,0.28,100,1.0,4513.1566,1.353056,125.0,65.0,15.0,2.0
very_sparse_corridor,6,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6527.480413,1331.910199,243.833769,35439.738537,0.792683,0.792683,323.406404,0.68,0.16,82,1.219512,5674.2499,1.186335,126.0,62.0,14.0,0.0
very_sparse_corridor,6,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6500.124262,1265.220203,234.663018,35406.872435,0.717391,0.717391,315.66143,0.32,0.16,92,1.086957,5113.6071,1.11854,123.0,67.0,17.0,2.0
very_sparse_corridor,6,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6467.334909,1216.282146,205.204429,35280.603237,0.91358,0.91358,316.265808,0.24,0.16,81,1.234568,4828.1451,0.947207,131.0,70.0,9.0,4.0
very_sparse_corridor,6,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6506.908353,1184.961011,219.872453,35525.782074,0.722222,0.722222,319.912731,0.24,0.08,90,1.111111,5185.6478,1.077905,126.0,65.0,14.0,8.0
very_sparse_corridor,6,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6691.945853,1757.731184,203.372184,35298.182387,0.927711,0.927711,429.809092,0.24,0.08,83,1.204819,4591.8575,0.994082,114.0,59.0,26.0,14.0
very_sparse_corridor,7,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,49102.55556777101,1090.914959,548.508405,34646.223141,0.66,0.66,231.216717,1.0,0.36,100,1.0,5116.4778,1.047751,122.0,67.0,18.0,17.0
very_sparse_corridor,7,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6536.667535,1170.599936,217.870982,36014.450524,0.823529,0.823529,271.130725,0.48,0.2,85,1.176471,6100.3736,1.064723,130.0,59.0,10.0,17.0
very_sparse_corridor,7,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6553.47629,1192.062296,279.568601,36016.769002,0.823529,0.823529,277.971563,0.4,0.16,85,1.176471,6091.7144,1.131568,125.0,55.0,15.0,13.0
very_sparse_corridor,7,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6558.519916,1266.333219,267.550624,36097.114849,0.885057,0.885057,255.777087,0.52,0.28,87,1.149425,5134.0937,0.996524,127.0,67.0,13.0,11.0
very_sparse_corridor,7,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6746.875273,1867.372589,208.959407,36077.281209,0.819277,0.819277,332.257973,0.24,0.12,83,1.204819,6100.3736,1.046142,118.0,53.0,22.0,6.0
very_sparse_corridor,7,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6708.925933,1709.391251,227.097204,36042.753427,0.895349,0.895349,330.11477,0.44,0.2,86,1.162791,5057.4296,0.992682,118.0,56.0,22.0,12.0
very_sparse_corridor,8,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,50856.44821128987,1073.949769,664.21411,34220.765131,0.65,0.65,256.530773,0.96,0.2,100,1.0,5187.2597,1.057302,123.0,54.0,17.0,0.0
very_sparse_corridor,8,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6488.245522,1237.105962,267.964626,35589.863184,0.741935,0.741935,276.000151,0.48,0.2,93,1.075269,5917.1349,1.063536,116.0,55.0,24.0,2.0
very_sparse_corridor,8,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6493.958278,1308.839856,221.275059,35689.108901,0.817073,0.817073,254.798662,0.6,0.24,82,1.219512,6557.4062,1.116859,127.0,61.0,13.0,0.0
very_sparse_corridor,8,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6441.049621,1351.198281,245.227083,35418.761898,0.949367,0.949367,236.500694,0.56,0.2,79,1.265823,5667.571,0.93506,119.0,58.0,21.0,0.0
very_sparse_corridor,8,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6525.323137,1322.524904,267.498765,35560.954779,0.758242,0.758242,300.860271,0.2,0.08,91,1.098901,5988.2702,1.23801,126.0,65.0,14.0,5.0
very_sparse_corridor,8,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6445.700214,1249.07524,256.331754,35241.332872,0.880952,0.880952,290.246481,0.36,0.12,84,1.190476,5200.378,1.288953,122.0,62.0,18.0,9.0
very_sparse_corridor,9,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,49168.4524396547,1052.969651,577.594007,33584.841983,0.64,0.64,260.19312,0.96,0.48,100,1.0,4771.0037,1.12893,124.0,70.0,16.0,6.0
very_sparse_corridor,9,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6357.48037,1104.46317,228.271059,34945.792932,0.741573,0.741573,282.69571,0.32,0.16,89,1.123596,5730.4042,1.138198,123.0,58.0,17.0,5.0
very_sparse_corridor,9,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6371.857171,1190.152855,209.906095,35014.856289,0.772727,0.772727,269.978338,0.56,0.36,88,1.136364,6042.1339,1.190765,121.0,57.0,19.0,4.0
very_sparse_corridor,9,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6392.667198,1125.03614,256.346245,35027.0232,0.791209,0.791209,297.799814,0.52,0.28,91,1.098901,4956.2087,0.975156,129.0,69.0,11.0,3.0
very_sparse_corridor,9,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6507.644554,1455.927733,229.994463,35036.6399,0.744444,0.744444,347.252033,0.4,0.24,90,1.111111,5742.9316,1.173966,118.0,54.0,22.0,12.0
very_sparse_corridor,9,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,6584.562593,1613.075327,231.859432,34840.739142,0.894118,0.894118,425.287035,0.36,0.12,85,1.176471,4744.0904,1.025726,121.0,54.0,19.0,3.0
