stress_case,seed,method,solver_method,tower_count,stop_count,vehicle_count,uav_count,battery_capacity,reserve_ratio,quantile_z,wind_speed,temperature,objective_value,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates
tight_battery,7,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,5611.037140619201,234.709956,802.013265,10138.181732,0.773333,0.773333,172910.573854,0.388889,2335.5948,0.102885,130.0,14.0,10.0,10.0
tight_battery,8,alns_pinn_full,alns_full,75,24,3,6,108.0,0.22,1.96,9.5,32.0,7732.8837014464,238.514319,990.73437,10176.932161,0.44,0.44,142541.914423,0.666667,2566.1914,0.133945,110.0,19.0,30.0,13.0
tight_battery,8,no_energy_repair,alns_full_no_energy_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,7732.8837014464,238.514319,990.73437,10176.932161,0.44,0.44,142541.914423,0.666667,2566.1914,0.135138,127.0,26.0,13.0,18.0
tight_battery,8,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,7732.8837014464,238.514319,990.73437,10176.932161,0.44,0.44,142541.914423,0.666667,2566.1914,0.150638,124.0,9.0,16.0,9.0
tight_battery,8,no_uq,rv_alns,75,24,3,6,108.0,0.22,1.96,9.5,32.0,9118.7513160864,236.390409,1024.911709,10152.552562,0.72,0.72,152754.649512,0.888889,2205.9822,0.026073,0.0,0.0,0.0,0.0
tight_battery,8,no_risk_value,uq_alns,75,24,3,6,108.0,0.22,1.96,9.5,32.0,9171.860796446404,237.667526,944.426402,10176.932161,0.44,0.44,155006.885007,0.833333,2566.1914,0.029519,0.0,0.0,0.0,0.0
tight_battery,8,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,5858.947222166401,243.891838,830.058076,10163.658955,0.72,0.72,205172.720886,0.222222,2205.9822,0.108096,122.0,30.0,18.0,27.0
tight_battery,9,alns_pinn_full,alns_full,75,24,3,6,108.0,0.22,1.96,9.5,32.0,7025.6375609032,246.515243,908.043538,10194.097103,0.533333,0.533333,125973.696396,0.722222,3174.0177,0.139374,113.0,21.0,27.0,16.0
tight_battery,9,no_energy_repair,alns_full_no_energy_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,7025.6375609032,246.515243,908.043538,10194.097103,0.533333,0.533333,125973.696396,0.722222,3174.0177,0.146298,123.0,22.0,17.0,10.0
tight_battery,9,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,7025.6375609032,246.515243,908.043538,10194.097103,0.533333,0.533333,125973.696396,0.722222,3174.0177,0.149467,122.0,12.0,18.0,10.0
tight_battery,9,no_uq,rv_alns,75,24,3,6,108.0,0.22,1.96,9.5,32.0,8013.1895067832,242.325375,873.783719,10175.376237,0.746667,0.746667,134919.133,0.777778,2241.4657,0.027768,0.0,0.0,0.0,0.0
tight_battery,9,no_risk_value,uq_alns,75,24,3,6,108.0,0.22,1.96,9.5,32.0,8000.851505903199,237.44685,932.203169,10194.097103,0.533333,0.533333,135962.344424,0.777778,3174.0177,0.02763,0.0,0.0,0.0,0.0
tight_battery,9,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,5799.8136501432,235.868352,834.387757,10179.109476,0.746667,0.746667,178384.20409,0.277778,2241.4657,0.118954,120.0,21.0,20.0,15.0
very_sparse_corridor,0,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27048.7243767824,745.987369,837.293856,33898.829343,0.65,0.65,553920.454697,0.6,5160.107,0.166354,110.0,18.0,30.0,11.0
very_sparse_corridor,0,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27048.7243767824,745.987369,837.293856,33898.829343,0.65,0.65,553920.454697,0.6,5160.107,0.177085,122.0,25.0,18.0,20.0
very_sparse_corridor,0,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27048.7243767824,745.987369,837.293856,33898.829343,0.65,0.65,553920.454697,0.6,5160.107,0.163652,120.0,19.0,20.0,19.0
very_sparse_corridor,0,no_uq,rv_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,38071.2661617424,725.573245,911.733149,33888.732941,0.72,0.72,687018.300191,0.88,4853.0882,0.029875,0.0,0.0,0.0,0.0
very_sparse_corridor,0,no_risk_value,uq_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,37617.712777782406,727.184734,937.789273,33898.829343,0.65,0.65,687375.455011,0.84,5160.107,0.034322,0.0,0.0,0.0,0.0
very_sparse_corridor,0,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,22927.877180622396,744.492717,835.074144,33893.775373,0.72,0.72,760390.66966,0.32,4853.0882,0.143871,128.0,25.0,12.0,18.0
very_sparse_corridor,1,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25723.197282250407,750.590853,692.260143,34142.412731,0.64,0.64,402809.613531,0.52,4472.787,0.19502,108.0,28.0,32.0,20.0
very_sparse_corridor,1,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25723.197282250407,750.590853,692.260143,34142.412731,0.64,0.64,402809.613531,0.52,4472.787,0.163427,123.0,18.0,17.0,18.0
very_sparse_corridor,1,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25723.197282250407,750.590853,692.260143,34142.412731,0.64,0.64,402809.613531,0.52,4472.787,0.16321,123.0,13.0,17.0,13.0
very_sparse_corridor,1,no_uq,rv_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,35981.688877650406,731.632696,897.140759,34128.165383,0.74,0.74,485759.872037,0.88,4372.6901,0.029726,0.0,0.0,0.0,0.0
very_sparse_corridor,1,no_risk_value,uq_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,35861.0638862504,733.120343,881.512043,34142.412731,0.64,0.64,488010.309877,0.88,4472.787,0.033038,0.0,0.0,0.0,0.0
very_sparse_corridor,1,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,22965.54895693039,730.672296,832.393357,34133.516904,0.74,0.74,551415.88069,0.32,4372.6901,0.125802,125.0,26.0,15.0,17.0
very_sparse_corridor,2,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26283.141838851203,743.663534,879.254893,34332.597532,0.65,0.65,525221.449901,0.56,4808.2428,0.146144,104.0,11.0,36.0,11.0
very_sparse_corridor,2,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26283.141838851203,743.663534,879.254893,34332.597532,0.65,0.65,525221.449901,0.56,4808.2428,0.152905,123.0,15.0,17.0,11.0
very_sparse_corridor,2,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26283.141838851203,743.663534,879.254893,34332.597532,0.65,0.65,525221.449901,0.56,4808.2428,0.157998,124.0,18.0,16.0,18.0
very_sparse_corridor,2,no_uq,rv_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,37540.31502125121,743.855642,920.054313,34317.939187,0.75,0.75,652309.284395,0.92,4665.1263,0.02327,0.0,0.0,0.0,0.0
very_sparse_corridor,2,no_risk_value,uq_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,37346.1640278512,746.161358,842.101308,34332.597532,0.65,0.65,655708.157274,0.88,4808.2428,0.02979,0.0,0.0,0.0,0.0
very_sparse_corridor,2,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23228.970613771195,754.707424,862.112207,34330.496816,0.75,0.75,662304.629002,0.36,4665.1263,0.130764,122.0,16.0,18.0,14.0
very_sparse_corridor,3,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26056.999073303192,772.823497,845.681709,34935.859983,0.65,0.65,496608.628346,0.56,4836.4732,0.15373,111.0,15.0,29.0,12.0
very_sparse_corridor,3,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26056.999073303192,772.823497,845.681709,34935.859983,0.65,0.65,496608.628346,0.56,4836.4732,0.147776,125.0,23.0,15.0,19.0
very_sparse_corridor,3,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26056.999073303192,772.823497,845.681709,34935.859983,0.65,0.65,496608.628346,0.56,4836.4732,0.146028,124.0,19.0,16.0,19.0
very_sparse_corridor,3,no_uq,rv_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,38262.43841222321,750.769397,870.271706,34931.49247,0.68,0.68,603647.014057,0.96,4583.5578,0.027058,0.0,0.0,0.0,0.0
very_sparse_corridor,3,no_risk_value,uq_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,38088.177426303184,773.496945,998.956128,34935.859983,0.65,0.65,607129.87352,0.84,4836.4732,0.028798,0.0,0.0,0.0,0.0
very_sparse_corridor,3,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23666.466605023197,761.589407,795.598786,34946.521853,0.68,0.68,664131.371418,0.32,4583.5578,0.12264,130.0,26.0,10.0,18.0
very_sparse_corridor,4,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26771.7425198928,733.921128,757.382749,34066.519145,0.65,0.65,496192.314052,0.52,4963.7003,0.160658,109.0,19.0,31.0,17.0
very_sparse_corridor,4,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26771.7425198928,733.921128,757.382749,34066.519145,0.65,0.65,496192.314052,0.52,4963.7003,0.150817,124.0,13.0,16.0,13.0
very_sparse_corridor,4,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26771.7425198928,733.921128,757.382749,34066.519145,0.65,0.65,496192.314052,0.52,4963.7003,0.157869,124.0,13.0,16.0,13.0
very_sparse_corridor,4,no_uq,rv_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,37095.257066492806,721.149498,875.787716,34052.892147,0.75,0.75,600878.621374,0.88,4842.4412,0.024065,0.0,0.0,0.0,0.0
very_sparse_corridor,4,no_risk_value,uq_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,36981.314737892804,724.395048,887.55181,34066.519145,0.65,0.65,602527.117407,0.84,4963.7003,0.028245,0.0,0.0,0.0,0.0
very_sparse_corridor,4,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,22948.205286172793,747.285422,720.542331,34059.895645,0.75,0.75,729550.126802,0.28,4842.4412,0.144202,127.0,13.0,13.0,13.0
very_sparse_corridor,5,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25915.787759760802,733.207964,609.275417,33564.094026,0.63,0.63,520275.088834,0.52,4691.026,0.151986,109.0,24.0,31.0,17.0
very_sparse_corridor,5,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25915.787759760802,733.207964,609.275417,33564.094026,0.63,0.63,520275.088834,0.52,4691.026,0.138582,124.0,20.0,16.0,16.0
very_sparse_corridor,5,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25915.787759760802,733.207964,609.275417,33564.094026,0.63,0.63,520275.088834,0.52,4691.026,0.147849,124.0,11.0,16.0,11.0
very_sparse_corridor,5,no_uq,rv_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,37995.19660004079,748.894798,871.312877,33547.393077,0.74,0.74,634245.088775,0.88,4539.3496,0.026315,0.0,0.0,0.0,0.0
very_sparse_corridor,5,no_risk_value,uq_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,37870.296871760795,754.092453,905.156003,33564.094026,0.63,0.63,638250.315765,0.84,4691.026,0.028894,0.0,0.0,0.0,0.0
very_sparse_corridor,5,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23014.1339017208,738.68171,725.643767,33558.260418,0.74,0.74,685855.893723,0.36,4539.3496,0.120715,125.0,27.0,15.0,23.0
very_sparse_corridor,6,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25872.131928779196,751.583687,871.917469,34032.82619,0.64,0.64,455844.625597,0.48,4513.1566,0.163353,108.0,26.0,32.0,15.0
very_sparse_corridor,6,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25872.131928779196,751.583687,871.917469,34032.82619,0.64,0.64,455844.625597,0.48,4513.1566,0.149283,124.0,22.0,16.0,21.0
very_sparse_corridor,6,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,25872.131928779196,751.583687,871.917469,34032.82619,0.64,0.64,455844.625597,0.48,4513.1566,0.144953,121.0,17.0,19.0,17.0
very_sparse_corridor,6,no_uq,rv_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,38507.000440899195,745.846074,1003.392641,34025.327547,0.69,0.69,575904.345238,0.92,4442.2767,0.027843,0.0,0.0,0.0,0.0
very_sparse_corridor,6,no_risk_value,uq_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,38212.96244477921,748.93546,968.122999,34032.82619,0.64,0.64,573439.203229,0.88,4513.1566,0.030396,0.0,0.0,0.0,0.0
very_sparse_corridor,6,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23238.6206839392,754.823749,882.541586,34049.115713,0.7,0.7,587120.273257,0.2,4442.2767,0.126922,125.0,29.0,15.0,20.0
very_sparse_corridor,7,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26930.119751224007,766.537017,736.027782,34646.223141,0.66,0.66,487166.296066,0.6,5116.4778,0.146779,115.0,22.0,25.0,17.0
very_sparse_corridor,7,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26930.119751224007,766.537017,736.027782,34646.223141,0.66,0.66,487166.296066,0.6,5116.4778,0.142909,127.0,22.0,13.0,18.0
very_sparse_corridor,7,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,26930.119751224007,766.537017,736.027782,34646.223141,0.66,0.66,487166.296066,0.6,5116.4778,0.145001,126.0,20.0,14.0,16.0
very_sparse_corridor,7,no_uq,rv_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,37208.478350224,759.737171,817.49728,34630.71357,0.77,0.77,580743.750047,0.92,4955.6441,0.023685,0.0,0.0,0.0,0.0
very_sparse_corridor,7,no_risk_value,uq_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,37120.52450922401,761.286175,813.090961,34646.223141,0.66,0.66,589288.31106,0.92,5116.4778,0.025289,0.0,0.0,0.0,0.0
very_sparse_corridor,7,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23489.354909863992,767.74847,762.103386,34644.405348,0.77,0.77,655487.974327,0.28,4955.6441,0.136298,129.0,29.0,11.0,13.0
very_sparse_corridor,8,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27411.5982081576,748.566575,926.25918,34220.765131,0.65,0.65,534151.376644,0.6,5187.2597,0.151314,111.0,24.0,29.0,18.0
very_sparse_corridor,8,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27411.5982081576,748.566575,926.25918,34220.765131,0.65,0.65,534151.376644,0.6,5187.2597,0.15317,126.0,21.0,14.0,20.0
very_sparse_corridor,8,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,27411.5982081576,748.566575,926.25918,34220.765131,0.65,0.65,534151.376644,0.6,5187.2597,0.161497,127.0,16.0,13.0,16.0
very_sparse_corridor,8,no_uq,rv_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,38591.269336757614,751.358226,940.345825,34206.716435,0.75,0.75,653529.230056,0.92,4878.3118,0.029573,0.0,0.0,0.0,0.0
very_sparse_corridor,8,no_risk_value,uq_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,38572.315932157595,750.941669,868.274155,34220.765131,0.65,0.65,660063.891364,0.88,5187.2597,0.026691,0.0,0.0,0.0,0.0
very_sparse_corridor,8,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,23207.312310317604,756.142005,932.537027,34215.899699,0.75,0.75,735054.418764,0.2,4878.3118,0.129873,129.0,25.0,11.0,20.0
very_sparse_corridor,9,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,24999.844696461598,718.402124,803.089956,33584.841983,0.64,0.64,473979.897447,0.6,4771.0037,0.171742,114.0,13.0,26.0,9.0
very_sparse_corridor,9,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,24999.844696461598,718.402124,803.089956,33584.841983,0.64,0.64,473979.897447,0.6,4771.0037,0.148855,124.0,19.0,16.0,14.0
very_sparse_corridor,9,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,24999.844696461598,718.402124,803.089956,33584.841983,0.64,0.64,473979.897447,0.6,4771.0037,0.160563,124.0,14.0,16.0,14.0
very_sparse_corridor,9,no_uq,rv_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,36085.562558101614,740.375424,943.094781,33573.211164,0.72,0.72,586292.941421,0.92,4522.1099,0.030185,0.0,0.0,0.0,0.0
very_sparse_corridor,9,no_risk_value,uq_alns,100,18,3,6,132.0,0.18,1.96,10.5,35.0,35700.1689674616,737.569158,958.160069,33584.841983,0.64,0.64,584152.07617,0.92,4771.0037,0.030616,0.0,0.0,0.0,0.0
very_sparse_corridor,9,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,22897.0901906216,738.937259,940.778346,33589.301001,0.72,0.72,601137.70972,0.24,4522.1099,0.131776,123.0,26.0,17.0,13.0
