stress_case,seed,method,solver_method,tower_count,stop_count,vehicle_count,uav_count,battery_capacity,reserve_ratio,quantile_z,wind_speed,temperature,objective_value,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,missed_value,solver_runtime,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates
tight_battery,6,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17653.760153170584,513.27496,691.165076,10272.570666,0.493333,0.493333,134.310511,0.722222,0.555556,2404.3228,0.178596,124.0,12.0,16.0,11.0
tight_battery,6,no_uq,alns_full_no_uq,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17964.857601810585,527.985908,724.19309,10249.292609,0.76,0.76,130.843477,0.777778,0.111111,1810.002,0.181624,112.0,27.0,28.0,10.0
tight_battery,6,no_risk_value,alns_full_no_risk_value,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17902.02802617058,521.005282,716.547639,10272.570666,0.493333,0.493333,209.207389,0.111111,0.111111,2404.3228,0.205421,123.0,21.0,17.0,18.0
tight_battery,6,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,17312.86312857058,531.629663,713.796215,10252.453441,0.76,0.76,202.604843,0.111111,0.111111,1810.002,0.186997,123.0,17.0,17.0,11.0
tight_battery,7,alns_pinn_full,alns_full,75,24,3,6,108.0,0.22,1.96,9.5,32.0,19890.009414069165,583.96109,834.458751,10165.26771,0.466667,0.466667,170.032805,0.722222,0.388889,3083.9991,0.191448,113.0,17.0,27.0,11.0
tight_battery,7,no_energy_repair,alns_full_no_energy_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,19890.009414069165,583.96109,834.458751,10165.26771,0.466667,0.466667,170.032805,0.722222,0.388889,3083.9991,0.186373,126.0,11.0,14.0,11.0
tight_battery,7,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,19890.009414069165,583.96109,834.458751,10165.26771,0.466667,0.466667,170.032805,0.722222,0.388889,3083.9991,0.17767,126.0,11.0,14.0,11.0
tight_battery,7,no_uq,alns_full_no_uq,75,24,3,6,108.0,0.22,1.96,9.5,32.0,19099.114211189164,591.085048,806.078969,10138.181732,0.773333,0.773333,165.656629,0.666667,0.277778,2335.5948,0.164212,113.0,18.0,27.0,13.0
tight_battery,7,no_risk_value,alns_full_no_risk_value,75,24,3,6,108.0,0.22,1.96,9.5,32.0,16555.875437069168,477.680548,601.125134,10165.26771,0.466667,0.466667,219.815836,0.277778,0.277778,3083.9991,0.15744,132.0,18.0,8.0,9.0
tight_battery,7,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,16329.703476189166,472.505259,601.125134,10138.181732,0.773333,0.773333,216.552397,0.277778,0.277778,2335.5948,0.134482,130.0,14.0,10.0,10.0
tight_battery,8,alns_pinn_full,alns_full,75,24,3,6,108.0,0.22,1.96,9.5,32.0,20788.598069635875,591.553244,780.687377,10176.932161,0.44,0.44,180.598255,0.666667,0.388889,2566.1914,0.175873,108.0,15.0,32.0,11.0
tight_battery,8,no_energy_repair,alns_full_no_energy_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,20788.598069635875,591.553244,780.687377,10176.932161,0.44,0.44,180.598255,0.666667,0.388889,2566.1914,0.165963,121.0,23.0,19.0,18.0
tight_battery,8,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,20788.598069635875,591.553244,780.687377,10176.932161,0.44,0.44,180.598255,0.666667,0.388889,2566.1914,0.178245,122.0,17.0,18.0,17.0
tight_battery,8,no_uq,alns_full_no_uq,75,24,3,6,108.0,0.22,1.96,9.5,32.0,20012.603439275877,550.100477,719.434308,10152.552562,0.72,0.72,172.457504,0.777778,0.277778,2205.9822,0.18889,107.0,17.0,33.0,8.0
tight_battery,8,no_risk_value,alns_full_no_risk_value,75,24,3,6,108.0,0.22,1.96,9.5,32.0,18434.788872635872,517.918542,698.554716,10176.932161,0.44,0.44,267.899024,0.222222,0.222222,2566.1914,0.17473,120.0,21.0,20.0,17.0
tight_battery,8,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,18509.145109355875,530.578811,754.162241,10163.658955,0.72,0.72,266.751428,0.222222,0.222222,2205.9822,0.146763,124.0,31.0,16.0,28.0
tight_battery,9,alns_pinn_full,alns_full,75,24,3,6,108.0,0.22,1.96,9.5,32.0,19059.39595640307,570.554904,728.092722,10194.097103,0.533333,0.533333,141.404252,0.722222,0.277778,3174.0177,0.166317,111.0,19.0,29.0,17.0
tight_battery,9,no_energy_repair,alns_full_no_energy_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,19059.39595640307,570.554904,728.092722,10194.097103,0.533333,0.533333,141.404252,0.722222,0.277778,3174.0177,0.16304,123.0,12.0,17.0,10.0
tight_battery,9,no_sync_repair,alns_full_no_sync_repair,75,24,3,6,108.0,0.22,1.96,9.5,32.0,19059.39595640307,570.554904,728.092722,10194.097103,0.533333,0.533333,141.404252,0.722222,0.277778,3174.0177,0.167587,126.0,10.0,14.0,10.0
tight_battery,9,no_uq,alns_full_no_uq,75,24,3,6,108.0,0.22,1.96,9.5,32.0,19912.671385283073,556.29743,791.188639,10175.376237,0.746667,0.746667,148.886252,0.777778,0.277778,2241.4657,0.160019,116.0,30.0,24.0,13.0
tight_battery,9,no_risk_value,alns_full_no_risk_value,75,24,3,6,108.0,0.22,1.96,9.5,32.0,19141.188778403073,535.399632,759.792662,10194.097103,0.533333,0.533333,249.924583,0.277778,0.277778,3174.0177,0.155711,130.0,19.0,10.0,15.0
tight_battery,9,alns_fixed,alns_fixed,75,24,3,6,108.0,0.22,1.96,9.5,32.0,19003.15737464307,526.823538,759.792662,10179.109476,0.746667,0.746667,249.088968,0.277778,0.277778,2241.4657,0.141399,122.0,22.0,18.0,15.0
very_sparse_corridor,0,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,41615.22982678716,1017.418395,559.297033,33898.829343,0.65,0.65,285.283262,0.56,0.32,5160.107,0.180566,112.0,21.0,28.0,18.0
very_sparse_corridor,0,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,41615.22982678716,1017.418395,559.297033,33898.829343,0.65,0.65,285.283262,0.56,0.32,5160.107,0.197945,121.0,21.0,19.0,18.0
very_sparse_corridor,0,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,41615.22982678716,1017.418395,559.297033,33898.829343,0.65,0.65,285.283262,0.56,0.32,5160.107,0.199062,120.0,20.0,20.0,20.0
very_sparse_corridor,0,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,43133.211130747164,1064.319647,626.900572,33888.732941,0.72,0.72,272.637264,0.56,0.28,4853.0882,0.193367,112.0,15.0,28.0,11.0
very_sparse_corridor,0,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,36024.51132478718,945.706398,518.981728,33898.829343,0.65,0.65,362.72071,0.24,0.24,5160.107,0.198999,128.0,26.0,12.0,22.0
very_sparse_corridor,0,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,35274.776080627176,911.961003,432.893793,33893.775373,0.72,0.72,353.400753,0.24,0.24,4853.0882,0.171826,125.0,26.0,15.0,20.0
very_sparse_corridor,1,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,40072.985768482344,1002.68794,576.273898,34142.412731,0.64,0.64,253.053788,0.6,0.44,4472.787,0.207358,106.0,17.0,34.0,15.0
very_sparse_corridor,1,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,40072.985768482344,1002.68794,576.273898,34142.412731,0.64,0.64,253.053788,0.6,0.44,4472.787,0.212539,123.0,19.0,17.0,17.0
very_sparse_corridor,1,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,40072.985768482344,1002.68794,576.273898,34142.412731,0.64,0.64,253.053788,0.6,0.44,4472.787,0.216753,121.0,16.0,19.0,16.0
very_sparse_corridor,1,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,41443.092920882365,978.504393,550.970444,34128.165383,0.74,0.74,249.723473,0.68,0.32,4372.6901,0.212935,106.0,10.0,34.0,10.0
very_sparse_corridor,1,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,38273.43397948235,989.756492,579.809179,34142.412731,0.64,0.64,349.4908,0.32,0.32,4472.787,0.231833,129.0,27.0,11.0,21.0
very_sparse_corridor,1,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,36443.72215516236,985.612609,530.274374,34133.516904,0.74,0.74,332.138543,0.32,0.32,4372.6901,0.156174,123.0,20.0,17.0,18.0
very_sparse_corridor,2,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,38842.947729171356,1016.635902,521.556591,34332.597532,0.65,0.65,266.099277,0.48,0.4,4808.2428,0.20582,108.0,17.0,32.0,11.0
very_sparse_corridor,2,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,38842.947729171356,1016.635902,521.556591,34332.597532,0.65,0.65,266.099277,0.48,0.4,4808.2428,0.196193,122.0,19.0,18.0,18.0
very_sparse_corridor,2,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,38842.947729171356,1016.635902,521.556591,34332.597532,0.65,0.65,266.099277,0.48,0.4,4808.2428,0.188752,124.0,18.0,16.0,18.0
very_sparse_corridor,2,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,45508.92009557135,1088.075166,583.222893,34317.939187,0.75,0.75,293.524252,0.6,0.36,4665.1263,0.192691,110.0,13.0,30.0,12.0
very_sparse_corridor,2,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,37916.15376617137,953.333927,543.424651,34332.597532,0.65,0.65,342.168784,0.36,0.36,4808.2428,0.18129,125.0,19.0,15.0,12.0
very_sparse_corridor,2,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,37770.87397909136,969.921978,505.804168,34330.496816,0.75,0.75,341.916159,0.36,0.36,4665.1263,0.154602,125.0,19.0,15.0,12.0
very_sparse_corridor,3,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,42649.057265721574,1117.949744,632.320774,34935.859983,0.65,0.65,289.321386,0.56,0.44,4836.4732,0.20293,104.0,20.0,36.0,18.0
very_sparse_corridor,3,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,42649.057265721574,1117.949744,632.320774,34935.859983,0.65,0.65,289.321386,0.56,0.44,4836.4732,0.203333,124.0,25.0,16.0,22.0
very_sparse_corridor,3,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,42649.057265721574,1117.949744,632.320774,34935.859983,0.65,0.65,289.321386,0.56,0.44,4836.4732,0.215354,122.0,17.0,18.0,16.0
very_sparse_corridor,3,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,44934.75171064158,1173.558839,634.552098,34931.49247,0.68,0.68,286.005736,0.6,0.4,4583.5578,0.204242,104.0,11.0,36.0,11.0
very_sparse_corridor,3,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,36501.00308172158,1036.551093,526.798546,34935.859983,0.65,0.65,335.82725,0.32,0.32,4836.4732,0.250841,127.0,18.0,13.0,16.0
very_sparse_corridor,3,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,35567.11071644158,931.585842,450.311944,34946.521853,0.68,0.68,327.046794,0.32,0.32,4583.5578,0.202183,127.0,18.0,13.0,16.0
very_sparse_corridor,4,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,44168.04081627992,1077.062719,639.652834,34066.519145,0.65,0.65,288.011315,0.44,0.28,4963.7003,0.239291,110.0,18.0,30.0,16.0
very_sparse_corridor,4,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,44168.04081627992,1077.062719,639.652834,34066.519145,0.65,0.65,288.011315,0.44,0.28,4963.7003,0.220997,122.0,16.0,18.0,16.0
very_sparse_corridor,4,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,44168.04081627992,1077.062719,639.652834,34066.519145,0.65,0.65,288.011315,0.44,0.28,4963.7003,0.187378,122.0,16.0,18.0,16.0
very_sparse_corridor,4,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,42652.10722287993,1050.396343,583.494552,34052.892147,0.75,0.75,263.584135,0.56,0.2,4842.4412,0.209141,108.0,10.0,32.0,10.0
very_sparse_corridor,4,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,36972.53042327994,969.871879,512.196481,34066.519145,0.65,0.65,367.390589,0.2,0.2,4963.7003,0.206832,125.0,15.0,15.0,15.0
very_sparse_corridor,4,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,36757.61631155994,967.436983,512.196481,34059.895645,0.75,0.75,364.970824,0.2,0.2,4842.4412,0.175373,124.0,16.0,16.0,15.0
very_sparse_corridor,5,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,42154.536164487996,1040.066802,525.014254,33564.094026,0.63,0.63,286.821265,0.52,0.4,4691.026,0.216996,104.0,22.0,36.0,20.0
very_sparse_corridor,5,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,42154.536164487996,1040.066802,525.014254,33564.094026,0.63,0.63,286.821265,0.52,0.4,4691.026,0.217238,125.0,22.0,15.0,17.0
very_sparse_corridor,5,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,42154.536164487996,1040.066802,525.014254,33564.094026,0.63,0.63,286.821265,0.52,0.4,4691.026,0.230501,124.0,19.0,16.0,19.0
very_sparse_corridor,5,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,43331.17594676799,1032.39753,541.024185,33547.393077,0.74,0.74,273.883791,0.6,0.32,4539.3496,0.211175,110.0,28.0,30.0,19.0
very_sparse_corridor,5,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,36584.138684487996,940.574994,476.26568,33564.094026,0.63,0.63,349.987878,0.32,0.32,4691.026,0.204062,129.0,35.0,11.0,23.0
very_sparse_corridor,5,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,36342.271978447985,948.496869,488.083139,33558.260418,0.74,0.74,349.195555,0.32,0.32,4539.3496,0.15745,127.0,17.0,13.0,11.0
very_sparse_corridor,6,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,42584.46583257183,1022.241585,566.642765,34032.82619,0.64,0.64,321.067381,0.4,0.28,4513.1566,0.217164,104.0,23.0,36.0,20.0
very_sparse_corridor,6,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,42584.46583257183,1022.241585,566.642765,34032.82619,0.64,0.64,321.067381,0.4,0.28,4513.1566,0.229636,125.0,24.0,15.0,22.0
very_sparse_corridor,6,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,42584.46583257183,1022.241585,566.642765,34032.82619,0.64,0.64,321.067381,0.4,0.28,4513.1566,0.216925,126.0,26.0,14.0,23.0
very_sparse_corridor,6,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,41942.03986269183,1056.503725,643.280917,34025.327547,0.69,0.69,288.933244,0.48,0.24,4442.2767,0.229303,110.0,20.0,30.0,20.0
very_sparse_corridor,6,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,36166.57645857182,914.552113,446.177541,34032.82619,0.64,0.64,352.53542,0.16,0.16,4513.1566,0.230172,128.0,25.0,12.0,19.0
very_sparse_corridor,6,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,36863.11072773184,982.328127,511.527605,34049.115713,0.7,0.7,360.746474,0.16,0.16,4442.2767,0.187034,127.0,32.0,13.0,22.0
very_sparse_corridor,7,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,43577.93433477102,1134.109669,629.741891,34646.223141,0.66,0.66,271.014538,0.64,0.36,5116.4778,0.243025,115.0,18.0,25.0,13.0
very_sparse_corridor,7,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,43577.93433477102,1134.109669,629.741891,34646.223141,0.66,0.66,271.014538,0.64,0.36,5116.4778,0.195396,126.0,23.0,14.0,16.0
very_sparse_corridor,7,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,43577.93433477102,1134.109669,629.741891,34646.223141,0.66,0.66,271.014538,0.64,0.36,5116.4778,0.227012,125.0,15.0,15.0,15.0
very_sparse_corridor,7,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,45251.879269771,1084.198034,620.860434,34630.71357,0.77,0.77,273.168895,0.76,0.28,4955.6441,0.254569,114.0,19.0,26.0,18.0
very_sparse_corridor,7,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,39109.602820771004,1022.424779,569.733139,34646.223141,0.66,0.66,357.726815,0.28,0.28,5116.4778,0.237189,131.0,21.0,9.0,13.0
very_sparse_corridor,7,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,39191.73187041099,1016.66119,569.733139,34644.405348,0.77,0.77,357.234174,0.28,0.28,4955.6441,0.195488,129.0,29.0,11.0,13.0
very_sparse_corridor,8,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,45461.51713628988,1089.95585,763.99471,34220.765131,0.65,0.65,312.227732,0.48,0.2,5187.2597,0.220627,104.0,19.0,36.0,19.0
very_sparse_corridor,8,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,45461.51713628988,1089.95585,763.99471,34220.765131,0.65,0.65,312.227732,0.48,0.2,5187.2597,0.210886,124.0,24.0,16.0,13.0
very_sparse_corridor,8,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,45461.51713628988,1089.95585,763.99471,34220.765131,0.65,0.65,312.227732,0.48,0.2,5187.2597,0.214338,126.0,15.0,14.0,15.0
very_sparse_corridor,8,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,45838.14890888988,1062.813216,715.286373,34206.716435,0.75,0.75,289.844424,0.56,0.16,4878.3118,0.204959,115.0,24.0,25.0,18.0
very_sparse_corridor,8,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,37576.14116128989,999.573955,544.590555,34220.765131,0.65,0.65,373.999403,0.16,0.16,5187.2597,0.232891,129.0,25.0,11.0,20.0
very_sparse_corridor,8,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,36764.908091449885,980.05996,516.064896,34215.899699,0.75,0.75,363.788223,0.16,0.16,4878.3118,0.161647,129.0,25.0,11.0,20.0
very_sparse_corridor,9,alns_pinn_full,alns_full,100,18,3,6,132.0,0.18,1.96,10.5,35.0,41163.4025716547,1076.735125,601.952756,33584.841983,0.64,0.64,286.328432,0.64,0.48,4771.0037,0.204424,114.0,19.0,26.0,16.0
very_sparse_corridor,9,no_energy_repair,alns_full_no_energy_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,41163.4025716547,1076.735125,601.952756,33584.841983,0.64,0.64,286.328432,0.64,0.48,4771.0037,0.192863,125.0,19.0,15.0,14.0
very_sparse_corridor,9,no_sync_repair,alns_full_no_sync_repair,100,18,3,6,132.0,0.18,1.96,10.5,35.0,41163.4025716547,1076.735125,601.952756,33584.841983,0.64,0.64,286.328432,0.64,0.48,4771.0037,0.187566,122.0,14.0,18.0,14.0
very_sparse_corridor,9,no_uq,alns_full_no_uq,100,18,3,6,132.0,0.18,1.96,10.5,35.0,42693.87574529471,1054.224036,639.890035,33573.211164,0.72,0.72,278.786442,0.64,0.28,4522.1099,0.18378,114.0,13.0,26.0,9.0
very_sparse_corridor,9,no_risk_value,alns_full_no_risk_value,100,18,3,6,132.0,0.18,1.96,10.5,35.0,34476.7170566547,959.986742,435.01483,33584.841983,0.64,0.64,323.993882,0.28,0.28,4771.0037,0.190603,129.0,26.0,11.0,16.0
very_sparse_corridor,9,alns_fixed,alns_fixed,100,18,3,6,132.0,0.18,1.96,10.5,35.0,34542.55581581471,937.544818,458.803179,33589.301001,0.72,0.72,321.711979,0.28,0.24,4522.1099,0.155638,129.0,26.0,11.0,17.0
