size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,0,30,15,2,2,3,medium,alns_pinn_full,kmeans,3,M30_P15_seed3_medium_kmeans15,not_milp,not_milp,False,not_milp,450,90,0.8,52,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,15.0,23.0,1.0,101.0,30.0,500.0,19.0,12.0,30.0,21.0,18.0,35.0,36.0,17.0,12.0,249.572237,285.63667,1363.673456,0.0,0.0,57.989688,1.0,1.0,0,0.044441,3344.275132704628,0.0,0.0
M,0,30,15,2,2,3,medium,alns_pinn_full,dbscan,3,M30_P15_seed3_medium_dbscan3,not_milp,not_milp,False,not_milp,90,54,0.4,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,10.0,26.0,9.0,101.0,30.0,500.0,17.0,15.0,23.0,24.0,21.0,41.0,31.0,13.0,15.0,205.972129,90.302054,3729.450753,0.4,0.4,61.270863,0.571429,0.285714,1074.5266,0.024054,2875.7248435446277,0.0,0.0
M,0,30,15,2,2,4,medium,alns_pinn_full,direct,3,M30_P15_seed4_medium,not_milp,not_milp,False,not_milp,450,450,0.0,52,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,15.0,26.0,4.0,101.0,30.0,500.0,22.0,18.0,27.0,14.0,19.0,45.0,26.0,13.0,16.0,262.191496,304.782012,1611.26964,0.0,0.0,83.17159,0.857143,0.857143,0,0.057747,3869.3724913664437,0.0,0.0
M,0,30,15,2,2,4,medium,alns_pinn_full,kmeans,3,M30_P15_seed4_medium_kmeans15,not_milp,not_milp,False,not_milp,450,90,0.8,55,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,9.0,25.0,3.0,101.0,30.0,500.0,19.0,25.0,14.0,13.0,29.0,33.0,39.0,13.0,15.0,233.15033,296.563229,1371.112413,0.0,0.0,77.125927,0.857143,0.857143,0,0.051932,3528.1547129264436,0.0,0.0
M,0,30,15,2,2,4,medium,alns_pinn_full,dbscan,3,M30_P15_seed4_medium_dbscan3,not_milp,not_milp,False,not_milp,90,52,0.422222,11,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,9.0,25.0,8.0,101.0,30.0,500.0,25.0,17.0,19.0,19.0,20.0,36.0,36.0,11.0,17.0,226.928846,136.340969,3643.144602,0.4,0.4,75.642326,0.571429,0.571429,920.453,0.020544,3201.124247846444,0.0,0.0
M,0,30,15,2,2,5,medium,alns_pinn_full,direct,3,M30_P15_seed5_medium,not_milp,not_milp,False,not_milp,450,450,0.0,57,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,72.0,12.0,28.0,4.0,101.0,30.0,500.0,9.0,21.0,32.0,16.0,22.0,42.0,27.0,11.0,20.0,231.678432,270.120824,1615.264141,0.0,0.0,41.439552,1.0,1.0,0,0.05023,3162.7973297674043,0.0,0.0
M,0,30,15,2,2,5,medium,alns_pinn_full,kmeans,3,M30_P15_seed5_medium_kmeans15,not_milp,not_milp,False,not_milp,450,90,0.8,51,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,72.0,14.0,28.0,4.0,101.0,30.0,500.0,12.0,15.0,31.0,22.0,20.0,48.0,22.0,17.0,13.0,218.166016,251.055767,1431.500703,0.0,0.0,36.526724,1.0,1.0,0,0.047997,2745.9294883274038,0.0,0.0
M,0,30,15,2,2,5,medium,alns_pinn_full,dbscan,3,M30_P15_seed5_medium_dbscan3,not_milp,not_milp,False,not_milp,90,54,0.4,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,13.0,23.0,10.0,101.0,30.0,500.0,21.0,24.0,17.0,15.0,23.0,41.0,32.0,10.0,17.0,201.637305,92.308219,3664.32078,0.4,0.4,42.984071,1.0,0.571429,1106.2932,0.0192,2709.568117847404,0.0,0.0
M,0,30,15,2,2,6,medium,alns_pinn_full,direct,3,M30_P15_seed6_medium,not_milp,not_milp,False,not_milp,450,450,0.0,50,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,69.0,8.0,31.0,3.0,101.0,30.0,500.0,22.0,22.0,21.0,22.0,13.0,30.0,35.0,12.0,23.0,240.421336,263.394517,1681.063197,0.0,0.0,64.648119,1.0,1.0,0,0.057772,3457.4224389192004,0.0,0.0
M,0,30,15,2,2,6,medium,alns_pinn_full,kmeans,3,M30_P15_seed6_medium_kmeans15,not_milp,not_milp,False,not_milp,450,90,0.8,53,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,20.0,22.0,5.0,101.0,30.0,500.0,26.0,20.0,19.0,13.0,22.0,26.0,47.0,10.0,17.0,209.209766,248.26031,1425.249423,0.0,0.0,53.728066,0.857143,0.857143,0,0.049276,2898.2460055191996,0.0,0.0
M,0,30,15,2,2,6,medium,alns_pinn_full,dbscan,3,M30_P15_seed6_medium_dbscan3,not_milp,not_milp,False,not_milp,90,54,0.4,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,70.0,11.0,30.0,7.0,101.0,30.0,500.0,23.0,20.0,13.0,28.0,16.0,30.0,34.0,12.0,24.0,201.563953,107.453956,3707.545889,0.433333,0.433333,63.959707,0.714286,0.285714,1170.7365,0.022449,2821.3135978792006,0.0,0.0
M,0,30,15,2,2,7,medium,alns_pinn_full,direct,3,M30_P15_seed7_medium,not_milp,not_milp,False,not_milp,450,450,0.0,64,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,29.0,21.0,5.0,101.0,30.0,500.0,26.0,21.0,21.0,17.0,15.0,39.0,29.0,12.0,20.0,242.466356,263.244368,1508.429201,0.0,0.0,51.59442,1.0,1.0,0,0.049856,3065.2737332375173,0.0,0.0
M,0,30,15,2,2,7,medium,alns_pinn_full,kmeans,3,M30_P15_seed7_medium_kmeans15,not_milp,not_milp,False,not_milp,450,90,0.8,63,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,12.0,22.0,4.0,101.0,30.0,500.0,18.0,24.0,27.0,19.0,12.0,41.0,35.0,11.0,13.0,232.477626,273.731465,1260.061344,0.0,0.0,53.864096,1.0,1.0,0,0.049779,3169.640519037517,0.0,0.0
M,0,30,15,2,2,7,medium,alns_pinn_full,dbscan,3,M30_P15_seed7_medium_dbscan3,not_milp,not_milp,False,not_milp,90,58,0.355556,14,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,10.0,25.0,8.0,101.0,30.0,500.0,26.0,17.0,26.0,19.0,12.0,42.0,30.0,12.0,16.0,234.84977,141.205653,3323.705652,0.3,0.3,59.046365,0.857143,0.714286,757.28,0.020528,3014.5263615975173,0.0,0.0
M,0,30,15,2,2,8,medium,alns_pinn_full,direct,3,M30_P15_seed8_medium,not_milp,not_milp,False,not_milp,450,450,0.0,48,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,26.0,25.0,3.0,101.0,30.0,500.0,27.0,26.0,17.0,16.0,14.0,32.0,29.0,12.0,27.0,253.277305,300.102271,1614.479344,0.0,0.0,61.077358,1.0,1.0,0,0.044165,3493.3933254470503,0.0,0.0
M,0,30,15,2,2,8,medium,alns_pinn_full,kmeans,3,M30_P15_seed8_medium_kmeans15,not_milp,not_milp,False,not_milp,450,90,0.8,49,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,27.0,21.0,2.0,101.0,30.0,500.0,13.0,26.0,16.0,26.0,19.0,33.0,32.0,16.0,19.0,235.325188,303.280031,1383.477172,0.0,0.0,58.455966,1.0,1.0,0,0.047849,3293.2797070870492,0.0,0.0
M,0,30,15,2,2,8,medium,alns_pinn_full,dbscan,3,M30_P15_seed8_medium_dbscan3,not_milp,not_milp,False,not_milp,90,54,0.4,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,15.0,24.0,14.0,101.0,30.0,500.0,30.0,15.0,17.0,19.0,19.0,27.0,46.0,13.0,14.0,248.639694,170.109742,3764.297397,0.433333,0.433333,76.746662,0.571429,0.428571,1106.9612,0.017537,3492.9323532070503,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn_full,direct,3,M30_P15_seed9_medium,not_milp,not_milp,False,not_milp,450,450,0.0,55,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,80.0,21.0,20.0,2.0,101.0,30.0,500.0,23.0,21.0,26.0,17.0,13.0,36.0,34.0,12.0,18.0,250.12769,279.831625,1634.887721,0.0,0.0,46.323957,1.0,1.0,0,0.042064,3418.290046690502,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn_full,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,not_milp,False,not_milp,450,90,0.8,56,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,81.0,23.0,19.0,3.0,101.0,30.0,500.0,24.0,25.0,23.0,15.0,13.0,43.0,26.0,10.0,21.0,194.346253,231.014443,1337.778671,0.0,0.0,38.684273,1.0,1.0,0,0.047485,2666.885549730502,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn_full,dbscan,3,M30_P15_seed9_medium_dbscan3,not_milp,not_milp,False,not_milp,90,56,0.377778,13,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,15.0,21.0,13.0,101.0,30.0,500.0,24.0,21.0,22.0,15.0,18.0,41.0,32.0,10.0,17.0,227.99104,123.764512,3571.728041,0.366667,0.366667,47.288619,0.857143,0.714286,713.5744,0.01738,3025.919919570503,0.0,0.0
M,1,50,25,2,2,0,medium,alns_pinn_full,direct,3,M50_P25_seed0_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,103,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,19.0,21.0,8.0,101.0,50.0,900.0,16.0,23.0,19.0,13.0,29.0,28.0,38.0,8.0,26.0,503.078647,619.174825,2601.619784,0.0,0.0,153.274361,1.0,1.0,0,0.118837,12615.88833792753,0.0,0.0
M,1,50,25,2,2,0,medium,alns_pinn_full,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,107,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,16.0,23.0,1.0,101.0,50.0,900.0,22.0,15.0,21.0,12.0,30.0,38.0,33.0,10.0,19.0,469.103695,612.788059,2210.077894,0.0,0.0,132.810008,0.916667,0.916667,0,0.114817,11057.336928607527,0.0,0.0
M,1,50,25,2,2,0,medium,alns_pinn_full,dbscan,3,M50_P25_seed0_medium_dbscan3,not_milp,not_milp,False,not_milp,150,76,0.493333,13,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,70.0,20.0,30.0,11.0,101.0,50.0,900.0,34.0,11.0,17.0,11.0,27.0,35.0,31.0,16.0,18.0,515.840122,200.483967,8683.940785,0.6,0.6,140.01106,0.833333,0.5,2189.4075,0.03555,11642.166902487532,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn_full,direct,3,M50_P25_seed1_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,99,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,72.0,12.0,28.0,6.0,101.0,50.0,900.0,25.0,17.0,24.0,17.0,17.0,43.0,27.0,17.0,13.0,500.214335,647.844104,2581.842911,0.0,0.0,138.872545,1.0,1.0,0,0.107212,11638.701728344222,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn_full,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,9.0,23.0,6.0,101.0,50.0,900.0,23.0,20.0,20.0,14.0,23.0,39.0,35.0,15.0,11.0,450.622536,617.403276,2209.459151,0.0,0.0,132.655368,0.916667,0.916667,0,0.105492,11091.33023042422,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn_full,dbscan,3,M50_P25_seed1_medium_dbscan3,not_milp,not_milp,False,not_milp,150,74,0.506667,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,14.0,22.0,14.0,101.0,50.0,900.0,24.0,15.0,18.0,17.0,26.0,42.0,35.0,11.0,12.0,516.546385,214.699742,8986.317559,0.6,0.6,131.622118,0.416667,0.25,2349.0558,0.031886,10743.65531874422,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn_full,direct,3,M50_P25_seed2_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,89,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,7.0,25.0,4.0,101.0,50.0,900.0,18.0,24.0,18.0,17.0,23.0,30.0,42.0,11.0,17.0,492.385434,627.064133,2685.531329,0.0,0.0,129.830338,0.916667,0.916667,0,0.103423,12065.70947518178,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn_full,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,86,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,10.0,22.0,7.0,101.0,50.0,900.0,14.0,22.0,24.0,17.0,23.0,32.0,42.0,11.0,15.0,443.056995,588.593427,2360.349157,0.0,0.0,124.733701,0.916667,0.916667,0,0.175121,11352.733504941782,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn_full,dbscan,3,M50_P25_seed2_medium_dbscan3,not_milp,not_milp,False,not_milp,150,72,0.52,11,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,80.0,18.0,20.0,13.0,101.0,50.0,900.0,19.0,16.0,21.0,19.0,25.0,29.0,47.0,10.0,14.0,459.714738,181.674814,9422.907405,0.62,0.62,133.606516,0.666667,0.416667,2219.9834,0.069088,11355.498528741779,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn_full,direct,3,M50_P25_seed3_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,112,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,71.0,12.0,29.0,8.0,101.0,50.0,900.0,18.0,17.0,25.0,20.0,20.0,29.0,38.0,11.0,22.0,469.003038,575.595653,2602.116088,0.0,0.0,141.588199,0.916667,0.916667,0,0.145928,12111.823652270057,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn_full,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,20.0,26.0,1.0,101.0,50.0,900.0,17.0,18.0,26.0,22.0,17.0,34.0,37.0,15.0,14.0,428.21485,568.490212,2141.216734,0.0,0.0,122.781157,0.916667,0.916667,0,0.115704,10812.187476150057,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn_full,dbscan,3,M50_P25_seed3_medium_dbscan3,not_milp,not_milp,False,not_milp,150,82,0.453333,16,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,21.0,23.0,12.0,101.0,50.0,900.0,12.0,22.0,23.0,15.0,28.0,26.0,47.0,11.0,16.0,510.337305,241.008731,8329.843233,0.58,0.58,144.089697,0.75,0.5,2194.3632,0.034714,12057.479250790053,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_full,direct,3,M50_P25_seed4_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,97,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,73.0,17.0,27.0,5.0,101.0,50.0,900.0,26.0,22.0,15.0,16.0,21.0,35.0,31.0,10.0,24.0,470.524915,591.158037,2736.275426,0.0,0.0,111.999659,1.0,1.0,0,0.119916,10754.640305448745,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_full,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,93,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,21.0,26.0,8.0,101.0,50.0,900.0,25.0,18.0,17.0,14.0,26.0,34.0,34.0,11.0,21.0,449.735451,592.818343,2302.363068,0.0,0.0,107.726533,0.916667,0.916667,0,0.118352,10296.183559528747,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_full,dbscan,3,M50_P25_seed4_medium_dbscan3,not_milp,not_milp,False,not_milp,150,72,0.52,11,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,13.0,22.0,9.0,101.0,50.0,900.0,24.0,18.0,17.0,23.0,18.0,44.0,33.0,10.0,13.0,513.054247,227.501623,9113.910371,0.64,0.64,127.433458,0.666667,0.5,2377.5633,0.036743,11734.767842488742,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn_full,direct,3,M50_P25_seed5_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,99,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,83.0,24.0,17.0,4.0,101.0,50.0,900.0,18.0,20.0,15.0,18.0,29.0,33.0,43.0,13.0,11.0,499.847798,665.065267,2486.068692,0.0,0.0,129.084803,0.916667,0.916667,0,0.165045,11283.860024967764,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn_full,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,93,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,29.0,21.0,4.0,101.0,50.0,900.0,16.0,12.0,19.0,22.0,31.0,32.0,38.0,13.0,17.0,476.846132,664.051824,2196.675411,0.0,0.0,120.022636,0.916667,0.916667,0,0.150055,10587.194732407761,0.0,0.0
