size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,implementation_family,service_graph_pattern_count,service_graph_feasible_count,selected_sortie_count,missed_service_count,duplicate_service_count,objective_rwct,objective_makespan,objective_ground_travel,objective_q95_energy,objective_missed_penalty,objective_duplicate_penalty,objective_total,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,alns_portfolio_candidate_count,alns_selected_portfolio_candidate,alns_selected_portfolio_infeasible_count,alns_selected_portfolio_rwct,alns_selected_portfolio_makespan,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,3,100,50,3,3,4,medium,alns_pinn_full,kmeans,3,M100_P50_seed4_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,298,0.9404,207,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,14466.0,551.0,97.0,0.0,0.0,158.267512,567.744031,998.1469160000001,5456.761697,0.0,0.0,28413.71101005033,True,0.25,True,55.0,24.0,45.0,5.0,101.0,100.0,1684.0,7.0,risk_bucket_stop_4,0.0,158.267512,567.744031,8.0,30.0,20.0,26.0,16.0,21.0,32.0,17.0,30.0,612.388135,1319.348947,4409.922796,0.0,0.0,158.267512,1.0,1.0,97,1.030928,0,1.841673,28413.71101005033,0.0,0.0
M,3,100,50,3,3,4,medium,alns_pinn_full,dbscan,3,M100_P50_seed4_medium_dbscan3,not_milp,not_milp,False,not_milp,300,126,0.58,13,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1276.0,32.0,99.0,0.0,0.0,140.936231,531.675613,32.275699,39925.12307300002,0.0,0.0,23762.920378130333,True,0.25,True,92.0,44.0,8.0,0.0,101.0,100.0,1581.0,7.0,alns_search,79.0,140.936231,531.675613,11.0,25.0,18.0,14.0,32.0,30.0,17.0,22.0,31.0,531.675613,45.17274,32328.476998,0.79798,0.79798,140.936231,0.56,0.16,99,1.010101,5841.3211,0.354855,23762.920378130333,0.0,0.0
M,3,100,50,3,3,5,medium,alns_pinn_full,direct,3,M100_P50_seed5_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,228,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,16831.0,609.0,91.0,0.0,0.0,176.115928,602.760928,1006.082501,5865.870681000002,0.0,0.0,30011.152253848577,True,0.25,True,57.0,26.0,43.0,4.0,101.0,100.0,1697.0,7.0,risk_bucket_stop_4,0.0,176.115928,602.760928,12.0,25.0,31.0,18.0,14.0,30.0,23.0,24.0,23.0,652.497117,1335.919151,4775.503985,0.0,0.0,176.115928,1.0,1.0,91,1.098901,0,2.067787,30011.152253848577,0.0,0.0
M,3,100,50,3,3,5,medium,alns_pinn_full,kmeans,3,M100_P50_seed5_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,300,0.94,226,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,16976.0,699.0,97.0,0.0,0.0,149.090459,317.039137,491.5484889999998,5095.299938,0.0,0.0,17037.738383008582,True,0.25,True,68.0,36.0,32.0,11.0,101.0,100.0,1661.0,7.0,alns_search,0.0,149.090459,317.039137,13.0,17.0,33.0,17.0,20.0,35.0,20.0,30.0,15.0,357.504604,687.502336,4148.169383,0.0,0.0,149.090459,0.36,0.36,97,1.030928,0,2.040252,17037.738383008582,0.0,0.0
M,3,100,50,3,3,5,medium,alns_pinn_full,dbscan,3,M100_P50_seed5_medium_dbscan3,not_milp,not_milp,False,not_milp,300,132,0.56,16,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1276.0,36.0,100.0,0.0,0.0,170.807061,549.764869,45.209903,38045.440183,0.0,0.0,26210.926984848586,True,0.25,True,92.0,49.0,8.0,0.0,101.0,100.0,1617.0,7.0,alns_search,79.0,170.807061,549.764869,10.0,17.0,22.0,25.0,26.0,20.0,27.0,32.0,21.0,549.764869,75.338539,31096.935266,0.79,0.79,170.807061,0.64,0.12,100,1.0,6254.4885,0.340231,26210.926984848586,0.0,0.0
M,3,100,50,3,3,6,medium,alns_pinn_full,direct,3,M100_P50_seed6_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,217,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,17178.0,528.0,94.0,0.0,0.0,166.826539,586.934156,964.289309,6212.464907999997,0.0,0.0,29046.13839816872,True,0.25,True,59.0,34.0,41.0,6.0,101.0,100.0,1689.0,7.0,risk_bucket_stop_4,0.0,166.826539,586.934156,8.0,31.0,20.0,24.0,17.0,20.0,17.0,34.0,29.0,636.241357,1293.554605,5042.938176,0.0,0.0,166.826539,1.0,1.0,94,1.06383,0,2.044306,29046.13839816872,0.0,0.0
M,3,100,50,3,3,6,medium,alns_pinn_full,kmeans,3,M100_P50_seed6_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,300,0.94,214,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,15579.0,627.0,96.0,0.0,0.0,157.787666,554.44606,962.0959420000003,5336.903529,0.0,0.0,27519.291731888712,True,0.25,True,63.0,34.0,37.0,3.0,101.0,100.0,1682.0,7.0,risk_bucket_stop_4,0.0,157.787666,554.44606,10.0,14.0,26.0,32.0,18.0,25.0,29.0,17.0,29.0,602.038203,1288.360308,4301.429159,0.0,0.0,157.787666,1.0,1.0,96,1.041667,0,1.918423,27519.291731888712,0.0,0.0
M,3,100,50,3,3,6,medium,alns_pinn_full,dbscan,3,M100_P50_seed6_medium_dbscan3,not_milp,not_milp,False,not_milp,300,124,0.586667,12,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1277.0,24.0,98.0,0.0,0.0,155.642485,597.894706,45.53538399999999,39289.30762800001,0.0,0.0,24037.076165848706,True,0.25,True,92.0,51.0,8.0,0.0,101.0,100.0,1693.0,7.0,alns_search,79.0,155.642485,597.894706,15.0,29.0,19.0,22.0,15.0,23.0,19.0,27.0,31.0,604.417114,75.811324,31903.309015,0.806122,0.806122,155.642485,0.56,0.08,98,1.020408,6519.7807,0.353425,24037.076165848706,0.0,0.0
M,3,100,50,3,3,7,medium,alns_pinn_full,direct,3,M100_P50_seed7_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,220,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,17185.0,550.0,91.0,0.0,0.0,147.971571,580.08058,947.6711850000003,5886.755837,0.0,0.0,28404.65888468785,True,0.25,True,59.0,24.0,41.0,4.0,101.0,100.0,1714.0,7.0,risk_bucket_stop_4,0.0,147.971571,580.08058,19.0,17.0,20.0,31.0,13.0,23.0,23.0,34.0,20.0,630.289556,1277.955165,4800.18825,0.0,0.0,147.971571,1.0,1.0,91,1.098901,0,2.07693,28404.65888468785,0.0,0.0
M,3,100,50,3,3,7,medium,alns_pinn_full,kmeans,3,M100_P50_seed7_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,300,0.94,223,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,16599.0,621.0,97.0,0.0,0.0,126.204301,510.131853,872.2953170000003,5241.678162000002,0.0,0.0,24260.56164164785,True,0.25,True,61.0,30.0,39.0,12.0,101.0,100.0,1699.0,7.0,risk_bucket_stop_4,0.0,126.204301,510.131853,19.0,8.0,23.0,35.0,15.0,12.0,36.0,22.0,30.0,560.25804,1184.523402,4274.177937,0.0,0.0,126.204301,1.0,1.0,97,1.030928,0,2.072781,24260.56164164785,0.0,0.0
M,3,100,50,3,3,7,medium,alns_pinn_full,dbscan,3,M100_P50_seed7_medium_dbscan3,not_milp,not_milp,False,not_milp,300,128,0.573333,14,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1276.0,42.0,100.0,0.0,0.0,136.022104,620.495664,110.85787299999998,39189.647886,0.0,0.0,28807.228281647836,True,0.25,True,91.0,52.0,9.0,0.0,101.0,100.0,1646.0,7.0,risk_value_order,80.0,136.022104,620.495664,17.0,33.0,14.0,14.0,22.0,20.0,25.0,27.0,28.0,626.906576,152.003415,32106.305196,0.8,0.8,136.022104,0.92,0.2,100,1.0,6533.0882,0.326718,28807.228281647836,0.0,0.0
M,3,100,50,3,3,8,medium,alns_pinn_full,direct,3,M100_P50_seed8_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,231,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,17196.0,609.0,89.0,0.0,0.0,169.766368,616.450676,969.7437679999995,5921.625284999999,0.0,0.0,30321.625106456228,True,0.25,True,46.0,22.0,54.0,1.0,101.0,100.0,1672.0,7.0,risk_bucket_stop_4,0.0,169.766368,616.450676,11.0,21.0,21.0,28.0,19.0,31.0,24.0,33.0,12.0,661.967031,1264.477052,4828.016421,0.0,0.0,169.766368,1.0,1.0,89,1.123596,0,1.940797,30321.625106456228,0.0,0.0
M,3,100,50,3,3,8,medium,alns_pinn_full,kmeans,3,M100_P50_seed8_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,300,0.94,224,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,16976.0,698.0,96.0,0.0,0.0,152.710584,559.465178,954.0381560000003,5085.024549999999,0.0,0.0,27582.87560081623,True,0.25,True,70.0,29.0,30.0,2.0,101.0,100.0,1672.0,7.0,risk_bucket_stop_4,0.0,152.710584,559.465178,8.0,28.0,22.0,23.0,19.0,19.0,22.0,29.0,30.0,603.927669,1247.008444,4145.919549,0.0,0.0,152.710584,1.0,1.0,96,1.041667,0,2.10144,27582.87560081623,0.0,0.0
M,3,100,50,3,3,8,medium,alns_pinn_full,dbscan,3,M100_P50_seed8_medium_dbscan3,not_milp,not_milp,False,not_milp,300,126,0.58,13,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1276.0,33.0,100.0,0.0,0.0,168.292295,603.164422,71.283542,37356.70772500001,0.0,0.0,25979.166011936228,True,0.25,True,92.0,47.0,8.0,0.0,101.0,100.0,1644.0,7.0,alns_search,79.0,168.292295,603.164422,13.0,23.0,23.0,19.0,22.0,23.0,31.0,18.0,28.0,603.164422,105.800429,30642.485143,0.79,0.79,168.292295,0.56,0.16,100,1.0,5527.6892,0.345245,25979.166011936228,0.0,0.0
M,3,100,50,3,3,9,medium,alns_pinn_full,direct,3,M100_P50_seed9_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,207,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,17581.0,447.0,90.0,0.0,0.0,170.300748,619.020721,990.6852100000001,6330.043415000001,0.0,0.0,30316.460268433657,True,0.25,True,61.0,27.0,39.0,6.0,101.0,100.0,1730.0,7.0,risk_bucket_stop_4,1.0,170.300748,619.020721,12.0,23.0,18.0,37.0,10.0,30.0,23.0,21.0,26.0,668.136178,1322.514279,5052.744588,0.011111,0.011111,170.300748,1.0,1.0,90,1.111111,31.7211,2.188047,30316.460268433657,0.0,0.0
M,3,100,50,3,3,9,medium,alns_pinn_full,kmeans,3,M100_P50_seed9_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,300,0.94,187,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,14893.0,512.0,95.0,0.0,0.0,152.386698,552.335716,961.996696,5627.347348000001,0.0,0.0,26908.982506673652,True,0.25,True,63.0,28.0,37.0,9.0,101.0,100.0,1663.0,7.0,risk_bucket_stop_4,0.0,152.386698,552.335716,11.0,29.0,32.0,7.0,21.0,29.0,9.0,36.0,26.0,605.007246,1290.541394,4491.841049,0.0,0.0,152.386698,1.0,1.0,95,1.052632,0,1.865256,26908.982506673652,0.0,0.0
M,3,100,50,3,3,9,medium,alns_pinn_full,dbscan,3,M100_P50_seed9_medium_dbscan3,not_milp,not_milp,False,not_milp,300,130,0.566667,15,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,1276.0,30.0,100.0,0.0,0.0,152.940156,654.481494,110.55922600000005,41561.96004000001,0.0,0.0,31018.19407639365,True,0.25,True,89.0,43.0,11.0,0.0,101.0,100.0,1659.0,7.0,risk_bucket_stop_5,80.0,152.940156,654.481494,15.0,29.0,16.0,19.0,21.0,24.0,24.0,15.0,37.0,667.497314,166.680074,33327.008997,0.8,0.8,152.940156,0.88,0.24,100,1.0,6033.7012,0.355475,31018.19407639365,0.0,0.0
