size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,1,50,25,2,2,3,medium,alns_pinn_full,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,20.0,26.0,1.0,101.0,50.0,900.0,17.0,18.0,26.0,22.0,17.0,34.0,37.0,15.0,14.0,436.514058,581.797969,2118.450497,0.0,0.0,123.239074,0.916667,0.916667,49,1.020408,0,0.178359,10937.627744350057,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn_full,dbscan,3,M50_P25_seed3_medium_dbscan3,not_milp,not_milp,False,not_milp,150,82,0.453333,16,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,21.0,23.0,12.0,101.0,50.0,900.0,12.0,22.0,23.0,15.0,28.0,26.0,47.0,11.0,16.0,505.547269,225.469338,8248.02394,0.604167,0.604167,126.976452,0.75,0.5,48,1.041667,2194.3632,0.034955,11060.791649270055,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_full,direct,3,M50_P25_seed4_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,97,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,73.0,17.0,27.0,5.0,101.0,50.0,900.0,26.0,22.0,15.0,16.0,21.0,35.0,31.0,10.0,24.0,476.682682,582.728528,2706.366593,0.0,0.0,110.334403,1.0,1.0,49,1.020408,0,0.11151,10695.853469008744,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_full,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,93,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,21.0,26.0,8.0,101.0,50.0,900.0,25.0,18.0,17.0,14.0,26.0,34.0,34.0,11.0,21.0,449.735451,592.818343,2302.363068,0.0,0.0,106.680838,0.916667,0.916667,50,1.0,0,0.108229,10231.371102528745,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_full,dbscan,3,M50_P25_seed4_medium_dbscan3,not_milp,not_milp,False,not_milp,150,72,0.52,11,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,13.0,22.0,9.0,101.0,50.0,900.0,24.0,18.0,17.0,23.0,18.0,44.0,33.0,10.0,13.0,513.054247,227.501623,9113.910371,0.64,0.64,118.271302,0.75,0.5,50,1.0,2377.5633,0.036408,11252.611251488745,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn_full,direct,3,M50_P25_seed5_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,99,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,83.0,24.0,17.0,4.0,101.0,50.0,900.0,18.0,20.0,15.0,18.0,29.0,33.0,43.0,13.0,11.0,493.704578,642.60771,2453.982423,0.0,0.0,128.873068,0.916667,0.916667,49,1.020408,0,0.112282,11188.825645727764,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn_full,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,93,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,29.0,21.0,4.0,101.0,50.0,900.0,16.0,12.0,19.0,22.0,31.0,32.0,38.0,13.0,17.0,480.279856,664.151995,2180.634484,0.0,0.0,121.030003,0.916667,0.916667,49,1.020408,0,0.128982,10669.752572847761,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn_full,dbscan,3,M50_P25_seed5_medium_dbscan3,not_milp,not_milp,False,not_milp,150,76,0.493333,13,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,20.0,23.0,16.0,101.0,50.0,900.0,18.0,23.0,14.0,21.0,24.0,42.0,31.0,10.0,17.0,429.66667,134.596315,8861.144383,0.612245,0.612245,107.092232,0.75,0.5,49,1.020408,2364.3773,0.038445,8860.213354407764,0.0,0.0
M,1,50,25,2,2,6,medium,alns_pinn_full,direct,3,M50_P25_seed6_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,88,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,17.0,25.0,9.0,101.0,50.0,900.0,22.0,17.0,27.0,14.0,20.0,33.0,37.0,12.0,18.0,477.993984,610.632907,2771.944294,0.0,0.0,126.141441,0.916667,0.916667,50,1.0,0,0.14124,11421.614886590136,0.0,0.0
M,1,50,25,2,2,6,medium,alns_pinn_full,kmeans,3,M50_P25_seed6_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,91,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,28.0,23.0,8.0,101.0,50.0,900.0,17.0,21.0,21.0,22.0,19.0,40.0,32.0,12.0,16.0,424.486311,522.693851,2400.187635,0.0,0.0,113.596676,1.0,1.0,49,1.020408,0,0.144951,10299.683120670137,0.0,0.0
M,1,50,25,2,2,6,medium,alns_pinn_full,dbscan,3,M50_P25_seed6_medium_dbscan3,not_milp,not_milp,False,not_milp,150,72,0.52,11,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,72.0,17.0,28.0,12.0,101.0,50.0,900.0,28.0,16.0,21.0,21.0,14.0,36.0,33.0,12.0,19.0,493.40872,196.033885,9554.686139,0.66,0.66,126.17234,0.583333,0.25,50,1.0,2368.1641,0.035871,10678.392930390142,0.0,0.0
M,1,50,25,2,2,7,medium,alns_pinn_full,direct,3,M50_P25_seed7_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,94,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,7.0,26.0,6.0,101.0,50.0,900.0,28.0,19.0,14.0,21.0,18.0,44.0,29.0,14.0,13.0,504.201178,659.581616,2641.957973,0.0,0.0,128.329289,0.916667,0.916667,49,1.020408,0,0.15031,11465.528954631918,0.0,0.0
M,1,50,25,2,2,7,medium,alns_pinn_full,kmeans,3,M50_P25_seed7_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,23.0,22.0,7.0,101.0,50.0,900.0,28.0,18.0,25.0,14.0,15.0,48.0,27.0,11.0,14.0,441.646495,577.7002,2228.600764,0.0,0.0,116.418975,0.833333,0.833333,49,1.020408,0,0.140761,10447.18951211192,0.0,0.0
M,1,50,25,2,2,7,medium,alns_pinn_full,dbscan,3,M50_P25_seed7_medium_dbscan3,not_milp,not_milp,False,not_milp,150,74,0.506667,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,17.0,22.0,12.0,101.0,50.0,900.0,30.0,16.0,19.0,14.0,21.0,45.0,31.0,9.0,15.0,521.237335,228.488391,9272.499325,0.62,0.62,140.105171,0.75,0.333333,50,1.0,2694.8482,0.047155,11813.592734751921,0.0,0.0
M,1,50,25,2,2,8,medium,alns_pinn_full,direct,3,M50_P25_seed8_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,93,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,83.0,26.0,17.0,3.0,101.0,50.0,900.0,20.0,26.0,29.0,15.0,10.0,37.0,39.0,10.0,14.0,523.073517,691.611522,2733.489859,0.0,0.0,147.221681,1.0,1.0,50,1.0,0,0.123054,13069.397705313342,0.0,0.0
M,1,50,25,2,2,8,medium,alns_pinn_full,kmeans,3,M50_P25_seed8_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,90,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,20.0,21.0,2.0,101.0,50.0,900.0,16.0,25.0,19.0,23.0,17.0,38.0,34.0,13.0,15.0,433.982279,547.497224,2248.934276,0.0,0.0,125.838571,1.0,1.0,49,1.020408,0,0.111623,10868.726045033342,0.0,0.0
M,1,50,25,2,2,8,medium,alns_pinn_full,dbscan,3,M50_P25_seed8_medium_dbscan3,not_milp,not_milp,False,not_milp,150,70,0.533333,10,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,20.0,24.0,14.0,101.0,50.0,900.0,18.0,27.0,19.0,17.0,19.0,38.0,30.0,12.0,20.0,524.985175,259.097448,9410.012176,0.64,0.64,141.501317,0.666667,0.166667,50,1.0,2404.9003,0.033007,11622.377599793344,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn_full,direct,3,M50_P25_seed9_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,91,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,29.0,21.0,4.0,101.0,50.0,900.0,27.0,16.0,23.0,12.0,22.0,37.0,37.0,9.0,17.0,488.182321,651.098804,2688.84879,0.0,0.0,116.09583,1.0,1.0,50,1.0,0,0.106363,11413.561569309186,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn_full,kmeans,3,M50_P25_seed9_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,89,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,20.0,26.0,6.0,101.0,50.0,900.0,20.0,15.0,24.0,18.0,23.0,33.0,37.0,12.0,18.0,427.915215,581.255148,2317.140933,0.0,0.0,108.263408,0.916667,0.916667,50,1.0,0,0.117081,10538.381868589184,0.0,0.0
M,1,50,25,2,2,9,medium,alns_pinn_full,dbscan,3,M50_P25_seed9_medium_dbscan3,not_milp,not_milp,False,not_milp,150,72,0.52,11,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,73.0,11.0,27.0,10.0,101.0,50.0,900.0,23.0,23.0,21.0,16.0,17.0,30.0,40.0,13.0,17.0,446.350364,153.100103,9312.784438,0.66,0.66,99.7545,0.833333,0.416667,50,1.0,2702.9838,0.035919,9571.904131429186,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn_full,direct,3,M75_P35_seed0_medium,not_milp,not_milp,False,not_milp,2625,2625,0.0,153,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,21.0,21.0,4.0,101.0,75.0,1400.0,30.0,15.0,15.0,9.0,31.0,39.0,34.0,13.0,14.0,534.193285,1061.221525,3969.488665,0.013699,0.013699,153.464023,0.944444,0.944444,73,1.027397,81.5885,0.210161,19418.74310966003,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn_full,kmeans,3,M75_P35_seed0_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,13.0,22.0,3.0,101.0,75.0,1400.0,26.0,19.0,15.0,10.0,30.0,41.0,32.0,10.0,17.0,483.181923,1006.24649,3228.702689,0.0,0.0,135.433264,1.0,1.0,74,1.013514,0,0.217254,17618.191744060037,0.0,0.0
M,2,75,35,3,3,0,medium,alns_pinn_full,dbscan,3,M75_P35_seed0_medium_dbscan3,not_milp,not_milp,False,not_milp,225,101,0.551111,13,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,17.0,23.0,15.0,101.0,75.0,1400.0,31.0,18.0,18.0,14.0,19.0,31.0,45.0,9.0,15.0,433.172947,182.724284,18401.683448,0.72,0.72,120.060319,0.555556,0.111111,75,1.0,3824.4572,0.055207,14044.282543900035,0.0,0.0
M,2,75,35,3,3,1,medium,alns_pinn_full,direct,3,M75_P35_seed1_medium,not_milp,not_milp,False,not_milp,2625,2625,0.0,129,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,19.0,26.0,7.0,101.0,75.0,1400.0,11.0,21.0,27.0,19.0,22.0,34.0,35.0,11.0,20.0,526.560431,935.629251,4334.771055,0.013514,0.013514,121.999421,0.888889,0.888889,74,1.013514,41.0945,0.214929,17950.888354627823,0.0,0.0
M,2,75,35,3,3,1,medium,alns_pinn_full,kmeans,3,M75_P35_seed1_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,132,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,23.0,26.0,5.0,101.0,75.0,1400.0,20.0,21.0,20.0,16.0,23.0,36.0,32.0,10.0,22.0,504.192261,1000.405617,3551.418253,0.0,0.0,128.340102,0.944444,0.944444,75,1.0,0,0.265185,18746.90506086782,0.0,0.0
M,2,75,35,3,3,1,medium,alns_pinn_full,dbscan,3,M75_P35_seed1_medium_dbscan3,not_milp,not_milp,False,not_milp,225,101,0.551111,13,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,9.0,26.0,9.0,101.0,75.0,1400.0,20.0,19.0,20.0,15.0,26.0,31.0,43.0,9.0,17.0,421.063748,170.571292,19967.054656,0.8,0.8,88.853599,0.722222,0.277778,75,1.0,4509.6536,0.056752,13518.743438987822,0.0,0.0
M,2,75,35,3,3,2,medium,alns_pinn_full,direct,3,M75_P35_seed2_medium,not_milp,not_milp,False,not_milp,2625,2625,0.0,135,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,81.0,11.0,19.0,4.0,101.0,75.0,1400.0,18.0,24.0,26.0,10.0,22.0,38.0,41.0,10.0,11.0,561.306256,1103.346092,4383.587853,0.04,0.04,131.663852,0.944444,0.944444,75,1.0,182.8656,0.212784,19646.894392336446,0.0,0.0
M,2,75,35,3,3,2,medium,alns_pinn_full,kmeans,3,M75_P35_seed2_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,128,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,81.0,14.0,19.0,8.0,101.0,75.0,1400.0,13.0,26.0,29.0,15.0,17.0,27.0,52.0,9.0,12.0,459.96108,911.735227,3307.069881,0.0,0.0,107.70695,1.0,1.0,74,1.013514,0,0.197856,16347.008563776442,0.0,0.0
M,2,75,35,3,3,2,medium,alns_pinn_full,dbscan,3,M75_P35_seed2_medium_dbscan3,not_milp,not_milp,False,not_milp,225,97,0.568889,11,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,17.0,26.0,10.0,101.0,75.0,1400.0,17.0,19.0,19.0,18.0,27.0,30.0,45.0,10.0,15.0,440.831155,184.748462,20074.370515,0.76,0.76,93.295551,0.777778,0.388889,75,1.0,4141.8783,0.051142,14815.514923336443,0.0,0.0
M,2,75,35,3,3,3,medium,alns_pinn_full,direct,3,M75_P35_seed3_medium,not_milp,not_milp,False,not_milp,2625,2625,0.0,129,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,80.0,25.0,20.0,2.0,101.0,75.0,1400.0,14.0,22.0,22.0,27.0,15.0,37.0,37.0,14.0,12.0,502.376683,921.785201,4289.926563,0.026667,0.026667,141.154323,0.944444,0.944444,75,1.0,56.9357,0.195498,17520.312176457897,0.0,0.0
M,2,75,35,3,3,3,medium,alns_pinn_full,kmeans,3,M75_P35_seed3_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,134,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,23.0,22.0,2.0,101.0,75.0,1400.0,11.0,20.0,25.0,19.0,25.0,36.0,38.0,11.0,15.0,544.144133,1195.977934,3498.563206,0.0,0.0,146.130596,1.0,1.0,75,1.0,0,0.199528,19343.682484417892,0.0,0.0
M,2,75,35,3,3,3,medium,alns_pinn_full,dbscan,3,M75_P35_seed3_medium_dbscan3,not_milp,not_milp,False,not_milp,225,99,0.56,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,13.0,24.0,13.0,101.0,75.0,1400.0,17.0,17.0,13.0,28.0,25.0,40.0,34.0,13.0,13.0,415.139955,139.483624,19871.741649,0.797297,0.797297,88.339481,0.666667,0.277778,74,1.013514,4591.1421,0.054572,12194.217705657891,0.0,0.0
M,2,75,35,3,3,4,medium,alns_pinn_full,direct,3,M75_P35_seed4_medium,not_milp,not_milp,False,not_milp,2625,2625,0.0,123,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,18.0,24.0,7.0,101.0,75.0,1400.0,20.0,28.0,10.0,21.0,21.0,46.0,24.0,13.0,17.0,518.721047,1012.031096,4475.111386,0.04,0.04,129.768575,0.944444,0.944444,75,1.0,164.1925,0.190402,18906.929567085754,0.0,0.0
M,2,75,35,3,3,4,medium,alns_pinn_full,kmeans,3,M75_P35_seed4_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,28.0,22.0,10.0,101.0,75.0,1400.0,34.0,20.0,18.0,11.0,17.0,39.0,33.0,12.0,16.0,436.264853,855.14683,3489.16946,0.0,0.0,94.004334,1.0,1.0,74,1.013514,0,0.19293,14794.249139125748,0.0,0.0
M,2,75,35,3,3,4,medium,alns_pinn_full,dbscan,3,M75_P35_seed4_medium_dbscan3,not_milp,not_milp,False,not_milp,225,101,0.551111,13,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,15.0,26.0,15.0,101.0,75.0,1400.0,27.0,17.0,26.0,12.0,18.0,35.0,39.0,12.0,14.0,491.504689,197.695062,20242.070711,0.783784,0.783784,106.859611,0.777778,0.277778,74,1.013514,4109.1504,0.048561,15302.462371885746,0.0,0.0
M,2,75,35,3,3,5,medium,alns_pinn_full,direct,3,M75_P35_seed5_medium,not_milp,not_milp,False,not_milp,2625,2625,0.0,123,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,15.0,23.0,9.0,101.0,75.0,1400.0,23.0,13.0,23.0,23.0,18.0,40.0,34.0,15.0,11.0,534.761208,1075.303141,4527.373013,0.026667,0.026667,130.353161,0.944444,0.944444,75,1.0,107.7381,0.190291,18966.29867452154,0.0,0.0
M,2,75,35,3,3,5,medium,alns_pinn_full,kmeans,3,M75_P35_seed5_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,122,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,20.0,23.0,4.0,101.0,75.0,1400.0,27.0,17.0,22.0,14.0,20.0,31.0,39.0,9.0,21.0,536.259243,1122.419258,3509.292996,0.0,0.0,126.96401,0.944444,0.944444,75,1.0,0,0.220087,18786.37015612154,0.0,0.0
M,2,75,35,3,3,5,medium,alns_pinn_full,dbscan,3,M75_P35_seed5_medium_dbscan3,not_milp,not_milp,False,not_milp,225,99,0.56,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,81.0,21.0,19.0,17.0,101.0,75.0,1400.0,24.0,23.0,15.0,13.0,25.0,44.0,30.0,8.0,18.0,436.558668,181.651242,20468.968187,0.773333,0.773333,86.354578,0.722222,0.222222,75,1.0,4732.2095,0.051834,12899.915192441536,0.0,0.0
M,2,75,35,3,3,6,medium,alns_pinn_full,direct,3,M75_P35_seed6_medium,not_milp,not_milp,False,not_milp,2625,2625,0.0,161,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,14.0,24.0,3.0,101.0,75.0,1400.0,24.0,23.0,19.0,18.0,16.0,34.0,40.0,13.0,13.0,596.357835,1186.620482,4206.621559,0.027027,0.027027,166.267401,0.944444,0.944444,74,1.013514,117.0014,0.267366,20713.59721065595,0.0,0.0
M,2,75,35,3,3,6,medium,alns_pinn_full,kmeans,3,M75_P35_seed6_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,156,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,81.0,22.0,19.0,3.0,101.0,75.0,1400.0,24.0,17.0,24.0,14.0,21.0,37.0,38.0,11.0,14.0,457.551757,892.067171,3324.819542,0.0,0.0,130.407695,0.944444,0.944444,74,1.013514,0,0.183116,16399.727798775948,0.0,0.0
M,2,75,35,3,3,6,medium,alns_pinn_full,dbscan,3,M75_P35_seed6_medium_dbscan3,not_milp,not_milp,False,not_milp,225,103,0.542222,14,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,13.0,21.0,13.0,101.0,75.0,1400.0,24.0,15.0,24.0,20.0,17.0,46.0,33.0,11.0,10.0,428.125725,182.238575,17815.823154,0.72,0.72,125.065839,0.722222,0.277778,75,1.0,4155.2706,0.048585,14573.317408375946,0.0,0.0
M,2,75,35,3,3,7,medium,alns_pinn_full,direct,3,M75_P35_seed7_medium,not_milp,not_milp,False,not_milp,2625,2625,0.0,133,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,14.0,22.0,3.0,101.0,75.0,1400.0,21.0,20.0,20.0,23.0,16.0,47.0,29.0,13.0,11.0,515.468644,944.209105,4355.504238,0.027027,0.027027,135.529059,0.944444,0.944444,74,1.013514,122.5055,0.300564,18001.878476521786,0.0,0.0
M,2,75,35,3,3,7,medium,alns_pinn_full,kmeans,3,M75_P35_seed7_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,223,0.915048,130,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,80.0,21.0,20.0,6.0,101.0,75.0,1400.0,24.0,20.0,19.0,21.0,16.0,43.0,34.0,9.0,14.0,511.415726,1062.878188,3406.858659,0.0,0.0,135.771559,0.944444,0.944444,73,1.027397,0,0.250221,18431.52396132179,0.0,0.0
M,2,75,35,3,3,7,medium,alns_pinn_full,dbscan,3,M75_P35_seed7_medium_dbscan3,not_milp,not_milp,False,not_milp,225,99,0.56,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,73.0,11.0,27.0,11.0,101.0,75.0,1400.0,25.0,19.0,16.0,23.0,17.0,37.0,37.0,11.0,15.0,393.050305,139.395622,20049.622601,0.783784,0.783784,97.268659,0.666667,0.277778,74,1.013514,4374.8925,0.056521,12862.116561921792,0.0,0.0
M,2,75,35,3,3,8,medium,alns_pinn_full,direct,3,M75_P35_seed8_medium,not_milp,not_milp,False,not_milp,2625,2625,0.0,127,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,14.0,22.0,8.0,101.0,75.0,1400.0,15.0,28.0,27.0,12.0,18.0,37.0,36.0,12.0,15.0,580.342257,1221.842878,4325.689165,0.013514,0.013514,143.706073,1.0,1.0,74,1.013514,45.7536,0.219777,20676.407107630166,0.0,0.0
M,2,75,35,3,3,8,medium,alns_pinn_full,kmeans,3,M75_P35_seed8_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,123,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,82.0,25.0,18.0,7.0,101.0,75.0,1400.0,16.0,24.0,27.0,20.0,13.0,45.0,28.0,10.0,17.0,530.298855,1120.445537,3541.241594,0.0,0.0,130.702169,0.944444,0.944444,74,1.013514,0,0.218688,18950.717050990166,0.0,0.0
M,2,75,35,3,3,8,medium,alns_pinn_full,dbscan,3,M75_P35_seed8_medium_dbscan3,not_milp,not_milp,False,not_milp,225,95,0.577778,10,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,13.0,24.0,10.0,101.0,75.0,1400.0,13.0,27.0,26.0,19.0,15.0,38.0,35.0,13.0,14.0,385.309019,152.502694,20689.430741,0.786667,0.786667,83.940433,0.777778,0.277778,75,1.0,3952.8479,0.051973,12249.474012190163,0.0,0.0
M,2,75,35,3,3,9,medium,alns_pinn_full,direct,3,M75_P35_seed9_medium,not_milp,not_milp,False,not_milp,2625,2625,0.0,150,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,14.0,21.0,6.0,101.0,75.0,1400.0,12.0,20.0,30.0,14.0,24.0,36.0,40.0,10.0,14.0,498.238725,935.548974,4065.961787,0.013699,0.013699,108.118947,0.944444,0.944444,73,1.027397,57.4049,0.197545,16596.919887933545,0.0,0.0
M,2,75,35,3,3,9,medium,alns_pinn_full,kmeans,3,M75_P35_seed9_medium_kmeans35,not_milp,not_milp,False,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,25.0,21.0,7.0,101.0,75.0,1400.0,24.0,21.0,26.0,11.0,18.0,43.0,33.0,12.0,12.0,493.312732,1006.649057,3428.687736,0.0,0.0,108.802367,0.944444,0.944444,75,1.0,0,0.194345,17344.977727053552,0.0,0.0
M,2,75,35,3,3,9,medium,alns_pinn_full,dbscan,3,M75_P35_seed9_medium_dbscan3,not_milp,not_milp,False,not_milp,225,105,0.533333,15,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,80.0,15.0,20.0,15.0,101.0,75.0,1400.0,24.0,9.0,26.0,17.0,24.0,38.0,44.0,9.0,9.0,408.653162,153.796149,18263.480633,0.733333,0.733333,80.585111,0.722222,0.333333,75,1.0,3658.4511,0.062195,12191.086810613551,0.0,0.0
M,3,100,50,3,3,0,medium,alns_pinn_full,direct,3,M100_P50_seed0_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,182,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,17.0,22.0,8.0,101.0,100.0,1800.0,26.0,20.0,24.0,13.0,17.0,35.0,39.0,8.0,18.0,830.694893,1769.986454,5436.129334,0.0,0.0,209.889071,1.0,1.0,100,1.0,0,0.453792,38727.9086473884,0.0,0.0
M,3,100,50,3,3,0,medium,alns_pinn_full,kmeans,3,M100_P50_seed0_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,298,0.9404,177,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,34.0,26.0,6.0,101.0,100.0,1800.0,23.0,17.0,27.0,13.0,20.0,42.0,29.0,14.0,15.0,732.751801,1633.667481,4634.071863,0.0,0.0,191.122695,0.96,0.96,100,1.0,0,0.309785,35341.59991674839,0.0,0.0
M,3,100,50,3,3,0,medium,alns_pinn_full,dbscan,3,M100_P50_seed0_medium_dbscan3,not_milp,not_milp,False,not_milp,300,122,0.593333,11,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,13.0,24.0,13.0,101.0,100.0,1800.0,22.0,13.0,18.0,19.0,28.0,32.0,44.0,11.0,13.0,695.907767,184.88543,35608.095552,0.83,0.83,161.036187,0.68,0.2,100,1.0,6392.7764,0.055738,28059.809554308384,0.0,0.0
M,3,100,50,3,3,1,medium,alns_pinn_full,direct,3,M100_P50_seed1_medium,not_milp,not_milp,False,not_milp,5000,5000,0.0,187,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,23.0,25.0,7.0,101.0,100.0,1800.0,16.0,26.0,18.0,16.0,24.0,32.0,36.0,12.0,20.0,775.030954,1629.951012,5261.086315,0.0,0.0,226.561815,0.96,0.96,100,1.0,0,0.324264,39134.40614536663,0.0,0.0
M,3,100,50,3,3,1,medium,alns_pinn_full,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,not_milp,False,not_milp,5000,300,0.94,194,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,16.0,21.0,7.0,101.0,100.0,1800.0,22.0,20.0,15.0,15.0,28.0,29.0,45.0,10.0,16.0,718.466315,1594.809019,4386.093195,0.0,0.0,203.191639,1.0,1.0,100,1.0,0,0.33643,35461.54357792663,0.0,0.0
