size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,alns_portfolio_candidate_count,alns_selected_portfolio_candidate,alns_selected_portfolio_infeasible_count,alns_selected_portfolio_rwct,alns_selected_portfolio_makespan,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,0,30,15,2,2,3,medium,alns_pinn_full,kmeans,3,M30_P15_seed3_medium_kmeans15,not_milp,not_milp,False,not_milp,450,90,0.8,52,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,15.0,23.0,1.0,101.0,30.0,500.0,3.0,risk_value_order,0.0,56.995207,209.694019,19.0,12.0,30.0,21.0,18.0,35.0,36.0,17.0,12.0,217.989859,248.947743,1363.673456,0.0,0.0,56.995207,1.0,1.0,30,1.0,0,0.09418,3253.2736187046285,0.0,0.0
M,0,30,15,2,2,3,medium,alns_pinn_full,dbscan,3,M30_P15_seed3_medium_dbscan3,not_milp,not_milp,False,not_milp,90,54,0.4,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,10.0,26.0,9.0,101.0,30.0,500.0,3.0,alns_search,12.0,54.222384,193.072044,17.0,15.0,23.0,24.0,21.0,41.0,31.0,13.0,15.0,205.972129,90.302054,3729.450753,0.4,0.4,54.222384,0.571429,0.285714,30,1.0,1074.5266,0.037959,2693.532189544628,0.0,0.0
M,0,30,15,2,2,4,medium,alns_pinn_full,direct,3,M30_P15_seed4_medium,not_milp,not_milp,False,not_milp,450,450,0.0,52,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,15.0,26.0,4.0,101.0,30.0,500.0,3.0,alns_search,0.0,81.258194,247.726182,22.0,18.0,27.0,14.0,19.0,45.0,26.0,13.0,16.0,262.191496,304.782012,1611.26964,0.0,0.0,81.258194,0.857143,0.857143,30,1.0,0,0.078405,3818.1608353664446,0.0,0.0
M,0,30,15,2,2,4,medium,alns_pinn_full,kmeans,3,M30_P15_seed4_medium_kmeans15,not_milp,not_milp,False,not_milp,450,90,0.8,55,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,9.0,25.0,3.0,101.0,30.0,500.0,4.0,uq_local,0.0,75.357363,213.477192,19.0,25.0,14.0,13.0,29.0,33.0,39.0,13.0,15.0,226.650421,275.672353,1371.112413,0.0,0.0,75.357363,0.857143,0.857143,30,1.0,0,0.095106,3415.497054926443,0.0,0.0
M,0,30,15,2,2,4,medium,alns_pinn_full,dbscan,3,M30_P15_seed4_medium_dbscan3,not_milp,not_milp,False,not_milp,90,52,0.422222,11,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,9.0,25.0,8.0,101.0,30.0,500.0,3.0,alns_search,12.0,61.966936,202.600092,25.0,17.0,19.0,19.0,20.0,36.0,36.0,11.0,17.0,215.563136,106.093121,3622.676297,0.413793,0.413793,61.966936,0.714286,0.714286,29,1.034483,920.453,0.034086,2707.341677926444,0.0,0.0
M,0,30,15,2,2,5,medium,alns_pinn_full,direct,3,M30_P15_seed5_medium,not_milp,not_milp,False,not_milp,450,450,0.0,57,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,72.0,12.0,28.0,4.0,101.0,30.0,500.0,3.0,point_local,0.0,39.564095,220.038591,9.0,21.0,32.0,16.0,22.0,42.0,27.0,11.0,20.0,234.789426,265.48205,1615.264141,0.0,0.0,39.564095,1.0,1.0,30,1.0,0,0.076953,3041.006324767404,0.0,0.0
M,0,30,15,2,2,5,medium,alns_pinn_full,kmeans,3,M30_P15_seed5_medium_kmeans15,not_milp,not_milp,False,not_milp,450,90,0.8,51,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,72.0,14.0,28.0,4.0,101.0,30.0,500.0,3.0,point_local,0.0,35.428843,180.897635,12.0,15.0,31.0,22.0,20.0,48.0,22.0,17.0,13.0,199.8687,209.653381,1431.500703,0.0,0.0,35.428843,1.0,1.0,30,1.0,0,0.160375,2551.081219327404,0.0,0.0
M,0,30,15,2,2,5,medium,alns_pinn_full,dbscan,3,M30_P15_seed5_medium_dbscan3,not_milp,not_milp,False,not_milp,90,54,0.4,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,13.0,23.0,10.0,101.0,30.0,500.0,3.0,risk_value_order,12.0,36.233223,193.762215,21.0,24.0,17.0,15.0,23.0,41.0,32.0,10.0,17.0,193.762215,92.308161,3664.32078,0.4,0.4,36.233223,1.0,0.571429,30,1.0,1106.2932,0.03501,2729.366852847404,0.0,0.0
M,0,30,15,2,2,6,medium,alns_pinn_full,direct,3,M30_P15_seed6_medium,not_milp,not_milp,False,not_milp,450,450,0.0,50,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,69.0,8.0,31.0,3.0,101.0,30.0,500.0,4.0,risk_value_order,0.0,61.914523,227.794429,22.0,22.0,21.0,22.0,13.0,30.0,35.0,12.0,23.0,237.670557,251.498901,1646.962298,0.0,0.0,61.914523,1.0,1.0,29,1.034483,0,0.088595,3316.3838991992,0.0,0.0
M,0,30,15,2,2,6,medium,alns_pinn_full,kmeans,3,M30_P15_seed6_medium_kmeans15,not_milp,not_milp,False,not_milp,450,90,0.8,53,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,20.0,22.0,5.0,101.0,30.0,500.0,3.0,alns_search,0.0,52.725387,202.349707,26.0,20.0,19.0,13.0,22.0,26.0,47.0,10.0,17.0,209.209766,248.26031,1425.249423,0.0,0.0,52.725387,0.857143,0.857143,30,1.0,0,0.077237,2858.9367435192003,0.0,0.0
M,0,30,15,2,2,6,medium,alns_pinn_full,dbscan,3,M30_P15_seed6_medium_dbscan3,not_milp,not_milp,False,not_milp,90,54,0.4,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,70.0,11.0,30.0,7.0,101.0,30.0,500.0,3.0,risk_value_order,13.0,57.52911,215.480858,23.0,20.0,13.0,28.0,16.0,30.0,34.0,12.0,24.0,222.045428,138.243713,3707.545889,0.433333,0.433333,57.52911,1.0,0.285714,30,1.0,1170.7365,0.036104,3164.0995018791996,0.0,0.0
M,0,30,15,2,2,7,medium,alns_pinn_full,direct,3,M30_P15_seed7_medium,not_milp,not_milp,False,not_milp,450,450,0.0,64,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,29.0,21.0,5.0,101.0,30.0,500.0,3.0,point_local,0.0,51.390801,233.513589,26.0,21.0,21.0,17.0,15.0,39.0,29.0,12.0,20.0,251.352273,285.185511,1508.429201,0.0,0.0,51.390801,1.0,1.0,30,1.0,0,0.074714,3157.9976832375173,0.0,0.0
M,0,30,15,2,2,7,medium,alns_pinn_full,kmeans,3,M30_P15_seed7_medium_kmeans15,not_milp,not_milp,False,not_milp,450,90,0.8,63,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,12.0,22.0,4.0,101.0,30.0,500.0,3.0,point_local,0.0,51.423115,199.575497,18.0,24.0,27.0,19.0,12.0,41.0,35.0,11.0,13.0,209.3982,227.039008,1260.061344,0.0,0.0,51.423115,1.0,1.0,30,1.0,0,0.077118,2980.4608750375173,0.0,0.0
M,0,30,15,2,2,7,medium,alns_pinn_full,dbscan,3,M30_P15_seed7_medium_dbscan3,not_milp,not_milp,False,not_milp,90,58,0.355556,14,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,10.0,25.0,8.0,101.0,30.0,500.0,4.0,uq_local,9.0,48.865586,189.316617,26.0,17.0,26.0,19.0,12.0,42.0,30.0,12.0,16.0,202.712297,92.709877,3297.190428,0.310345,0.310345,48.865586,1.0,0.714286,29,1.034483,757.28,0.036734,2887.4751103975173,0.0,0.0
M,0,30,15,2,2,8,medium,alns_pinn_full,direct,3,M30_P15_seed8_medium,not_milp,not_milp,False,not_milp,450,450,0.0,48,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,26.0,25.0,3.0,101.0,30.0,500.0,3.0,alns_search,0.0,59.353294,240.358829,27.0,26.0,17.0,16.0,14.0,32.0,29.0,12.0,27.0,253.277305,300.102271,1614.479344,0.0,0.0,59.353294,1.0,1.0,30,1.0,0,0.075871,3441.61288244705,0.0,0.0
M,0,30,15,2,2,8,medium,alns_pinn_full,kmeans,3,M30_P15_seed8_medium_kmeans15,not_milp,not_milp,False,not_milp,450,90,0.8,49,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,27.0,21.0,2.0,101.0,30.0,500.0,3.0,risk_value_order,0.0,53.971785,205.390698,13.0,26.0,16.0,26.0,19.0,33.0,32.0,16.0,19.0,212.394541,266.695915,1383.477172,0.0,0.0,53.971785,0.857143,0.857143,30,1.0,0,0.075238,3056.91574508705,0.0,0.0
M,0,30,15,2,2,8,medium,alns_pinn_full,dbscan,3,M30_P15_seed8_medium_dbscan3,not_milp,not_milp,False,not_milp,90,54,0.4,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,15.0,24.0,14.0,101.0,30.0,500.0,3.0,risk_value_order,13.0,63.68526,228.224069,30.0,15.0,17.0,19.0,19.0,27.0,46.0,13.0,14.0,234.715077,139.852221,3764.297397,0.433333,0.433333,63.68526,1.0,0.571429,30,1.0,1106.9612,0.03564,3575.7967342070497,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn_full,direct,3,M30_P15_seed9_medium,not_milp,not_milp,False,not_milp,450,450,0.0,55,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,80.0,21.0,20.0,2.0,101.0,30.0,500.0,4.0,uq_local,0.0,43.25233,233.415547,23.0,21.0,26.0,17.0,13.0,36.0,34.0,12.0,18.0,248.162614,273.514417,1580.880915,0.0,0.0,43.25233,1.0,1.0,28,1.071429,0,0.091682,3324.6365256105028,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn_full,kmeans,3,M30_P15_seed9_medium_kmeans15,not_milp,not_milp,False,not_milp,450,90,0.8,56,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,81.0,23.0,19.0,3.0,101.0,30.0,500.0,4.0,point_local,0.0,37.425829,199.145047,24.0,25.0,23.0,15.0,13.0,43.0,26.0,10.0,21.0,214.116498,263.503517,1337.778671,0.0,0.0,37.425829,1.0,1.0,30,1.0,0,0.086263,2736.4042527305032,0.0,0.0
M,0,30,15,2,2,9,medium,alns_pinn_full,dbscan,3,M30_P15_seed9_medium_dbscan3,not_milp,not_milp,False,not_milp,90,56,0.377778,13,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,15.0,21.0,13.0,101.0,30.0,500.0,3.0,risk_value_order,11.0,38.315789,215.695947,24.0,21.0,22.0,15.0,18.0,41.0,32.0,10.0,17.0,222.337922,139.262454,3542.066156,0.37931,0.37931,38.315789,1.0,0.714286,29,1.034483,713.5744,0.03522,3169.3796039705026,0.0,0.0
M,1,50,25,2,2,0,medium,alns_pinn_full,direct,3,M50_P25_seed0_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,103,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,19.0,21.0,8.0,101.0,50.0,900.0,4.0,risk_value_order,0.0,140.741111,447.926627,16.0,23.0,19.0,13.0,29.0,28.0,38.0,8.0,26.0,470.73455,562.26263,2548.208333,0.0,0.0,140.741111,1.0,1.0,48,1.041667,0,0.231376,11580.879185927528,0.0,0.0
M,1,50,25,2,2,0,medium,alns_pinn_full,kmeans,3,M50_P25_seed0_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,107,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,16.0,23.0,1.0,101.0,50.0,900.0,4.0,alns_search,0.0,131.441136,446.261373,22.0,15.0,21.0,12.0,30.0,38.0,33.0,10.0,19.0,469.103695,612.788059,2210.077894,0.0,0.0,131.441136,0.916667,0.916667,50,1.0,0,0.252044,10996.593976607526,0.0,0.0
M,1,50,25,2,2,0,medium,alns_pinn_full,dbscan,3,M50_P25_seed0_medium_dbscan3,not_milp,not_milp,False,not_milp,150,76,0.493333,13,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,70.0,20.0,30.0,11.0,101.0,50.0,900.0,3.0,risk_value_order,30.0,113.493448,450.476017,34.0,11.0,17.0,11.0,27.0,35.0,31.0,16.0,18.0,457.275339,168.753796,8683.940785,0.6,0.6,113.493448,0.916667,0.416667,50,1.0,2189.4075,0.066232,10451.413907487531,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn_full,direct,3,M50_P25_seed1_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,99,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,72.0,12.0,28.0,6.0,101.0,50.0,900.0,3.0,alns_search,0.0,137.336951,477.166353,25.0,17.0,24.0,17.0,17.0,43.0,27.0,17.0,13.0,500.214335,647.844104,2581.842911,0.0,0.0,137.336951,1.0,1.0,50,1.0,0,0.199023,11554.94913134422,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn_full,kmeans,3,M50_P25_seed1_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,9.0,23.0,6.0,101.0,50.0,900.0,4.0,uq_local,0.0,131.222544,426.859968,23.0,20.0,20.0,14.0,23.0,39.0,35.0,15.0,11.0,450.503325,611.035213,2209.459151,0.0,0.0,131.222544,1.0,1.0,50,1.0,0,0.22384,10895.899720424224,0.0,0.0
M,1,50,25,2,2,1,medium,alns_pinn_full,dbscan,3,M50_P25_seed1_medium_dbscan3,not_milp,not_milp,False,not_milp,150,74,0.506667,12,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,14.0,22.0,14.0,101.0,50.0,900.0,4.0,alns_search,30.0,122.265852,509.797863,24.0,15.0,18.0,17.0,26.0,42.0,35.0,11.0,12.0,516.546385,214.699742,8964.560408,0.612245,0.612245,122.265852,0.416667,0.25,49,1.020408,2349.0558,0.059681,10276.473960864223,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn_full,direct,3,M50_P25_seed2_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,89,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,7.0,25.0,4.0,101.0,50.0,900.0,4.0,alns_search,0.0,128.2506,466.800807,18.0,24.0,18.0,17.0,23.0,30.0,42.0,11.0,17.0,492.385434,627.064133,2685.531329,0.0,0.0,128.2506,1.0,1.0,50,1.0,0,0.222751,11982.90791118178,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn_full,kmeans,3,M50_P25_seed2_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,86,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,10.0,22.0,7.0,101.0,50.0,900.0,4.0,uq_local,0.0,121.699011,454.582879,14.0,22.0,24.0,17.0,23.0,32.0,42.0,11.0,15.0,478.608676,630.567452,2360.349157,0.0,0.0,121.699011,1.0,1.0,50,1.0,0,0.232133,11415.50752094178,0.0,0.0
M,1,50,25,2,2,2,medium,alns_pinn_full,dbscan,3,M50_P25_seed2_medium_dbscan3,not_milp,not_milp,False,not_milp,150,72,0.52,11,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,80.0,18.0,20.0,13.0,101.0,50.0,900.0,4.0,uq_local,31.0,122.731294,527.132518,19.0,16.0,21.0,19.0,25.0,29.0,47.0,10.0,14.0,533.677221,242.080321,9422.907405,0.62,0.62,122.731294,0.916667,0.416667,50,1.0,2219.9834,0.064814,12683.654007741781,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn_full,direct,3,M50_P25_seed3_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,112,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,71.0,12.0,29.0,8.0,101.0,50.0,900.0,3.0,alns_search,0.0,139.875599,477.031987,18.0,17.0,25.0,20.0,20.0,29.0,38.0,11.0,22.0,498.292771,605.56074,2580.379087,0.0,0.0,139.875599,0.916667,0.916667,49,1.020408,0,0.20487,12057.874202310053,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn_full,kmeans,3,M50_P25_seed3_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,100,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,20.0,26.0,1.0,101.0,50.0,900.0,4.0,risk_value_order,0.0,116.360323,437.529404,17.0,18.0,26.0,22.0,17.0,34.0,37.0,15.0,14.0,456.593028,637.638374,2141.216734,0.0,0.0,116.360323,1.0,1.0,50,1.0,0,0.22095,10623.800004150053,0.0,0.0
M,1,50,25,2,2,3,medium,alns_pinn_full,dbscan,3,M50_P25_seed3_medium_dbscan3,not_milp,not_milp,False,not_milp,150,82,0.453333,16,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,21.0,23.0,12.0,101.0,50.0,900.0,3.0,risk_value_order,29.0,122.002887,439.1516,12.0,22.0,23.0,15.0,28.0,26.0,47.0,11.0,16.0,445.683815,151.048059,8329.843233,0.58,0.58,122.002887,1.0,0.5,50,1.0,2194.3632,0.056729,11055.481782790055,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_full,direct,3,M50_P25_seed4_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,97,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,73.0,17.0,27.0,5.0,101.0,50.0,900.0,4.0,alns_search,0.0,110.334403,449.090042,26.0,22.0,15.0,16.0,21.0,35.0,31.0,10.0,24.0,476.682682,582.728528,2706.366593,0.0,0.0,110.334403,1.0,1.0,49,1.020408,0,0.2263,10695.853469008744,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_full,kmeans,3,M50_P25_seed4_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,93,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,21.0,26.0,8.0,101.0,50.0,900.0,4.0,risk_value_order,0.0,99.872566,393.143678,25.0,18.0,17.0,14.0,26.0,34.0,34.0,11.0,21.0,419.851993,539.120111,2302.363068,0.0,0.0,99.872566,0.916667,0.916667,50,1.0,0,0.246384,9410.366807528744,0.0,0.0
M,1,50,25,2,2,4,medium,alns_pinn_full,dbscan,3,M50_P25_seed4_medium_dbscan3,not_milp,not_milp,False,not_milp,150,72,0.52,11,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,13.0,22.0,9.0,101.0,50.0,900.0,3.0,alns_search,32.0,118.271302,506.526768,24.0,18.0,17.0,23.0,18.0,44.0,33.0,10.0,13.0,513.054247,227.501623,9113.910371,0.64,0.64,118.271302,0.75,0.5,50,1.0,2377.5633,0.058969,11252.611251488745,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn_full,direct,3,M50_P25_seed5_medium,not_milp,not_milp,False,not_milp,1250,1250,0.0,99,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,83.0,24.0,17.0,4.0,101.0,50.0,900.0,4.0,point_local,0.0,125.191432,462.089799,18.0,20.0,15.0,18.0,29.0,33.0,43.0,13.0,11.0,486.518761,635.290243,2486.068692,0.0,0.0,125.191432,1.0,1.0,50,1.0,0,0.226995,10901.115054967762,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn_full,kmeans,3,M50_P25_seed5_medium_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,93,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,29.0,21.0,4.0,101.0,50.0,900.0,3.0,risk_value_order,0.0,115.415872,436.337274,16.0,12.0,19.0,22.0,31.0,32.0,38.0,13.0,17.0,460.528214,622.724318,2180.634484,0.0,0.0,115.415872,1.0,1.0,49,1.020408,0,0.194152,10129.500328847764,0.0,0.0
M,1,50,25,2,2,5,medium,alns_pinn_full,dbscan,3,M50_P25_seed5_medium_dbscan3,not_milp,not_milp,False,not_milp,150,76,0.493333,13,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,77.0,20.0,23.0,16.0,101.0,50.0,900.0,4.0,alns_search,30.0,107.092232,423.340372,18.0,23.0,14.0,21.0,24.0,42.0,31.0,10.0,17.0,429.66667,134.596315,8861.144383,0.612245,0.612245,107.092232,0.75,0.5,49,1.020408,2364.3773,0.057191,8860.213354407764,0.0,0.0
