experiment,size,seed,uncertainty,method,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime
E6_scalability,L,4,medium,uq_rv_alns,125.804518,4579.49023,8326.918335,0.0,0.0,166714.210605,0.891892,0,0.043374
E6_scalability,L,5,medium,alns_point,120.137666,4822.582095,8172.935564,0.0,0.0,116387.461703,0.891892,0,0.430977
E6_scalability,L,5,medium,uq_rv_alns,118.356275,4776.882848,8172.935564,0.0,0.0,115731.224259,0.918919,0,0.065403
E6_scalability,L,6,medium,alns_point,121.33851,4376.273091,8366.055785,0.0,0.0,133864.751856,0.837838,0,0.48005
E6_scalability,L,6,medium,uq_rv_alns,120.844192,4233.096824,8366.055785,0.0,0.0,133465.581368,0.837838,0,0.064532
E6_scalability,L,7,medium,alns_point,120.80222,4484.040006,8388.213792,0.0,0.0,129555.712867,0.891892,0,0.48912
E6_scalability,L,7,medium,uq_rv_alns,120.74836,4794.146469,8388.213792,0.0,0.0,129366.667549,0.891892,0,0.052071
E6_scalability,L,8,medium,alns_point,122.848265,4291.764867,8498.817007,0.0,0.0,161164.300742,0.864865,0,0.498072
E6_scalability,L,8,medium,uq_rv_alns,123.532579,4441.394331,8498.817007,0.0,0.0,160963.504295,0.918919,0,0.046776
E6_scalability,L,9,medium,alns_point,121.441272,4501.944134,8530.676406,0.0,0.0,139130.449847,0.891892,0,0.500407
E6_scalability,L,9,medium,uq_rv_alns,119.860521,4562.185452,8530.676406,0.0,0.0,138398.219509,0.918919,0,0.066792
