size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,1,50,25,2,2,6,high,no_clustering,direct,3,M50_P25_seed6_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,64,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,17.0,24.0,7.0,101.0,50.0,900.0,11.0,26.0,26.0,17.0,20.0,26.0,42.0,11.0,21.0,121.100221,606.626989,2773.776694,0.0,0.0,45149.447224,0.916667,0.916667,0,0.060478,2842.00141288,0.0,0.0
M,1,50,25,2,2,7,high,alns_pinn_full,kmeans,3,M50_P25_seed7_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,76,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,26.0,24.0,8.0,101.0,50.0,900.0,31.0,23.0,16.0,16.0,14.0,44.0,28.0,12.0,16.0,105.807511,600.832074,2264.168842,0.0,0.0,63637.523554,0.916667,0.916667,0,0.06216,2306.5486712136,0.0,0.0
M,1,50,25,2,2,7,high,no_pinn,kmeans,3,M50_P25_seed7_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,76,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,90.0,16.0,10.0,12.0,101.0,50.0,900.0,23.0,15.0,25.0,15.0,22.0,30.0,28.0,29.0,13.0,103.470723,635.696399,2264.168842,0.0,0.0,94961.320533,0.166667,0.166667,0,0.048474,2019.3028062136002,0.0,0.0
M,1,50,25,2,2,7,high,no_adaptive,kmeans,3,M50_P25_seed7_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,76,,0.0,0.0,0.0,0.0,0.0,True,0.25,False,61.0,21.0,39.0,6.0,101.0,50.0,900.0,20.0,23.0,17.0,19.0,21.0,31.0,27.0,26.0,16.0,105.807511,600.832074,2264.168842,0.0,0.0,63637.523554,0.916667,0.916667,0,0.061015,2306.5486712136,0.0,0.0
M,1,50,25,2,2,7,high,no_uq,kmeans,3,M50_P25_seed7_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,76,,0.0,0.0,0.0,0.0,0.0,False,0.25,True,78.0,24.0,22.0,6.0,101.0,50.0,900.0,29.0,21.0,19.0,16.0,15.0,44.0,30.0,11.0,15.0,105.553987,608.898981,2264.168842,0.0,0.0,63673.039988,0.916667,0.916667,0,0.060685,2308.7964812136,0.0,0.0
M,1,50,25,2,2,7,high,no_risk_value,kmeans,3,M50_P25_seed7_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,76,,0.0,0.0,0.0,0.0,0.0,True,0.0,True,93.0,20.0,7.0,12.0,101.0,50.0,900.0,19.0,16.0,23.0,17.0,25.0,31.0,27.0,30.0,12.0,103.470723,635.696399,2264.168842,0.0,0.0,94961.320533,0.166667,0.166667,0,0.0583,2019.3028062136002,0.0,0.0
M,1,50,25,2,2,7,high,no_energy_repair,kmeans,3,M50_P25_seed7_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,76,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,88.0,14.0,12.0,8.0,101.0,50.0,900.0,24.0,18.0,21.0,19.0,18.0,48.0,38.0,0.0,14.0,105.807511,600.832074,2264.168842,0.0,0.0,63637.523554,0.916667,0.916667,0,0.061433,2306.5486712136,0.0,0.0
M,1,50,25,2,2,7,high,no_sync_repair,kmeans,3,M50_P25_seed7_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,76,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,87.0,8.0,13.0,8.0,101.0,50.0,900.0,23.0,21.0,18.0,18.0,20.0,52.0,35.0,13.0,0.0,105.807511,600.832074,2264.168842,0.0,0.0,63637.523554,0.916667,0.916667,0,0.074553,2306.5486712136,0.0,0.0
M,1,50,25,2,2,7,high,no_clustering,direct,3,M50_P25_seed7_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,75,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,81.0,27.0,19.0,6.0,101.0,50.0,900.0,31.0,20.0,18.0,16.0,15.0,42.0,33.0,10.0,15.0,112.935842,622.065285,2662.91259,0.0,0.0,70132.183456,1.0,1.0,0,0.062187,2601.0367771736,0.0,0.0
M,1,50,25,2,2,8,high,alns_pinn_full,kmeans,3,M50_P25_seed8_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,77,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,81.0,16.0,19.0,2.0,101.0,50.0,900.0,15.0,25.0,15.0,19.0,26.0,40.0,35.0,12.0,13.0,101.112208,648.331593,2262.887907,0.0,0.0,47687.882528,0.833333,0.833333,0,0.061417,2460.954857765599,0.0,0.0
M,1,50,25,2,2,8,high,no_pinn,kmeans,3,M50_P25_seed8_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,77,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,88.0,22.0,12.0,12.0,101.0,50.0,900.0,15.0,36.0,11.0,14.0,24.0,21.0,19.0,33.0,27.0,107.29507,697.257807,2262.887907,0.0,0.0,78434.408324,0.25,0.25,0,0.053866,2084.8155837656,0.0,0.0
M,1,50,25,2,2,8,high,no_adaptive,kmeans,3,M50_P25_seed8_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,77,,0.0,0.0,0.0,0.0,0.0,True,0.25,False,66.0,20.0,34.0,5.0,101.0,50.0,900.0,20.0,23.0,13.0,21.0,23.0,28.0,25.0,22.0,25.0,101.112208,648.331593,2262.887907,0.0,0.0,47687.882528,0.833333,0.833333,0,0.05943,2460.954857765599,0.0,0.0
M,1,50,25,2,2,8,high,no_uq,kmeans,3,M50_P25_seed8_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,77,,0.0,0.0,0.0,0.0,0.0,False,0.25,True,82.0,14.0,18.0,3.0,101.0,50.0,900.0,19.0,32.0,11.0,20.0,18.0,33.0,39.0,11.0,17.0,104.248051,672.625344,2262.887907,0.0,0.0,47758.642618,0.833333,0.833333,0,0.058579,2470.7141937655997,0.0,0.0
M,1,50,25,2,2,8,high,no_risk_value,kmeans,3,M50_P25_seed8_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,77,,0.0,0.0,0.0,0.0,0.0,True,0.0,True,88.0,23.0,12.0,17.0,101.0,50.0,900.0,19.0,33.0,19.0,14.0,15.0,24.0,25.0,30.0,21.0,107.895421,664.619829,2262.887907,0.0,0.0,78636.842709,0.25,0.25,0,0.059209,2086.4148337656,0.0,0.0
M,1,50,25,2,2,8,high,no_energy_repair,kmeans,3,M50_P25_seed8_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,77,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,90.0,16.0,10.0,1.0,101.0,50.0,900.0,20.0,25.0,15.0,24.0,16.0,36.0,45.0,0.0,19.0,101.112208,648.331593,2262.887907,0.0,0.0,47687.882528,0.833333,0.833333,0,0.064816,2460.954857765599,0.0,0.0
M,1,50,25,2,2,8,high,no_sync_repair,kmeans,3,M50_P25_seed8_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,77,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,90.0,7.0,10.0,7.0,101.0,50.0,900.0,23.0,17.0,22.0,21.0,17.0,43.0,47.0,10.0,0.0,101.112208,648.331593,2262.887907,0.0,0.0,47687.882528,0.833333,0.833333,0,0.07423,2460.954857765599,0.0,0.0
M,1,50,25,2,2,8,high,no_clustering,direct,3,M50_P25_seed8_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,69,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,14.0,24.0,4.0,101.0,50.0,900.0,17.0,32.0,15.0,13.0,23.0,31.0,39.0,11.0,19.0,120.248661,662.66263,2737.172311,0.0,0.0,52998.748191,0.833333,0.833333,0,0.079081,2801.9314006856,0.0,0.0
M,1,50,25,2,2,9,high,alns_pinn_full,kmeans,3,M50_P25_seed9_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,75,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,80.0,29.0,20.0,5.0,101.0,50.0,900.0,17.0,22.0,31.0,15.0,15.0,38.0,34.0,13.0,15.0,107.384275,610.559187,2317.140933,0.0,0.0,55653.755747,0.916667,0.916667,0,0.071446,2202.10539834,0.0,0.0
M,1,50,25,2,2,9,high,no_pinn,kmeans,3,M50_P25_seed9_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,75,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,90.0,21.0,10.0,13.0,101.0,50.0,900.0,35.0,19.0,21.0,12.0,13.0,27.0,30.0,30.0,13.0,105.612956,518.46671,2312.856912,0.04,0.04,70431.845172,0.166667,0.166667,0,0.054336,1898.44778174,0.0,0.0
M,1,50,25,2,2,9,high,no_adaptive,kmeans,3,M50_P25_seed9_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,75,,0.0,0.0,0.0,0.0,0.0,True,0.25,False,57.0,28.0,43.0,10.0,101.0,50.0,900.0,18.0,24.0,22.0,17.0,19.0,21.0,25.0,25.0,29.0,108.028523,649.810175,2317.140933,0.0,0.0,55685.981272,0.916667,0.916667,0,0.063942,2203.97609534,0.0,0.0
M,1,50,25,2,2,9,high,no_uq,kmeans,3,M50_P25_seed9_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,75,,0.0,0.0,0.0,0.0,0.0,False,0.25,True,79.0,20.0,21.0,2.0,101.0,50.0,900.0,30.0,17.0,25.0,13.0,15.0,42.0,34.0,8.0,16.0,100.383634,615.389263,2312.856912,0.04,0.04,55653.301273,0.916667,0.916667,0,0.066511,2257.108927739999,0.0,0.0
M,1,50,25,2,2,9,high,no_risk_value,kmeans,3,M50_P25_seed9_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,75,,0.0,0.0,0.0,0.0,0.0,True,0.0,True,87.0,15.0,13.0,13.0,101.0,50.0,900.0,34.0,17.0,21.0,14.0,14.0,27.0,28.0,31.0,14.0,106.958913,518.46671,2317.140933,0.0,0.0,70488.546698,0.166667,0.166667,0,0.065506,1898.11744834,0.0,0.0
M,1,50,25,2,2,9,high,no_energy_repair,kmeans,3,M50_P25_seed9_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,75,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,86.0,22.0,14.0,5.0,101.0,50.0,900.0,22.0,20.0,27.0,13.0,18.0,35.0,44.0,0.0,21.0,107.384275,610.559187,2317.140933,0.0,0.0,55653.755747,0.916667,0.916667,0,0.069208,2202.10539834,0.0,0.0
M,1,50,25,2,2,9,high,no_sync_repair,kmeans,3,M50_P25_seed9_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,75,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,79.0,26.0,21.0,5.0,101.0,50.0,900.0,18.0,19.0,22.0,19.0,22.0,49.0,32.0,19.0,0.0,107.384275,610.559187,2317.140933,0.0,0.0,55653.755747,0.916667,0.916667,0,0.057884,2202.10539834,0.0,0.0
M,1,50,25,2,2,9,high,no_clustering,direct,3,M50_P25_seed9_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,73,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,72.0,9.0,28.0,4.0,101.0,50.0,900.0,24.0,12.0,24.0,15.0,25.0,38.0,32.0,12.0,18.0,113.485593,679.100793,2690.724668,0.0,0.0,62993.951654,0.916667,0.916667,0,0.057471,2572.7040382599994,0.0,0.0
