size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,1,50,25,2,2,2,high,no_risk_value,kmeans,3,M50_P25_seed2_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,True,0.0,True,87.0,16.0,13.0,13.0,101.0,50.0,900.0,14.0,19.0,26.0,23.0,18.0,30.0,23.0,32.0,15.0,391.77581,488.139215,2362.103865,0.0,0.0,173.892393,0.25,0.25,0,0.103529,9615.035030621779,0.0,0.0
M,1,50,25,2,2,2,high,no_energy_repair,kmeans,3,M50_P25_seed2_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,88.0,15.0,12.0,6.0,101.0,50.0,900.0,15.0,20.0,26.0,17.0,22.0,40.0,43.0,0.0,17.0,418.17284,519.830683,2362.103865,0.0,0.0,115.673123,0.916667,0.916667,0,0.112083,10352.21098562178,0.0,0.0
M,1,50,25,2,2,2,high,no_sync_repair,kmeans,3,M50_P25_seed2_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,89.0,10.0,11.0,2.0,101.0,50.0,900.0,20.0,13.0,19.0,25.0,23.0,39.0,48.0,13.0,0.0,418.17284,519.830683,2362.103865,0.0,0.0,115.673123,0.916667,0.916667,0,0.126541,10352.21098562178,0.0,0.0
M,1,50,25,2,2,2,high,no_clustering,direct,3,M50_P25_seed2_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,67,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,18.0,22.0,7.0,101.0,50.0,900.0,20.0,19.0,27.0,15.0,19.0,32.0,42.0,10.0,16.0,499.778338,660.162337,2689.028868,0.0,0.0,125.920243,0.916667,0.916667,0,0.134128,11840.16230430178,0.0,0.0
M,1,50,25,2,2,3,high,alns_pinn_full,kmeans,3,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,16.0,25.0,1.0,101.0,50.0,900.0,18.0,19.0,22.0,24.0,17.0,41.0,32.0,12.0,15.0,433.712596,580.186658,2141.216734,0.0,0.0,122.947371,0.916667,0.916667,0,0.117163,10896.300778910054,0.0,0.0
M,1,50,25,2,2,3,high,no_pinn,kmeans,3,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,90.0,37.0,10.0,14.0,101.0,50.0,900.0,22.0,25.0,23.0,18.0,12.0,27.0,27.0,27.0,19.0,396.207338,517.875993,2141.216734,0.0,0.0,177.527711,0.416667,0.416667,0,0.086576,9492.396796910056,0.0,0.0
M,1,50,25,2,2,3,high,no_adaptive,kmeans,3,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,True,0.25,False,52.0,24.0,48.0,0.0,101.0,50.0,900.0,21.0,18.0,22.0,18.0,21.0,18.0,24.0,23.0,35.0,456.593028,637.638374,2141.216734,0.0,0.0,117.426517,1.0,1.0,0,0.121713,10699.868987910057,0.0,0.0
M,1,50,25,2,2,3,high,no_uq,kmeans,3,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,False,0.25,True,71.0,17.0,29.0,1.0,101.0,50.0,900.0,15.0,18.0,24.0,23.0,20.0,40.0,28.0,19.0,13.0,433.045625,587.100964,2141.216734,0.0,0.0,119.365264,0.916667,0.916667,0,0.117522,10551.517110910056,0.0,0.0
M,1,50,25,2,2,3,high,no_risk_value,kmeans,3,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,True,0.0,True,92.0,24.0,8.0,15.0,101.0,50.0,900.0,29.0,17.0,20.0,15.0,19.0,31.0,27.0,29.0,13.0,413.112114,535.96266,2141.216734,0.0,0.0,179.38062,0.416667,0.416667,0,0.117938,9577.592013910053,0.0,0.0
M,1,50,25,2,2,3,high,no_energy_repair,kmeans,3,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,88.0,22.0,12.0,6.0,101.0,50.0,900.0,16.0,16.0,25.0,21.0,22.0,42.0,43.0,0.0,15.0,433.712596,580.186658,2141.216734,0.0,0.0,122.947371,0.916667,0.916667,0,0.112644,10896.300778910054,0.0,0.0
M,1,50,25,2,2,3,high,no_sync_repair,kmeans,3,M50_P25_seed3_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,94,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,88.0,12.0,12.0,6.0,101.0,50.0,900.0,21.0,20.0,18.0,23.0,18.0,38.0,49.0,13.0,0.0,433.712596,580.186658,2141.216734,0.0,0.0,122.947371,0.916667,0.916667,0,0.108216,10896.300778910054,0.0,0.0
M,1,50,25,2,2,3,high,no_clustering,direct,3,M50_P25_seed3_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,91,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,75.0,15.0,25.0,11.0,101.0,50.0,900.0,20.0,24.0,17.0,18.0,21.0,25.0,44.0,13.0,18.0,481.084833,590.041989,2602.116088,0.0,0.0,141.735297,0.916667,0.916667,0,0.105711,12188.469082350055,0.0,0.0
M,1,50,25,2,2,4,high,alns_pinn_full,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,74.0,22.0,26.0,9.0,101.0,50.0,900.0,27.0,23.0,11.0,17.0,22.0,31.0,37.0,10.0,22.0,435.065714,559.55118,2302.363068,0.0,0.0,100.372079,1.0,1.0,0,0.109933,9630.921423008745,0.0,0.0
M,1,50,25,2,2,4,high,no_pinn,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,89.0,21.0,11.0,18.0,101.0,50.0,900.0,30.0,20.0,12.0,23.0,15.0,32.0,28.0,25.0,15.0,408.920654,563.401464,2300.154328,0.02,0.02,170.918533,0.333333,0.333333,0,0.08215,9708.031401968743,0.0,0.0
M,1,50,25,2,2,4,high,no_adaptive,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,True,0.25,False,63.0,32.0,37.0,9.0,101.0,50.0,900.0,15.0,20.0,18.0,20.0,27.0,31.0,24.0,17.0,28.0,425.445595,539.8473,2302.363068,0.0,0.0,100.271868,1.0,1.0,0,0.110319,9609.728071008747,0.0,0.0
M,1,50,25,2,2,4,high,no_uq,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,False,0.25,True,75.0,11.0,25.0,8.0,101.0,50.0,900.0,26.0,19.0,14.0,18.0,23.0,36.0,35.0,12.0,17.0,415.307691,556.067045,2300.154328,0.02,0.02,104.510821,0.916667,0.916667,0,0.1274,9955.67541496874,0.0,0.0
M,1,50,25,2,2,4,high,no_risk_value,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,True,0.0,True,89.0,21.0,11.0,18.0,101.0,50.0,900.0,30.0,20.0,12.0,23.0,15.0,32.0,28.0,25.0,15.0,408.920654,563.401464,2302.363068,0.0,0.0,170.933269,0.333333,0.333333,0,0.166932,9707.822247008744,0.0,0.0
M,1,50,25,2,2,4,high,no_energy_repair,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,87.0,13.0,13.0,9.0,101.0,50.0,900.0,22.0,21.0,16.0,21.0,20.0,43.0,37.0,0.0,20.0,435.065714,559.55118,2302.363068,0.0,0.0,100.372079,1.0,1.0,0,0.11085,9630.921423008745,0.0,0.0
M,1,50,25,2,2,4,high,no_sync_repair,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,80.0,13.0,20.0,5.0,101.0,50.0,900.0,23.0,13.0,14.0,24.0,26.0,49.0,30.0,21.0,0.0,435.065714,559.55118,2302.363068,0.0,0.0,100.372079,1.0,1.0,0,0.104979,9630.921423008745,0.0,0.0
M,1,50,25,2,2,4,high,no_clustering,direct,3,M50_P25_seed4_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,73,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,69.0,14.0,31.0,6.0,101.0,50.0,900.0,31.0,18.0,13.0,10.0,28.0,37.0,29.0,14.0,20.0,460.812934,583.007741,2738.288517,0.0,0.0,111.559344,1.0,1.0,0,0.108059,10639.921378608742,0.0,0.0
M,1,50,25,2,2,5,high,alns_pinn_full,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,16.0,24.0,4.0,101.0,50.0,900.0,13.0,17.0,27.0,19.0,24.0,37.0,34.0,15.0,14.0,449.213523,608.27608,2196.675411,0.0,0.0,115.001334,0.916667,0.916667,0,0.112257,10015.890736007765,0.0,0.0
M,1,50,25,2,2,5,high,no_pinn,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,91.0,20.0,9.0,14.0,101.0,50.0,900.0,17.0,17.0,16.0,22.0,28.0,28.0,24.0,35.0,13.0,392.089802,525.286188,2196.675411,0.0,0.0,181.821921,0.25,0.25,0,0.092872,9343.248781007762,0.0,0.0
M,1,50,25,2,2,5,high,no_adaptive,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,True,0.25,False,64.0,26.0,36.0,4.0,101.0,50.0,900.0,23.0,17.0,17.0,21.0,22.0,24.0,28.0,23.0,25.0,455.303337,613.63835,2196.675411,0.0,0.0,115.130085,0.916667,0.916667,0,0.108233,10043.989956007765,0.0,0.0
M,1,50,25,2,2,5,high,no_uq,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,False,0.25,True,78.0,29.0,22.0,4.0,101.0,50.0,900.0,22.0,19.0,14.0,19.0,26.0,34.0,35.0,12.0,19.0,470.294669,656.428673,2196.675411,0.0,0.0,118.797473,0.916667,0.916667,0,0.103247,10490.258518007764,0.0,0.0
M,1,50,25,2,2,5,high,no_risk_value,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,True,0.0,True,91.0,20.0,9.0,14.0,101.0,50.0,900.0,17.0,17.0,16.0,22.0,28.0,28.0,24.0,35.0,13.0,392.089802,525.286188,2196.675411,0.0,0.0,181.821921,0.25,0.25,0,0.090605,9343.248781007762,0.0,0.0
M,1,50,25,2,2,5,high,no_energy_repair,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,91.0,12.0,9.0,6.0,101.0,50.0,900.0,11.0,20.0,25.0,21.0,23.0,44.0,41.0,0.0,15.0,449.213523,608.27608,2196.675411,0.0,0.0,115.001334,0.916667,0.916667,0,0.121097,10015.890736007765,0.0,0.0
M,1,50,25,2,2,5,high,no_sync_repair,kmeans,3,M50_P25_seed5_high_kmeans25,not_milp,not_milp,False,not_milp,1250,150,0.88,80,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,88.0,12.0,12.0,10.0,101.0,50.0,900.0,16.0,18.0,21.0,22.0,23.0,50.0,37.0,13.0,0.0,449.213523,608.27608,2196.675411,0.0,0.0,115.001334,0.916667,0.916667,0,0.116337,10015.890736007765,0.0,0.0
M,1,50,25,2,2,5,high,no_clustering,direct,3,M50_P25_seed5_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,74,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,78.0,16.0,22.0,4.0,101.0,50.0,900.0,12.0,23.0,20.0,17.0,28.0,33.0,38.0,13.0,16.0,473.684137,571.074517,2488.034442,0.0,0.0,122.906301,0.916667,0.916667,0,0.099651,10640.250039927763,0.0,0.0
M,1,50,25,2,2,6,high,alns_pinn_full,kmeans,3,M50_P25_seed6_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,67.0,15.0,33.0,13.0,101.0,50.0,900.0,29.0,18.0,12.0,27.0,14.0,35.0,36.0,12.0,17.0,459.458898,576.311306,2425.320977,0.0,0.0,120.297448,1.0,1.0,0,0.102611,10732.297078270138,0.0,0.0
M,1,50,25,2,2,6,high,no_pinn,kmeans,3,M50_P25_seed6_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,False,0.0,True,85.0,20.0,15.0,14.0,101.0,50.0,900.0,22.0,21.0,27.0,19.0,11.0,27.0,26.0,27.0,20.0,425.32445,551.215608,2425.235182,0.06,0.06,197.672161,0.166667,0.166667,0,0.085774,10085.011396710139,0.0,0.0
M,1,50,25,2,2,6,high,no_adaptive,kmeans,3,M50_P25_seed6_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,True,0.25,False,45.0,18.0,55.0,6.0,101.0,50.0,900.0,19.0,20.0,21.0,24.0,16.0,25.0,17.0,25.0,33.0,408.015616,468.05717,2425.320977,0.0,0.0,109.453342,0.916667,0.916667,0,0.104894,9525.413689270139,0.0,0.0
M,1,50,25,2,2,6,high,no_uq,kmeans,3,M50_P25_seed6_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,False,0.25,True,78.0,18.0,22.0,7.0,101.0,50.0,900.0,23.0,22.0,24.0,17.0,14.0,36.0,36.0,11.0,17.0,458.295492,596.652104,2421.71746,0.04,0.04,120.522628,1.0,1.0,0,0.099248,11118.14879571014,0.0,0.0
M,1,50,25,2,2,6,high,no_risk_value,kmeans,3,M50_P25_seed6_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,True,0.0,True,90.0,16.0,10.0,12.0,101.0,50.0,900.0,18.0,16.0,25.0,22.0,19.0,30.0,29.0,29.0,12.0,438.516218,571.318763,2425.320977,0.0,0.0,198.431785,0.166667,0.166667,0,0.102555,10124.169136270137,0.0,0.0
M,1,50,25,2,2,6,high,no_energy_repair,kmeans,3,M50_P25_seed6_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,83.0,15.0,17.0,6.0,101.0,50.0,900.0,13.0,24.0,20.0,19.0,24.0,41.0,37.0,0.0,22.0,459.458898,576.311306,2425.320977,0.0,0.0,120.297448,1.0,1.0,0,0.09589,10732.297078270138,0.0,0.0
M,1,50,25,2,2,6,high,no_sync_repair,kmeans,3,M50_P25_seed6_high_kmeans25,not_milp,not_milp,False,not_milp,1250,146,0.8832,70,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,87.0,13.0,13.0,5.0,101.0,50.0,900.0,16.0,15.0,22.0,25.0,22.0,42.0,41.0,17.0,0.0,459.458898,576.311306,2425.320977,0.0,0.0,120.297448,1.0,1.0,0,0.107037,10732.297078270138,0.0,0.0
M,1,50,25,2,2,6,high,no_clustering,direct,3,M50_P25_seed6_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,64,,0.0,0.0,0.0,0.0,0.0,True,0.25,True,76.0,19.0,24.0,10.0,101.0,50.0,900.0,21.0,21.0,26.0,19.0,13.0,30.0,40.0,10.0,20.0,462.425458,556.776823,2773.776694,0.0,0.0,125.512977,0.916667,0.916667,0,0.107666,11121.160453430139,0.0,0.0
