size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,milp_reference_scope,milp_optimizes_rwct,milp_completion_time_scope,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,implementation_family,service_graph_pattern_count,service_graph_feasible_count,selected_sortie_count,missed_service_count,duplicate_service_count,objective_rwct,objective_makespan,objective_ground_travel,objective_q95_energy,objective_missed_penalty,objective_duplicate_penalty,objective_total,alns_use_quantile,alns_risk_value_weight,alns_adaptive_enabled,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,alns_portfolio_candidate_count,alns_selected_portfolio_candidate,alns_selected_portfolio_infeasible_count,alns_selected_portfolio_rwct,alns_selected_portfolio_makespan,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,feasible_top_risk_coverage,sortie_count,avg_towers_per_sortie,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,1,50,25,2,2,4,high,alns_pinn,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,637.0,34.0,0.0,0.0,95.096539,268.590373,199.877916,3099.132496,0.0,0.0,478.715655,False,0.0,True,47.0,28.0,53.0,15.0,101.0,50.0,900.0,1.0,alns_search,0.0,95.096539,268.590373,23.0,21.0,27.0,21.0,8.0,24.0,16.0,37.0,23.0,268.590373,233.190902,2022.858274,0.235294,0.235294,95.096539,0.666667,0.666667,34,1.470588,0,2.481936,478.715655,0.0,0.0
M,1,50,25,2,2,4,high,alns_pinn_uq,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,147.0,41.0,0.0,0.0,92.256526,244.848129,178.82245,3441.567728,0.0,0.0,503.265169,True,0.0,True,64.0,35.0,36.0,11.0,101.0,50.0,900.0,1.0,alns_search,0.0,92.256526,244.848129,12.0,23.0,16.0,19.0,30.0,27.0,19.0,28.0,26.0,244.848129,208.626192,2246.371771,0.04878,0.04878,92.256526,0.5,0.5,41,1.219512,108.3555,1.802623,503.265169,0.0,0.0
M,1,50,25,2,2,4,high,alns_pinn_full,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,147.0,47.0,0.0,0.0,69.427275,237.558245,201.96512500000003,3407.8584919999994,0.0,0.0,5354.718892408746,True,0.25,True,62.0,35.0,38.0,2.0,101.0,50.0,900.0,7.0,alns_search,0.0,69.427275,237.558245,11.0,25.0,33.0,17.0,14.0,24.0,18.0,25.0,33.0,260.45759,272.906663,2252.148532,0.0,0.0,69.427275,0.833333,0.833333,47,1.06383,0,1.909544,5354.718892408746,0.0,0.0
M,1,50,25,2,2,4,high,no_pinn,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,637.0,34.0,0.0,0.0,95.096539,268.590373,199.877916,3099.132496,0.0,0.0,478.715655,False,0.0,True,47.0,28.0,53.0,15.0,101.0,50.0,900.0,1.0,alns_search,0.0,95.096539,268.590373,23.0,21.0,27.0,21.0,8.0,24.0,16.0,37.0,23.0,268.590373,233.190902,2022.858274,0.235294,0.235294,95.096539,0.666667,0.666667,34,1.470588,0,2.140044,478.715655,0.0,0.0
M,1,50,25,2,2,4,high,no_adaptive,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,147.0,41.0,0.0,0.0,97.554046,272.420996,206.183474,3378.691836,0.0,0.0,510.525776,True,0.25,False,48.0,20.0,52.0,4.0,101.0,50.0,900.0,1.0,alns_search,0.0,97.554046,272.420996,23.0,20.0,13.0,15.0,29.0,27.0,19.0,22.0,32.0,272.420996,240.547386,2205.331571,0.04878,0.04878,97.554046,0.666667,0.666667,41,1.219512,108.3555,1.1497,510.525776,0.0,0.0
M,1,50,25,2,2,4,high,no_uq,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,637.0,31.0,0.0,0.0,113.260432,285.288139,219.281202,3252.67986,0.0,0.0,517.514166,False,0.25,True,52.0,24.0,48.0,2.0,101.0,50.0,900.0,1.0,alns_search,0.0,113.260432,285.288139,13.0,28.0,29.0,11.0,19.0,43.0,26.0,14.0,17.0,285.28814,255.828069,2123.081338,0.290323,0.290323,113.260432,0.5,0.5,31,1.612903,0,1.582418,517.514166,0.0,0.0
M,1,50,25,2,2,4,high,no_risk_value,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,147.0,41.0,0.0,0.0,92.256526,244.848129,178.82245,3441.567728,0.0,0.0,503.265169,True,0.0,True,64.0,35.0,36.0,11.0,101.0,50.0,900.0,1.0,alns_search,0.0,92.256526,244.848129,12.0,23.0,16.0,19.0,30.0,27.0,19.0,28.0,26.0,244.848129,208.626192,2246.371771,0.04878,0.04878,92.256526,0.5,0.5,41,1.219512,108.3555,1.75084,503.265169,0.0,0.0
M,1,50,25,2,2,4,high,no_energy_repair,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,147.0,43.0,0.0,0.0,88.685807,285.389102,229.142177,3429.290802,0.0,0.0,511.606926,True,0.25,True,57.0,28.0,43.0,3.0,101.0,50.0,900.0,1.0,alns_search,0.0,88.685807,285.389102,13.0,32.0,21.0,24.0,10.0,35.0,34.0,0.0,31.0,285.389102,267.332539,2238.358406,0.046512,0.046512,88.685807,0.666667,0.666667,43,1.162791,108.3555,1.898803,511.606926,0.0,0.0
M,1,50,25,2,2,4,high,no_sync_repair,kmeans,3,M50_P25_seed4_high_kmeans25,not_milp,not_milp,False,not_milp,1250,148,0.8816,78,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,7110.0,147.0,34.0,0.0,0.0,94.293342,307.142485,206.016946,3393.208056,0.0,0.0,515.644339,True,0.25,True,63.0,26.0,37.0,2.0,101.0,50.0,900.0,1.0,alns_search,0.0,94.293342,307.142485,18.0,32.0,16.0,17.0,17.0,27.0,38.0,35.0,0.0,307.142485,240.353104,2214.806563,0.029412,0.029412,94.293342,0.75,0.75,34,1.470588,108.3555,1.500421,515.644339,0.0,0.0
M,1,50,25,2,2,4,high,no_clustering,direct,3,M50_P25_seed4_high,not_milp,not_milp,False,not_milp,1250,1250,0.0,73,,0.0,0.0,0.0,0.0,0.0,stop_batch_schedule_state_alns,8472.0,117.0,49.0,0.0,0.0,99.221601,262.992859,206.432948,4142.038004,0.0,0.0,6890.631018928745,True,0.25,True,39.0,16.0,61.0,2.0,101.0,50.0,900.0,7.0,alns_search,0.0,99.221601,262.992859,17.0,15.0,28.0,16.0,24.0,35.0,17.0,24.0,24.0,286.659521,289.11002,2721.382353,0.0,0.0,99.221601,0.583333,0.583333,49,1.020408,0,1.152675,6890.631018928745,0.0,0.0
