method,candidate_mode,size,tower_count,stop_count,uncertainty,n,makespan_mean,makespan_sd,total_vehicle_distance_mean,total_vehicle_distance_sd,expected_energy_mean,expected_energy_sd,energy_violation_rate_mean,energy_violation_rate_sd,infeasible_sortie_rate_mean,infeasible_sortie_rate_sd,risk_weighted_completion_time_mean,risk_weighted_completion_time_sd,top_risk_coverage_mean,top_risk_coverage_sd,feasible_top_risk_coverage_mean,feasible_top_risk_coverage_sd,sortie_count_mean,sortie_count_sd,avg_towers_per_sortie_mean,avg_towers_per_sortie_sd,missed_value_mean,missed_value_sd,solver_runtime_mean,solver_runtime_sd,objective_value_mean,objective_value_sd,milp_gap_mean,milp_gap_sd,milp_optimizes_rwct_mean,milp_optimizes_rwct_sd,optimality_gap_pct_mean,optimality_gap_pct_sd,total_candidate_pairs_mean,total_candidate_pairs_sd,screened_pair_count_mean,screened_pair_count_sd,candidate_pair_reduction_mean,candidate_pair_reduction_sd,feasible_candidate_pairs_mean,feasible_candidate_pairs_sd,service_graph_pattern_count_mean,service_graph_pattern_count_sd,service_graph_feasible_count_mean,service_graph_feasible_count_sd,selected_sortie_count_mean,selected_sortie_count_sd,missed_service_count_mean,missed_service_count_sd,duplicate_service_count_mean,duplicate_service_count_sd,objective_rwct_mean,objective_rwct_sd,objective_makespan_mean,objective_makespan_sd,objective_ground_travel_mean,objective_ground_travel_sd,objective_q95_energy_mean,objective_q95_energy_sd,objective_missed_penalty_mean,objective_missed_penalty_sd,objective_duplicate_penalty_mean,objective_duplicate_penalty_sd,objective_total_mean,objective_total_sd,alns_accepted_moves_mean,alns_accepted_moves_sd,alns_improving_moves_mean,alns_improving_moves_sd,alns_rejected_moves_mean,alns_rejected_moves_sd,alns_best_updates_mean,alns_best_updates_sd,alns_objective_evaluations_mean,alns_objective_evaluations_sd,alns_score_cache_size_mean,alns_score_cache_size_sd,alns_repair_position_evaluations_mean,alns_repair_position_evaluations_sd,alns_portfolio_candidate_count_mean,alns_portfolio_candidate_count_sd,alns_selected_portfolio_infeasible_count_mean,alns_selected_portfolio_infeasible_count_sd,alns_selected_portfolio_rwct_mean,alns_selected_portfolio_rwct_sd,alns_selected_portfolio_makespan_mean,alns_selected_portfolio_makespan_sd,destroy_random_removal_uses_mean,destroy_random_removal_uses_sd,destroy_worst_energy_removal_uses_mean,destroy_worst_energy_removal_uses_sd,destroy_shaw_related_removal_uses_mean,destroy_shaw_related_removal_uses_sd,destroy_path_segment_removal_uses_mean,destroy_path_segment_removal_uses_sd,destroy_uav_chain_removal_uses_mean,destroy_uav_chain_removal_uses_sd,repair_greedy_insert_repair_uses_mean,repair_greedy_insert_repair_uses_sd,repair_regret_insert_repair_uses_mean,repair_regret_insert_repair_uses_sd,repair_energy_minimum_insert_repair_uses_mean,repair_energy_minimum_insert_repair_uses_sd,repair_synchronization_aware_insert_repair_uses_mean,repair_synchronization_aware_insert_repair_uses_sd,baseline_candidate_evaluations_mean,baseline_candidate_evaluations_sd,baseline_generations_mean,baseline_generations_sd,baseline_population_size_mean,baseline_population_size_sd,baseline_ant_count_mean,baseline_ant_count_sd,baseline_best_order_score_mean,baseline_best_order_score_sd,alns_risk_value_weight_mean,alns_risk_value_weight_sd,alns_adaptive_enabled_mean,alns_adaptive_enabled_sd
alns_pinn,direct,S,10,5,medium,10,114.445513,6.076194,28.716415,5.164355,479.071118,47.076891,0.464286,0.211787,0.464286,0.211787,33.389645,8.708506,0.7,0.258199,0.7,0.258199,5.4,0.699206,1.87619,0.20962,4.38956,13.881008,0.119709,0.009648,119.868594,10.388809,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,16.0,1.885618,1628.5,71.223046,75.3,14.079536,5.4,0.699206,0.0,0.0,0.0,0.0,33.389645,8.708506,114.445513,6.076194,24.61407,4.42659,611.284388,70.152718,0.0,0.0,0.0,0.0,119.868594,10.388809,40.7,10.562512,6.7,3.267687,39.3,10.562512,3.4,2.170509,81.0,0.0,10.0,0.0,160.0,0.0,1.0,0.0,0.0,0.0,33.389645,8.708506,114.445513,6.076194,11.6,5.460973,30.0,10.77033,16.0,4.944132,11.8,4.131182,10.6,1.712698,24.1,7.992357,19.4,6.569289,17.6,4.599517,18.9,5.933895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
alns_pinn,direct,S,15,8,medium,10,146.598548,15.444401,45.20659,8.399754,657.026425,63.780851,0.297381,0.106501,0.297381,0.106501,47.420518,8.903256,0.4,0.210819,0.4,0.210819,8.0,1.154701,1.911905,0.288277,0.0,0.0,0.300529,0.034455,163.758541,7.643871,0.0,0.0,0.0,0.0,7.663893,7.722913,120.0,0.0,120.0,0.0,0.0,0.0,28.9,3.573047,2431.6,169.068165,152.6,36.102324,8.0,1.154701,0.0,0.0,0.0,0.0,47.420518,8.903256,146.598547,15.444402,38.748506,7.199789,831.434633,92.919558,0.0,0.0,0.0,0.0,163.758541,7.643871,31.2,7.814516,12.2,3.224903,48.8,7.814516,5.8,1.873796,81.0,0.0,15.0,0.0,240.0,0.0,1.0,0.0,0.0,0.0,47.420518,8.903256,146.598547,15.444402,14.5,4.972145,15.0,6.960204,18.0,5.656854,19.1,4.201851,13.4,4.575296,21.6,7.691265,17.5,6.770032,20.9,7.35527,20.0,5.228129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
alns_pinn,direct,S,20,10,medium,10,185.91473,12.918027,61.54367,9.415969,937.167807,68.952488,0.244947,0.117872,0.244947,0.117872,66.89253,10.948495,0.56,0.157762,0.56,0.157762,12.3,1.251666,1.641892,0.174541,0.0,0.0,0.384719,0.06209,228.147984,15.528057,0.0,0.0,0.0,0.0,3.524239,4.898761,200.0,0.0,200.0,0.0,0.0,0.0,37.4,4.141927,3052.3,167.775015,191.0,38.189586,12.3,1.251666,0.0,0.0,0.0,0.0,66.89253,10.948495,185.91473,12.918027,52.751717,8.070831,1187.973362,98.633513,0.0,0.0,0.0,0.0,228.147984,15.528057,32.9,6.261878,14.6,5.232378,47.1,6.261878,8.3,3.12872,81.0,0.0,20.0,0.0,320.0,0.0,1.0,0.0,0.0,0.0,66.89253,10.948495,185.91473,12.918027,12.5,4.196559,15.5,7.059273,18.3,6.733828,20.8,8.547904,12.9,3.900142,19.7,6.617317,19.5,5.359312,21.4,8.221922,19.4,6.619836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
alns_pinn_full,direct,S,10,5,medium,10,133.493579,15.52259,45.645219,12.503536,552.245041,57.183118,0.01,0.031623,0.01,0.031623,30.484931,8.056695,0.9,0.210819,0.9,0.210819,8.8,1.032796,1.15119,0.141274,4.38956,13.881008,0.116288,0.012493,606.217839,78.871398,0.0,0.0,0.0,0.0,8.103581,8.149471,50.0,0.0,50.0,0.0,0.0,0.0,16.0,1.885618,1628.5,71.223046,32.0,5.557777,8.8,1.032796,0.0,0.0,0.0,0.0,30.484931,8.056695,127.031763,14.857915,32.662657,10.519809,688.860904,75.296903,0.0,0.0,0.0,0.0,606.217839,78.871398,34.5,10.575128,7.1,4.012481,45.5,10.575128,0.5,0.707107,81.0,0.0,10.0,0.0,160.0,0.0,3.3,0.483046,0.1,0.316228,30.484931,8.056695,127.031763,14.857915,14.1,3.034981,24.8,6.98888,15.0,5.120764,15.1,4.976612,11.0,2.403701,23.3,3.743142,19.6,5.420127,18.7,5.375872,18.4,3.893014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0
alns_pinn_full,direct,S,15,8,medium,10,164.135321,30.370923,67.516043,24.315495,696.427678,77.360755,0.0,0.0,0.0,0.0,43.37748,8.078058,0.633333,0.331476,0.633333,0.331476,12.5,1.649916,1.220055,0.170228,0.0,0.0,0.257215,0.039013,1084.413296,265.915692,0.0,0.0,0.0,0.0,17.093534,20.500785,120.0,0.0,120.0,0.0,0.0,0.0,28.9,3.573047,2431.6,169.068165,66.3,19.131417,12.5,1.649916,0.0,0.0,0.0,0.0,43.37748,8.078058,156.276929,29.500755,50.012502,19.772537,882.077332,116.505636,0.0,0.0,0.0,0.0,1084.413296,265.915692,34.1,8.21178,10.4,4.599517,45.9,8.21178,3.6,2.065591,81.0,0.0,15.0,0.0,240.0,0.0,3.7,0.483046,0.0,0.0,43.37748,8.078058,156.276929,29.500755,14.8,4.022161,22.0,7.542472,13.2,5.09466,18.7,6.447222,11.3,4.056545,23.2,4.939636,18.1,5.858517,18.0,4.242641,20.7,5.774465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0
alns_pinn_full,direct,S,20,10,medium,10,237.727502,45.608072,106.902378,37.139565,966.861987,64.028311,0.0,0.0,0.0,0.0,70.093378,8.563155,0.82,0.198886,0.82,0.198886,17.0,1.154701,1.181407,0.081004,0.0,0.0,0.320538,0.073123,2250.283234,398.7415,0.0,0.0,0.0,0.0,28.993644,24.908149,200.0,0.0,200.0,0.0,0.0,0.0,37.4,4.141927,3052.3,167.775015,80.9,21.267868,17.0,1.154701,0.0,0.0,0.0,0.0,70.093378,8.563155,227.238313,41.716839,81.141422,27.968283,1226.38856,104.407612,0.0,0.0,0.0,0.0,2250.283234,398.7415,29.9,8.238797,9.4,4.005552,50.1,8.238797,4.0,2.108185,81.0,0.0,20.0,0.0,320.0,0.0,5.6,0.516398,0.0,0.0,70.093378,8.563155,227.238313,41.716839,12.1,3.247221,16.6,7.820202,16.4,2.503331,23.5,7.276293,11.4,2.633122,16.9,4.817791,17.4,4.477102,23.5,6.004628,22.2,6.696599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0
milp_highs,direct,S,10,5,medium,10,126.893955,7.176645,32.378807,5.538804,606.101159,65.902371,0.01,0.031623,0.01,0.031623,50.519769,16.522371,0.45,0.368932,0.45,0.368932,10.0,0.0,1.0,0.0,4.38956,13.881008,0.012588,0.014996,861.794406,686.206662,0.015358,0.005191,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,16.0,1.885618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
milp_highs,direct,S,15,8,medium,10,140.9484,7.086468,67.162951,4.580264,745.956489,49.711218,0.0,0.0,0.0,0.0,64.644022,7.739035,0.233333,0.161015,0.233333,0.161015,15.0,0.0,1.0,0.0,0.0,0.0,0.087529,0.046797,144.343793,6.819376,0.013276,0.006296,0.0,0.0,0.0,0.0,120.0,0.0,120.0,0.0,0.0,0.0,28.9,3.573047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
milp_highs,direct,S,20,10,medium,10,184.624513,7.528097,86.647405,4.78804,1037.495465,58.278127,0.0,0.0,0.0,0.0,84.731938,9.613503,0.34,0.13499,0.34,0.13499,20.0,0.0,1.0,0.0,0.0,0.0,0.110228,0.061716,190.16324,6.392784,0.014336,0.004865,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,37.4,4.141927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
